,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,11,11,64552073818,750956546,1,1,"(0.5002022981643677, 0.4249238073825836)","(0.46264204382896423, 0.45413142442703247)",1,1,2.9427947998046875,2.7345123291015625,"(-49.227813720703125, -26.33831024169922, 688.9639282226562)","(15.324458122253418, -26.084156036376953, 694.7252197265625)","(0.3408282399177551, 122.85304260253906, 34.07310485839844)","(-12.675168991088867, 117.5030517578125, 32.12587356567383)",POINT (0.481422170996666 0.439527615904808),,,,,,,,,,,,
0,11,11,64552090486,750973213,1,1,"(0.49930334091186523, 0.43374964594841003)","(0.46354520320892334, 0.43591317534446716)",1,1,2.921142578125,2.7078094482421875,"(-49.263999938964844, -26.309263229370117, 688.9447021484375)","(15.261558532714844, -26.06399917602539, 694.7680053710938)","(0.029304135590791702, 121.23640441894531, 33.48466873168945)","(-12.362198829650879, 120.8401107788086, 33.34043884277344)",POINT (0.4814242720603943 0.4348314106464386),,,,,,,,,,,,
0,11,11,64552107152,750989879,1,1,"(0.4957678020000458, 0.45078447461128235)","(0.4653259217739105, 0.46911486983299255)",1,1,2.91497802734375,2.715240478515625,"(-49.3062629699707, -26.25146484375, 688.7796630859375)","(15.22199821472168, -25.996089935302734, 694.557861328125)","(-1.1958829164505005, 118.11610412597656, 32.3489990234375)","(-11.745105743408203, 114.75851440429688, 31.126924514770508)",POINT (0.4805468618869782 0.4599496722221374),,,,,,,,,,,1,
0,11,11,64552123820,751006546,1,1,"(0.4931544065475464, 0.4421522915363312)","(0.4573676288127899, 0.499688059091568)",1,1,2.9248046875,2.7367706298828125,"(-49.34806823730469, -26.226282119750977, 688.7205810546875)","(15.18509578704834, -25.925067901611328, 694.625732421875)","(-2.10151743888855, 119.69730377197266, 32.924434661865234)","(-14.502957344055176, 109.15838623046875, 29.088642120361328)",POINT (0.4752610176801682 0.4709201753139496),,,,,,,,,,,1,
0,11,11,64552140487,751023213,1,1,"(0.49938344955444336, 0.4207262098789215)","(0.4539029598236084, 0.4756537675857544)",1,1,2.908447265625,2.69744873046875,"(-49.38671875, -26.20821762084961, 688.860107421875)","(15.16451644897461, -25.88653564453125, 694.7330322265625)","(0.05706307664513588, 123.6219253540039, 34.35293960571289)","(-15.703598976135254, 113.56077575683594, 30.690988540649414)",POINT (0.4766432046890259 0.448189988732338),,,,,,,,,,,1,
0,11,11,64552157153,751039878,1,1,"(0.4979051649570465, 0.42299050092697144)","(0.455266535282135, 0.4392915368080139)",1,1,2.908798217773437,2.6796417236328125,"(-49.449317932128906, -26.188873291015625, 689.181396484375)","(15.12821102142334, -25.864765167236328, 694.787109375)","(-0.4552120864391327, 123.20716857910156, 34.202003479003906)","(-15.231051445007324, 120.22128295898438, 33.11521911621094)",POINT (0.4765858501195908 0.4311410188674927),,,,,,,,,,,,
0,11,11,64552173826,751056551,1,1,"(0.5042679905891418, 0.43435952067375183)","(0.45587918162345886, 0.45611798763275146)",1,1,2.901763916015625,2.7213592529296875,"(-49.47829818725586, -26.167739868164062, 689.137451171875)","(15.074222564697266, -25.84522247314453, 694.9901123046875)","(1.7497352361679077, 121.12470245361328, 33.44401168823242)","(-15.018745422363281, 117.13916015625, 31.993417739868164)",POINT (0.4800735861063004 0.4452387541532516),,,,,,,,,,,,
0,11,11,64552190494,751073218,1,1,"(0.49565690755844116, 0.42463064193725586)","(0.4578344523906708, 0.4383445084095001)",1,1,2.918731689453125,2.6759033203125,"(-49.492462158203125, -26.12620735168457, 689.1881103515625)","(15.050816535949707, -25.800251007080078, 694.9244384765625)","(-1.234308123588562, 122.90672302246094, 34.092674255371094)","(-14.341172218322754, 120.39476776123047, 33.17829132080078)",POINT (0.476745679974556 0.431487575173378),,,,,,,,,,,,
0,11,11,64552207160,751089884,1,1,"(0.5045353770256042, 0.4225206673145294)","(0.4613421559333801, 0.46550318598747253)",1,1,2.879852294921875,2.6857147216796875,"(-49.51552200317383, -26.078943252563477, 689.27685546875)","(15.02608871459961, -25.72967529296875, 694.899169921875)","(1.8424147367477417, 123.29322052001953, 34.23332977294922)","(-13.125633239746094, 115.42007446289062, 31.367704391479492)",POINT (0.4829387664794922 0.444011926651001),,,,,,,,,,,,
0,11,11,64552223827,751106551,1,1,"(0.4988892376422882, 0.4337560832500458)","(0.46779176592826843, 0.48824894428253174)",1,1,2.920272827148437,2.69964599609375,"(-49.53365707397461, -26.038387298583984, 689.3935546875)","(15.001006126403809, -25.666908264160156, 694.8863525390625)","(-0.11420232802629471, 121.23523712158203, 33.484222412109375)","(-10.890607833862305, 111.25369262695312, 29.85127830505371)",POINT (0.4833405017852783 0.4610025137662888),,,,,,,,,,,1,
0,11,11,64552240494,751123217,1,1,"(0.5073753595352173, 0.41451358795166016)","(0.4683259129524231, 0.47978079319000244)",1,1,2.8729705810546875,2.7118072509765625,"(-49.536598205566406, -25.987051010131836, 689.3531494140625)","(14.98595142364502, -25.636852264404297, 694.860107421875)","(2.8265767097473145, 124.75990295410156, 34.76711654663086)","(-10.705495834350586, 112.8048095703125, 30.415847778320312)",POINT (0.4878506362438202 0.4471471905708313),,,,,,,,,,,1,
0,11,11,64552257161,751139884,1,1,"(0.47484108805656433, 0.22422783076763153)","(0.4483039379119873, 0.27189913392066956)",1,1,2.8271484375,2.636749267578125,"(-49.52131652832031, -25.757631301879883, 689.6861572265625)","(14.917275428771973, -25.430194854736328, 695.464599609375)","(-8.447754859924316, 159.61477661132812, 47.453285217285156)","(-17.643857955932617, 150.88278198242188, 44.275062561035156)",POINT (0.4615725129842758 0.2480634823441505),,,,,,,,,,1,1,
0,11,11,64552273828,751156550,1,1,"(0.4912339150905609, 0.21474288403987885)","(0.45534372329711914, 0.2280156910419464)",1,1,2.837615966796875,2.6481170654296875,"(-49.48534393310547, -25.645383834838867, 689.7439575195312)","(14.849615097045898, -25.327543258666992, 695.3741455078125)","(-2.7670400142669678, 161.35214233398438, 48.08564376831055)","(-15.204307556152344, 158.92095947265625, 47.20072937011719)",POINT (0.47328881919384 0.2213792875409126),,,,,,,,,,,1,
0,11,11,64552290494,751173216,1,1,"(0.48940005898475647, 0.22627849876880646)","(0.44851797819137573, 0.23368512094020844)",1,1,2.8725738525390625,2.6671295166015625,"(-49.510650634765625, -25.67295265197754, 689.700927734375)","(14.874755859375, -25.362407684326172, 695.653564453125)","(-3.4025492668151855, 159.23916625976562, 47.31653594970703)","(-17.569677352905273, 157.8824920654297, 46.82276916503906)",POINT (0.4689590185880661 0.2299818098545074),,,,,,,,,,,1,
0,11,11,64552307166,751189887,1,1,"(0.48577168583869934, 0.2409658581018448)","(0.4624246060848236, 0.2459094077348709)",1,1,2.9122772216796875,2.656768798828125,"(-49.532379150390625, -25.629953384399414, 689.8828125)","(14.875396728515625, -25.305845260620117, 695.5465698242188)","(-4.659912109375, 156.54885864257812, 46.337364196777344)","(-12.750527381896973, 155.6433563232422, 46.00777053833008)",POINT (0.4740981459617615 0.2434376329183578),,,,,,,,,,1,1,
0,11,11,64552323833,751206554,1,1,"(0.4882199168205261, 0.2299327850341797)","(0.45538562536239624, 0.26239320635795593)",1,1,2.8781890869140625,2.6850738525390625,"(-49.548728942871094, -25.610015869140625, 689.9602661132812)","(14.873556137084961, -25.28181266784668, 695.5599365234375)","(-3.8115062713623047, 158.56980895996094, 47.07290267944336)","(-15.189780235290527, 152.6239776611328, 44.90883255004883)",POINT (0.4718027710914612 0.2461629956960678),,,,,,,,,,1,1,
0,11,11,64552340500,751223220,1,1,"(0.488402396440506, 0.24992552399635315)","(0.4503591060638428, 0.24573150277137756)",1,1,2.9308013916015625,2.6652069091796875,"(-49.56375503540039, -25.583736419677734, 690.1043701171875)","(14.879690170288086, -25.245738983154297, 695.719970703125)","(-3.74826979637146, 154.90773010253906, 45.74000549316406)","(-16.93166160583496, 155.67591857910156, 46.019630432128906)",POINT (0.4693807512521744 0.2478285133838654),,,,,,,,,,1,1,
0,11,11,64552357167,751239887,1,1,"(0.4882791340351105, 0.2507653832435608)","(0.45344096422195435, 0.2464909553527832)",1,1,2.928619384765625,2.6733856201171875,"(-49.58470916748047, -25.558656692504883, 690.1275634765625)","(14.863530158996582, -25.221546173095703, 695.9202270507812)","(-3.790987253189087, 154.75387573242188, 45.68400955200195)","(-15.863682746887207, 155.5368194580078, 45.9690055847168)",POINT (0.4708600491285324 0.248628169298172),,,,,,,,,,1,1,
0,11,11,64552373836,751256555,1,1,"(0.49710792303085327, 0.235574871301651)","(0.45299607515335083, 0.2504483163356781)",1,1,2.9193878173828125,2.6676025390625,"(-49.59849548339844, -25.527406692504883, 690.0189208984375)","(14.84288215637207, -25.196853637695312, 695.8543701171875)","(-0.7314797639846802, 157.5363311767578, 46.6967887878418)","(-16.017858505249023, 154.81195068359375, 45.705135345458984)",POINT (0.475051999092102 0.2430115938186646),,,,,,,,,,1,1,
0,11,11,64552390503,751273222,1,1,"(0.4918517470359802, 0.214457169175148)","(0.45812326669692993, 0.24404598772525787)",1,1,2.9062652587890625,2.705307006835937,"(-49.637908935546875, -25.50743865966797, 690.1586303710938)","(14.815269470214844, -25.176639556884766, 695.6156005859375)","(-2.552941083908081, 161.4044952392578, 48.10466003417969)","(-14.241096496582031, 155.98468017578125, 46.131996154785156)",POINT (0.4749875068664551 0.2292515784502029),,,,,,,,,,,1,
0,11,11,64552407169,751289888,1,1,"(0.43208158016204834, 0.18219730257987976)","(0.4075685143470764, 0.1328362375497818)",1,1,2.95574951171875,2.607772827148437,"(-49.781097412109375, -25.33629608154297, 690.2830810546875)","(14.645383834838867, -24.997352600097656, 696.1710815429688)","(-23.26548194885254, 167.31358337402344, 50.25537109375)","(-31.760156631469727, 176.3551025390625, 53.54623031616211)",POINT (0.4198250472545624 0.1575167700648308),,,,,,,,,,1,,
0,11,11,64552423841,751306559,1,1,"(0.41898253560066223, 0.11647676676511765)","(0.3756954073905945, 0.08249343931674957)",1,1,2.934906005859375,2.62286376953125,"(-49.89617156982422, -25.257640838623047, 690.398193359375)","(14.439501762390137, -24.924720764160156, 695.991943359375)","(-27.804786682128906, 179.35169982910156, 54.63690948486328)","(-42.80535888671875, 185.57647705078125, 56.90251159667969)",POINT (0.3973389714956284 0.0994851030409336),,,,,,,,,,,,
0,11,11,64552440509,751323227,1,1,"(0.415721595287323, 0.11368570476770401)","(0.3770408034324646, 0.10053949803113937)",1,1,2.929550170898437,2.6358795166015625,"(-49.94378662109375, -25.238004684448242, 690.496826171875)","(14.412602424621582, -24.88625717163086, 695.914306640625)","(-28.9348201751709, 179.86293029785156, 54.82300567626953)","(-42.33911895751953, 182.27093505859375, 55.69941329956055)",POINT (0.3963811993598938 0.1071126013994217),,,,,,,,,,,,
0,11,11,64552457176,751339893,1,1,"(0.4191979467868805, 0.12111565470695496)","(0.37042340636253357, 0.11466750502586365)",1,1,2.9149627685546875,2.6327362060546875,"(-49.9885368347168, -25.179222106933594, 690.3563232421875)","(14.391619682312012, -24.811031341552734, 695.8616333007812)","(-27.730131149291992, 178.50196838378906, 54.32762908935547)","(-44.63229751586914, 179.68310546875, 54.75753402709961)",POINT (0.394810676574707 0.1178915798664093),,,,,,,,,,,,
0,11,11,64552473843,751356560,1,1,"(0.4070771038532257, 0.12872616946697235)","(0.374644011259079, 0.10973064601421356)",1,1,2.902938842773437,2.6113739013671875,"(-50.026859283447266, -25.123844146728516, 690.3778686523438)","(14.355525970458984, -24.754924774169922, 695.87548828125)","(-31.930458068847656, 177.1079559326172, 53.82024383544922)","(-43.16970443725586, 180.58738708496094, 55.08668518066406)",POINT (0.3908605575561523 0.119228407740593),,,,,,,,,,,,
0,11,11,64552490511,751373227,1,1,"(0.4139252007007599, 0.14189735054969788)","(0.378380686044693, 0.11857118457555771)",1,1,2.9410552978515625,2.625152587890625,"(-50.07020568847656, -25.10405158996582, 690.5037841796875)","(14.320829391479492, -24.73136329650879, 695.5965576171875)","(-29.55733299255371, 174.6953582763672, 52.94212341308594)","(-41.87481689453125, 178.9680633544922, 54.49726867675781)",POINT (0.3961529433727264 0.1302342675626278),,,,,,,,,,,,
0,11,11,64552507177,751389893,1,1,"(0.4179290235042572, 0.1369975060224533)","(0.3712587058544159, 0.10401561856269836)",1,1,2.9182586669921875,2.6020660400390625,"(-50.09837341308594, -25.092710494995117, 690.4859008789062)","(14.29135513305664, -24.717267990112305, 695.4375)","(-28.169862747192383, 175.59288024902344, 53.268829345703125)","(-44.34282684326172, 181.6342010498047, 55.46769332885742)",POINT (0.3945938646793366 0.1205065622925758),,,,,,,,,,,,
0,11,11,64552523845,751406560,1,1,"(0.41849520802497864, 0.08763671666383743)","(0.374950647354126, 0.1000879555940628)",1,1,2.838165283203125,2.600311279296875,"(-50.12541961669922, -25.093955993652344, 690.4022216796875)","(14.272465705871582, -24.71933364868164, 695.465087890625)","(-27.973665237426758, 184.6343536376953, 56.55965042114258)","(-43.06345748901367, 182.35365295410156, 55.72953796386719)",POINT (0.3967229276895523 0.0938623361289501),,,,,,,,,,,,
0,11,11,64552540511,751423226,1,1,"(0.4167610704898834, 0.1021149605512619)","(0.3716212809085846, 0.09821249544620514)",1,1,2.847198486328125,2.582977294921875,"(-50.133201599121094, -25.10407066345215, 690.40087890625)","(14.264730453491211, -24.725074768066406, 695.4920654296875)","(-28.57460594177246, 181.98236083984375, 55.59439468383789)","(-44.21721267700195, 182.69717407226562, 55.854583740234375)",POINT (0.394191175699234 0.1001637279987335),,,,,,,,,,,,
0,11,11,64552557184,751439898,1,1,"(0.42005622386932373, 0.11146967858076096)","(0.37995800375938416, 0.10162408649921417)",1,1,2.8321075439453125,2.59161376953125,"(-50.13075256347656, -25.119476318359375, 690.414794921875)","(14.269441604614258, -24.73332405090332, 695.5184936523438)","(-27.43271255493164, 180.2688446044922, 54.97071075439453)","(-41.328216552734375, 182.07229614257812, 55.6270751953125)",POINT (0.4000071138143539 0.1065468825399876),,,,,,,,,,,,
0,11,11,64552573851,751456565,1,1,"(0.4176372289657593, 0.09758079797029495)","(0.37671664357185364, 0.11490930616855621)",1,1,2.838134765625,2.59228515625,"(-50.12095642089844, -25.130701065063477, 690.4427490234375)","(14.27539348602295, -24.739093780517578, 695.5053100585938)","(-28.270984649658203, 182.81288146972656, 55.89668655395508)","(-42.45146560668945, 179.63880920410156, 54.741390228271484)",POINT (0.3971769362688065 0.1062450520694256),,,,,,,,,,,,
0,11,11,64552590518,751473232,1,1,"(0.43375614285469055, 0.13323242962360382)","(0.40057671070098877, 0.12788133323192596)",1,1,2.891632080078125,2.6117095947265625,"(-50.0347900390625, -25.13439178466797, 690.5093994140625)","(14.38819408416748, -24.7569637298584, 696.168212890625)","(-22.685190200805664, 176.2825469970703, 53.51980972290039)","(-34.183074951171875, 177.26271057128906, 53.876556396484375)",POINT (0.4171664267778397 0.1305568814277649),,,,,,,,,,,,
0,11,11,64552607185,751489898,1,1,"(0.4811289310455322, 0.12914374470710754)","(0.4470718801021576, 0.1111743152141571)",1,1,2.8994140625,2.6176300048828125,"(-49.84189224243164, -25.13114356994629, 690.5523681640625)","(14.580602645874023, -24.76242446899414, 696.2139282226562)","(-6.2687883377075195, 177.03146362304688, 53.79239273071289)","(-18.07079315185547, 180.32293701171875, 54.990413665771484)",POINT (0.4641004055738449 0.1201590299606323),,,,,,,,,,,,
0,11,11,64552623852,751506565,1,1,"(0.4768637418746948, 0.11170163005590439)","(0.4361538290977478, 0.1121683269739151)",1,1,2.891326904296875,2.5991668701171875,"(-49.81111526489258, -25.147043228149414, 690.4632568359375)","(14.600055694580078, -24.792510986328125, 696.3739013671875)","(-7.746842861175537, 180.22634887695312, 54.95527648925781)","(-21.854320526123047, 180.14088439941406, 54.92412567138672)",POINT (0.4565087854862213 0.1119349785149097),,,,,,,,,,,,
0,11,11,64552640519,751523231,1,1,"(0.48149481415748596, 0.07575996965169907)","(0.4404921233654022, 0.11369208991527557)",1,1,2.827880859375,2.596466064453125,"(-49.785064697265625, -25.16080665588379, 690.37451171875)","(14.632267951965332, -24.804241180419922, 696.3726806640625)","(-6.141976356506348, 186.80982971191406, 57.351470947265625)","(-20.350927352905273, 179.86175537109375, 54.82257080078125)",POINT (0.4609934687614441 0.0947260297834873),,,,,,,,,,,,
0,11,11,64552657186,751539898,1,1,"(0.4902540147304535, 0.1180194765329361)","(0.44683903455734253, 0.09600529074668884)",1,1,2.896835327148437,2.6299285888671875,"(-49.76374816894531, -25.196544647216797, 690.32470703125)","(14.652276992797852, -24.858251571655273, 696.2787475585938)","(-3.106602907180786, 179.06910705566406, 54.534061431884766)","(-18.151493072509766, 183.1014862060547, 56.00168228149414)",POINT (0.468546524643898 0.1070123836398125),,,,,,,,,,,,
0,11,11,64552673853,751556564,1,1,"(0.4884154796600342, 0.1255633533000946)","(0.4385821521282196, 0.09236512333154678)",1,1,2.898910522460937,2.6201324462890625,"(-49.74993896484375, -25.218929290771484, 690.3668212890625)","(14.671882629394531, -24.887544631958008, 696.291259765625)","(-3.7437336444854736, 177.6873016357422, 54.03109359741211)","(-21.01280403137207, 183.76824951171875, 56.244407653808594)",POINT (0.4634988158941269 0.1089642383158207),,,,,,,,,,,,
0,11,11,64552690525,751573236,1,1,"(0.4862670600414276, 0.12050766497850418)","(0.4488871991634369, 0.08878537267446518)",1,1,2.9333648681640625,2.5989990234375,"(-49.742122650146484, -25.274948120117188, 690.5146484375)","(14.684366226196289, -24.947532653808594, 696.4103393554688)","(-4.4882426261901855, 178.6133575439453, 54.368160247802734)","(-17.441734313964844, 184.42396545410156, 56.48307800292969)",POINT (0.4675771296024322 0.1046465188264847),,,,,,,,,,,,
0,11,11,64552707192,751589902,1,1,"(0.49091637134552, 0.0983467772603035)","(0.4524698853492737, 0.09576509892940521)",1,1,2.8779754638671875,2.598129272460937,"(-49.71923065185547, -25.29054832458496, 690.557861328125)","(14.702014923095703, -24.955522537231445, 696.1689453125)","(-2.877074718475342, 182.67257690429688, 55.845611572265625)","(-16.2001895904541, 183.1454620361328, 56.017738342285156)",POINT (0.4716931283473968 0.0970559380948544),,,,,,,,,,,,
0,11,11,64552723858,751606568,1,1,"(0.4906366765499115, 0.12611861526966095)","(0.45312774181365967, 0.10271084308624268)",1,1,2.915069580078125,2.6067352294921875,"(-49.68726348876953, -25.305625915527344, 690.483154296875)","(14.724321365356445, -24.970441818237305, 695.9137573242188)","(-2.9740021228790283, 177.58555603027344, 53.99411392211914)","(-15.972223281860352, 181.87319946289062, 55.55466079711914)",POINT (0.4718822091817856 0.1144147291779518),,,,,,,,,,,,
0,11,11,64552740526,751623235,1,1,"(0.4865269660949707, 0.12883000075817108)","(0.4413161873817444, 0.1266586035490036)",1,1,2.90924072265625,2.6309051513671875,"(-49.63542938232422, -25.321693420410156, 690.4646606445312)","(14.773917198181152, -24.975744247436523, 695.8041381835938)","(-4.398179531097412, 177.0889434814453, 53.81332015991211)","(-20.06536102294922, 177.48666381835938, 53.958099365234375)",POINT (0.4639215767383575 0.1277443021535873),,,,,,,,,,,,
0,11,11,64552757193,751639902,1,1,"(0.48570358753204346, 0.1317412555217743)","(0.4443487226963043, 0.1126377061009407)",1,1,2.881454467773437,2.5986480712890625,"(-49.59788513183594, -25.342132568359375, 690.4173583984375)","(14.813483238220215, -24.993345260620117, 696.0166015625)","(-4.683495044708252, 176.55567932128906, 53.61922836303711)","(-19.014474868774414, 180.0548858642578, 54.89287185668945)",POINT (0.4650261551141739 0.1221894808113575),,,,,,,,,,,,
0,11,11,64552773860,751656569,1,1,"(0.48196685314178467, 0.13591141998767853)","(0.44081351161003113, 0.11079329997301102)",1,1,2.9013671875,2.591049194335937,"(-49.564208984375, -25.344680786132812, 690.302978515625)","(14.859865188598633, -25.006725311279297, 696.2682495117188)","(-5.978426456451416, 175.79180908203125, 53.341217041015625)","(-20.23956298828125, 180.3927459716797, 55.015811920166016)",POINT (0.4613901823759079 0.1233523599803448),,,,,,,,,,,,
0,11,11,64552790526,751673234,1,1,"(0.4902869164943695, 0.13956256210803986)","(0.4385879933834076, 0.09959670156240463)",1,1,2.9187774658203125,2.59967041015625,"(-49.53303527832031, -25.369197845458984, 690.214599609375)","(14.889622688293457, -25.042388916015625, 696.1077880859375)","(-3.0952088832855225, 175.123046875, 53.09779357910156)","(-21.010784149169922, 182.44363403320312, 55.76229476928711)",POINT (0.4644374549388886 0.1195796318352222),,,,,,,,,,,,
0,11,11,64552807193,751689901,1,1,"(0.5470956563949585, 0.12076664716005325)","(0.523395836353302, 0.10401756316423416)",1,1,2.9251251220703125,2.6156005859375,"(-49.33995819091797, -25.366962432861328, 690.2972412109375)","(15.06076431274414, -25.057004928588867, 696.01953125)","(16.591096878051758, 178.56590270996094, 54.350887298583984)","(8.378244400024414, 181.63385009765625, 55.46753692626953)",POINT (0.5352457463741302 0.1123921051621437),,,,,,,,,,,,
