,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,10,11,597016709909,2242374079,1,1,"(0.5214521884918213, 0.5087459683418274)","(0.4768470823764801, 0.5299862623214722)",1,1,3.403228759765625,3.127593994140625,"(-40.55815505981445, 59.16383743286133, 436.00335693359375)","(24.834442138671875, 55.102134704589844, 436.5146789550781)","(5.792604446411133, 107.23661804199219, 28.38915252685547)","(-9.619568824768066, 103.35736083984375, 26.97723388671875)",POINT (0.4991496354341507 0.5193661153316498),,,,,,,,,,,1,
0,10,11,597016726576,2242390746,1,1,"(0.5191118717193604, 0.47410693764686584)","(0.47280600666999817, 0.5523362755775452)",1,1,3.42864990234375,3.1427154541015625,"(-40.646087646484375, 59.08479690551758, 436.08526611328125)","(24.770109176635742, 55.110801696777344, 436.238525390625)","(4.9839582443237305, 113.56298828125, 30.6917667388916)","(-11.015862464904785, 99.27542877197266, 25.491518020629883)",POINT (0.4959589391946793 0.5132216066122055),,,,,,,,,,,1,
0,10,11,597016743243,2242407413,1,1,"(0.5264440774917603, 0.5703281164169312)","(0.46898889541625977, 0.550590991973877)",1,1,3.461883544921875,3.1793212890625,"(-40.7322998046875, 59.14112091064453, 436.1396789550781)","(24.673913955688477, 55.12279510498047, 436.2915954589844)","(7.517463207244873, 95.98945617675781, 24.295530319213867)","(-12.334779739379883, 99.59417724609375, 25.607553482055664)",POINT (0.49771648645401 0.560459554195404),,,,,,,,,,,1,
0,10,11,597016759910,2242424079,1,1,"(0.5326197743415833, 0.5317490100860596)","(0.47649869322776794, 0.5383192300796509)",1,1,3.464508056640625,3.18072509765625,"(-40.83769989013672, 59.12348175048828, 436.0426025390625)","(24.562623977661133, 55.109153747558594, 436.309326171875)","(9.651297569274902, 103.03541564941406, 26.86003303527832)","(-9.739954948425293, 101.83547973632812, 26.423295974731445)",POINT (0.5045592337846756 0.5350341200828552),,,,,,,,,,,1,
0,10,11,597016776579,2242440748,1,1,"(0.5128929018974304, 0.4936459958553314)","(0.47024810314178467, 0.5450418591499329)",1,1,3.474212646484375,3.18927001953125,"(-40.96437072753906, 59.08843231201172, 436.02801513671875)","(24.424203872680664, 55.13379669189453, 436.2505798339844)","(2.835183620452881, 109.99442291259766, 29.392925262451172)","(-11.899691581726074, 100.607666015625, 25.97641944885254)",POINT (0.4915705025196075 0.5193439275026321),,,,,,,,,,,1,
0,10,11,597016793247,2242457415,1,1,"(0.5038924813270569, 0.5194249153137207)","(0.4624471068382263, 0.5538844466209412)",1,1,3.484375,3.1751708984375,"(-41.11811828613281, 59.135196685791016, 435.99169921875)","(24.260913848876953, 55.161598205566406, 436.26702880859375)","(-0.27469366788864136, 105.2862548828125, 27.679271697998047)","(-14.595132827758789, 98.99266815185547, 25.38862419128418)",POINT (0.4831697940826416 0.5366546809673309),,,,,,,,,,,1,
0,10,11,597016809913,2242474081,1,1,"(0.5004450678825378, 0.5105153918266296)","(0.4616023600101471, 0.5441218614578247)",1,1,3.475204467773437,3.1598663330078125,"(-41.208152770996094, 59.12815475463867, 435.998779296875)","(24.19160270690918, 55.20716857910156, 436.21820068359375)","(-1.4658817052841187, 106.9134521484375, 28.271549224853516)","(-14.887001991271973, 100.77568817138672, 26.037559509277344)",POINT (0.4810237139463425 0.5273186266422272),,,,,,,,,,,1,
0,10,11,597016826581,2242490748,1,1,"(0.5068795084953308, 0.5566976070404053)","(0.4518405497074127, 0.5304335951805115)",1,1,3.51385498046875,3.2041015625,"(-41.28407287597656, 59.20940017700195, 436.05413818359375)","(24.100444793701172, 55.213600158691406, 436.20233154296875)","(0.757391095161438, 98.47888946533203, 25.20162582397461)","(-18.259960174560547, 103.27566528320312, 26.94748878479004)",POINT (0.4793600291013718 0.5435656011104584),,,,,,,,,,,1,
0,10,11,597016843248,2242507415,1,1,"(0.49713578820228577, 0.5083556771278381)","(0.4549248218536377, 0.5277610421180725)",1,1,3.54193115234375,3.188323974609375,"(-41.37640380859375, 59.181331634521484, 436.010009765625)","(24.033395767211914, 55.258338928222656, 436.21844482421875)","(-2.609312057495117, 107.30789184570312, 28.41510581970215)","(-17.194263458251953, 103.76375579833984, 27.125173568725586)",POINT (0.4760303050279617 0.5180583596229553),,,,,,,,,,,1,
0,10,11,597016859915,2242524081,1,1,"(0.4930538833141327, 0.5244343280792236)","(0.4560568332672119, 0.5236031413078308)",1,1,3.4459686279296875,3.1890411376953125,"(-41.438133239746094, 59.197608947753906, 435.990966796875)","(23.949420928955078, 55.263755798339844, 436.2187194824219)","(-4.019724369049072, 104.37135314941406, 27.346290588378906)","(-16.803133010864258, 104.52315521240234, 27.40153694152832)",POINT (0.4745553582906723 0.5240187346935272),,,,,,,,,,,1,
