,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,8,22,344920338023,15587138127,1,1,"(0.3815050423145294, 0.2824978530406952)","(0.34906721115112305, 0.2796878218650818)",1,1,2.913818359375,2.873779296875,"(-10.052457809448242, -19.291074752807617, 655.7114868164062)","(50.31907653808594, -16.57291603088379, 653.36962890625)","(-40.79212188720703, 148.94142150878906, 43.56839370727539)","(-52.03300857543945, 149.45611572265625, 43.75578689575195)",POINT (0.3652861267328262 0.2810928374528885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,8,22,344920354692,15587154796,1,1,"(0.38217395544052124, 0.26442012190818787)","(0.3532164692878723, 0.2674991488456726)",1,1,2.919830322265625,2.8629302978515625,"(-10.071117401123047, -19.305274963378906, 655.9486083984375)","(50.32068634033203, -16.552356719970703, 653.440185546875)","(-40.560298919677734, 152.25270080566406, 44.773719787597656)","(-50.59513473510742, 151.68870544433594, 44.56846237182617)",POINT (0.3676952123641968 0.2659596353769302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,8,22,344920371357,15587171460,1,1,"(0.38558435440063477, 0.26303359866142273)","(0.3550078570842743, 0.24659058451652527)",1,1,2.924102783203125,2.862030029296875,"(-10.069498062133789, -19.316041946411133, 655.9248046875)","(50.321739196777344, -16.534748077392578, 653.487060546875)","(-39.37847900390625, 152.50668334960938, 44.86612319946289)","(-49.97434997558594, 155.51858520507812, 45.96232604980469)",POINT (0.3702961057424545 0.254812091588974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,8,22,344920388024,15587188127,1,1,"(0.3852097690105438, 0.2761893570423126)","(0.35452452301979065, 0.24310782551765442)",1,1,2.9346466064453125,2.856292724609375,"(-10.060956001281738, -19.358776092529297, 655.948974609375)","(50.3289794921875, -16.543514251708984, 653.5819091796875)","(-39.50828170776367, 150.096923828125, 43.989051818847656)","(-50.141845703125, 156.15650939941406, 46.1945686340332)",POINT (0.3698671460151672 0.2596485912799835),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,8,22,344920404692,15587204794,1,1,"(0.38304969668388367, 0.26850417256355286)","(0.35915452241897583, 0.2474507838487625)",1,1,2.932968139648437,2.8665008544921875,"(-10.050796508789062, -19.39548683166504, 655.94873046875)","(50.341129302978516, -16.531997680664062, 653.6746215820312)","(-40.256832122802734, 151.504638671875, 44.50139236450195)","(-48.537384033203125, 155.36102294921875, 45.90497589111328)",POINT (0.3711021095514298 0.2579774782061577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,8,22,344920421363,15587221465,1,1,"(0.3906770944595337, 0.29311397671699524)","(0.35637226700782776, 0.25532659888267517)",1,1,2.930633544921875,2.8733673095703125,"(-10.055208206176758, -19.453079223632812, 655.901611328125)","(50.352821350097656, -16.54275894165039, 653.7449951171875)","(-37.61366271972656, 146.996826171875, 42.8607063293457)","(-49.50153732299805, 153.91836547851562, 45.3800048828125)",POINT (0.3735246807336807 0.2742202877998352),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,8,22,344920438031,15587238132,1,1,"(0.39408034086227417, 0.2897581160068512)","(0.35330286622047424, 0.23463118076324463)",1,1,2.92340087890625,2.8915557861328125,"(-10.026604652404785, -19.473344802856445, 655.85498046875)","(50.38268280029297, -16.507286071777344, 653.953125)","(-36.43431091308594, 147.61154174804688, 43.08438491821289)","(-50.56520462036133, 157.70919799804688, 46.759674072265625)",POINT (0.3736916035413742 0.2621946483850479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,8,22,344920454698,15587254799,1,1,"(0.386069118976593, 0.2677447497844696)","(0.3519710600376129, 0.23384413123130798)",1,1,2.9429473876953125,2.89788818359375,"(-9.971427917480469, -19.529727935791016, 655.9044189453125)","(50.42798614501953, -16.4957275390625, 654.2806396484375)","(-39.21049499511719, 151.6437530517578, 44.552001953125)","(-51.0267219543457, 157.85336303710938, 46.812137603759766)",POINT (0.369020089507103 0.2507944405078888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,8,22,344920471365,15587271465,1,1,"(0.3815915584564209, 0.26336750388145447)","(0.3519749939441681, 0.2408192902803421)",1,1,2.9360809326171875,2.85223388671875,"(-9.906368255615234, -19.51772117614746, 655.8826293945312)","(50.472686767578125, -16.439144134521484, 654.46826171875)","(-40.76213073730469, 152.44552612304688, 44.84385681152344)","(-51.025352478027344, 156.57569885253906, 46.34715270996094)",POINT (0.3667832762002945 0.2520933970808983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,8,22,344920488032,15587288132,1,1,"(0.38192763924598694, 0.25838562846183777)","(0.35759612917900085, 0.26722660660743713)",1,1,2.952606201171875,2.8814239501953125,"(-9.885677337646484, -19.539325714111328, 656.2158203125)","(50.51165771484375, -16.392303466796875, 654.414794921875)","(-40.645668029785156, 153.35806274414062, 45.17599868774414)","(-49.077423095703125, 151.73863220214844, 44.58662414550781)",POINT (0.3697618842124939 0.2628061175346374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
