,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,std;.1,namespace.1,n>0.1,n==3.1,n=10.1,n--.1,n.1,main.1,int.1,int.2,if.1,for.1,cout.1,cout.2,countdown.1,break.1,aborted.1,<<.1,<<.2,<<.3,-----------.2,-----------.5,-----------.9,-----------.12,-----------.13,-----------.14,-----------.15,",.8",question,code,choices
0,22,17,332354672546,2016467844,1,1,"(0.7099265456199646, 0.09108684211969376)","(0.7000043392181396, 0.10362544655799866)",1,1,3.430038452148437,3.4082489013671875,"(-30.648223876953125, -8.465507507324219, 620.7053833007812)","(29.98381805419922, -4.425228118896484, 630.6883544921875)","(70.9152603149414, 183.51654052734375, 56.15276336669922)","(67.48690795898438, 181.2265167236328, 55.31930160522461)",POINT (0.7049654424190521 0.0973561443388462),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,17,332354689212,2016484509,1,1,"(0.711169421672821, 0.09223318845033646)","(0.7040066719055176, 0.08644070476293564)",1,1,3.4013824462890625,3.39276123046875,"(-30.637645721435547, -8.409015655517578, 620.6957397460938)","(30.00340461730957, -4.414583683013916, 630.6865234375)","(71.34471130371094, 183.3071746826172, 56.07659149169922)","(68.86981201171875, 184.36508178710938, 56.46162796020508)",POINT (0.7075880467891693 0.089336946606636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,17,332354705881,2016501178,1,1,"(0.7099248170852661, 0.1127266064286232)","(0.7023524045944214, 0.07929544895887375)",1,1,3.4287567138671875,3.3738250732421875,"(-30.615459442138672, -8.381365776062012, 620.6334228515625)","(30.015369415283203, -4.409997463226318, 630.6080932617188)","(70.9146957397461, 179.56431579589844, 54.71426773071289)","(68.2982177734375, 185.6700897216797, 56.93658447265625)",POINT (0.7061386108398438 0.0960110276937485),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,17,332354722548,2016517844,1,1,"(0.7121410965919495, 0.11838637292385101)","(0.7048243284225464, 0.09271479398012161)",1,1,3.421249389648437,3.3917236328125,"(-30.608301162719727, -8.361320495605469, 620.6228637695312)","(30.019771575927734, -4.408149719238281, 630.530517578125)","(71.68042755126953, 178.5306396484375, 54.338069915771484)","(69.15232849121094, 183.21922302246094, 56.04457092285156)",POINT (0.7084827125072479 0.1055505834519863),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,17,332354739215,2016534511,1,1,"(0.7109091877937317, 0.07123453170061111)","(0.7041006088256836, 0.08459502458572388)",1,1,3.351776123046875,3.377304077148437,"(-30.607158660888672, -8.344575881958008, 620.6124267578125)","(30.019611358642578, -4.400976657867432, 630.4200439453125)","(71.25481414794922, 187.14230346679688, 57.472412109375)","(68.90226745605469, 184.70217895507812, 56.58430099487305)",POINT (0.7075048983097076 0.0779147781431675),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,17,332354755883,2016551178,1,1,"(0.7112699747085571, 0.07596182823181152)","(0.7099825739860535, 0.06720498949289322)",1,1,3.363677978515625,3.3485870361328125,"(-30.603702545166016, -8.33082103729248, 620.6022338867188)","(30.027942657470703, -4.395556449890137, 630.286865234375)","(71.37946319580078, 186.2789306640625, 57.15817642211914)","(70.93461608886719, 187.87826538085938, 57.74027633666992)",POINT (0.7106262743473053 0.0715834088623524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,17,332354772549,2016567844,1,1,"(0.7090774178504944, 0.057758916169404984)","(0.7051185369491577, 0.07598798722028732)",1,1,3.3538970947265625,3.37078857421875,"(-30.604053497314453, -8.2904634475708, 620.5701293945312)","(30.036325454711914, -4.3808088302612305, 630.1427612304688)","(70.62188720703125, 189.6034393310547, 58.368263244628906)","(69.25398254394531, 186.27415466308594, 57.15642166137695)",POINT (0.707097977399826 0.0668734516948462),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,17,332354789217,2016584511,1,1,"(0.7101964950561523, 0.07249359041452408)","(0.7048794627189636, 0.08639538288116455)",1,1,3.3496856689453125,3.37054443359375,"(-30.60328483581543, -8.204221725463867, 620.505859375)","(30.044551849365234, -4.351346969604492, 630.00927734375)","(71.00855255126953, 186.912353515625, 57.38872528076172)","(69.1713638305664, 184.37338256835938, 56.46461486816406)",POINT (0.707537978887558 0.0794444866478443),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,17,332354805886,2016601180,1,1,"(0.7083544731140137, 0.07188475131988525)","(0.7038317322731018, 0.08507225662469864)",1,1,3.3470001220703125,3.3504638671875,"(-30.596330642700195, -8.135698318481445, 620.4846801757812)","(30.061965942382812, -4.301634311676025, 629.9306640625)","(70.37207794189453, 187.02352905273438, 57.42924118041992)","(68.8093490600586, 184.61502075195312, 56.552616119384766)",POINT (0.7060931026935577 0.078478503972292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,17,332354822554,2016617847,1,1,"(0.7161837816238403, 0.08192195743322372)","(0.7078648805618286, 0.08510138839483261)",1,1,3.37274169921875,3.3424224853515625,"(-30.59363555908203, -8.091306686401367, 620.3782348632812)","(30.073392868041992, -4.266036510467529, 629.84228515625)","(73.07730102539062, 185.1903839111328, 56.761993408203125)","(70.20289611816406, 184.6096954345703, 56.550682067871094)",POINT (0.7120243310928345 0.0835116729140282),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,17,332354839221,2016634514,1,1,"(0.5867155194282532, 0.13157537579536438)","(0.6198732256889343, 0.1256205290555954)",1,1,3.444366455078125,3.41339111328125,"(-30.912586212158203, -8.098953247070312, 620.3797607421875)","(29.7008056640625, -4.328873634338379, 630.083984375)","(28.342758178710938, 176.12185668945312, 53.46131134033203)","(39.79957580566406, 177.20941162109375, 53.857181549072266)",POINT (0.6032943725585938 0.1285979524254799),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,17,332354855888,2016651180,1,1,"(0.4364265501499176, 0.21742992103099823)","(0.4615062475204468, 0.20695045590400696)",1,1,3.38873291015625,3.4164581298828125,"(-31.376874923706055, -8.1485595703125, 620.452392578125)","(29.176090240478516, -4.452428340911865, 629.8779296875)","(-23.58589744567871, 160.441650390625, 47.754207611083984)","(-14.920226097106934, 162.35557556152344, 48.45083236694336)",POINT (0.4489663988351822 0.2121901884675026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
