,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,lst.1,cons.1,cons.2,cons.3,'a.1,'b.1,cons.4,cons.5,-----------.1,cons.6,'d.1,'.2,().3,-----------.4,-----------.5,'.6,().7,-----------.8,-----------.9,cons.7,'e.1,'.10,().11,).12,).13,).14,question,code,choices
0,14,26,237229346912,3862092354,1,1,"(0.4957304000854492, 0.6387364268302917)","(0.5027887225151062, 0.5709134936332703)",1,1,3.146835327148437,3.5169219970703125,"(-29.932098388671875, -19.316661834716797, 665.69677734375)","(35.062049865722656, -17.89670181274414, 666.4923095703125)","(-0.5799348950386047, 88.71153259277344, 21.64659309387207)","(1.8780006170272827, 101.19566345214844, 26.19042205810547)",POINT (0.4992595613002777 0.604824960231781),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,26,237229363579,3862109021,1,1,"(0.4855150282382965, 0.6383289098739624)","(0.49364379048347473, 0.5804994702339172)",1,1,3.141448974609375,3.516952514648437,"(-30.02545928955078, -19.262081146240234, 665.8847045898438)","(34.9737434387207, -17.821025848388672, 666.6864013671875)","(-4.137305736541748, 88.78652954101562, 21.673925399780273)","(-1.306580901145935, 99.43115997314453, 25.54823875427246)",POINT (0.4895794093608856 0.6094141900539398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,26,237229380247,3862125688,1,1,"(0.4902690351009369, 0.6485350131988525)","(0.5087981224060059, 0.5716832876205444)",1,1,3.140655517578125,3.513046264648437,"(-30.149995803833008, -19.25323486328125, 666.008544921875)","(34.84897994995117, -17.776409149169922, 666.7119140625)","(-2.4818015098571777, 86.9079360961914, 20.990137100219727)","(3.970698356628418, 101.05397033691406, 26.138851165771484)",POINT (0.4995335787534714 0.6101091504096985),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,26,237229396920,3862142361,1,1,"(0.4661742150783539, 0.5886821150779724)","(0.5001688599586487, 0.5289850831031799)",1,1,3.16119384765625,3.529037475585937,"(-30.320898056030273, -19.113290786743164, 666.3243408203125)","(34.719764709472656, -17.596370697021484, 666.8863525390625)","(-10.872443199157715, 97.92500305175781, 25.000001907348633)","(0.9656748175621033, 108.91336822509766, 28.999467849731445)",POINT (0.4831715375185013 0.5588335990905762),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,26,237229413587,3862159028,1,1,"(0.4351584017276764, 0.3456614017486572)","(0.46442580223083496, 0.2972530722618103)",1,1,3.1703033447265625,3.5290069580078125,"(-30.463428497314453, -18.853240966796875, 666.4705810546875)","(34.4703483581543, -17.311906814575195, 667.0594482421875)","(-21.673263549804688, 142.65762329101562, 41.28141403198242)","(-11.48130989074707, 151.56809997558594, 44.5245246887207)",POINT (0.4497921019792557 0.3214572370052338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,26,237229430254,3862175694,1,1,"(0.45779263973236084, 0.36637040972709656)","(0.4696396291255951, 0.30880653858184814)",1,1,3.1563720703125,3.5310211181640625,"(-30.565269470214844, -18.76457977294922, 666.75634765625)","(34.35752487182617, -17.185089111328125, 667.0352783203125)","(-13.791214942932129, 138.84573364257812, 39.89393615722656)","(-9.66567325592041, 149.44146728515625, 43.750511169433594)",POINT (0.463716134428978 0.3375884741544724),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,26,237229446921,3862192361,1,1,"(0.45178669691085815, 0.35308703780174255)","(0.46835678815841675, 0.28231799602508545)",1,1,3.177490234375,3.5334014892578125,"(-30.66680908203125, -18.7554874420166, 666.7224731445312)","(34.28712844848633, -17.142227172851562, 667.17822265625)","(-15.882697105407715, 141.29080200195312, 40.783897399902344)","(-10.11241340637207, 154.3171844482422, 45.52512741088867)",POINT (0.4600717425346374 0.317702516913414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,26,237229463589,3862209028,1,1,"(0.4590602517127991, 0.35522520542144775)","(0.4665370583534241, 0.28345850110054016)",1,1,3.17401123046875,3.5436553955078125,"(-30.766956329345703, -18.685962677001953, 666.9591064453125)","(34.206417083740234, -17.055212020874023, 667.271728515625)","(-13.349797248840332, 140.897216796875, 40.64064407348633)","(-10.746114730834961, 154.10726928710938, 45.448707580566406)",POINT (0.4627986550331116 0.319341853260994),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,26,237229480255,3862225694,1,1,"(0.45617127418518066, 0.36585670709609985)","(0.46530619263648987, 0.2988521158695221)",1,1,3.180755615234375,3.52685546875,"(-30.849395751953125, -18.651630401611328, 667.07470703125)","(34.13893127441406, -17.000865936279297, 667.3909301757812)","(-14.355834007263184, 138.94029235839844, 39.928375244140625)","(-11.174738883972168, 151.27377319335938, 44.41740798950195)",POINT (0.4607387334108353 0.332354411482811),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,26,237229496923,3862242361,1,1,"(0.45716172456741333, 0.34530046582221985)","(0.4666372239589691, 0.2855505347251892)",1,1,3.1667633056640625,3.530990600585937,"(-30.910860061645508, -18.601478576660156, 667.0933227539062)","(34.083980560302734, -16.925567626953125, 667.495849609375)","(-14.010933876037598, 142.72406005859375, 41.3055534362793)","(-10.711223602294922, 153.72216796875, 45.30856704711914)",POINT (0.4618994742631912 0.3154255002737045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,26,237229513590,3862259028,1,1,"(0.46086907386779785, 0.3498019874095917)","(0.4698769450187683, 0.27467086911201477)",1,1,3.1584014892578125,3.5160675048828125,"(-30.976482391357422, -18.578624725341797, 667.3092651367188)","(34.041717529296875, -16.887130737304688, 667.6231689453125)","(-12.719902038574219, 141.89547729492188, 41.00394821166992)","(-9.583032608032227, 155.72479248046875, 46.03743362426758)",POINT (0.4653730094432831 0.3122364282608032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,26,237229530261,3862275698,1,1,"(0.45751142501831055, 0.35731974244117737)","(0.4631423056125641, 0.2861258387565613)",1,1,3.157989501953125,3.53240966796875,"(-31.031978607177734, -18.562759399414062, 667.4645385742188)","(33.98474884033203, -16.859161376953125, 667.665771484375)","(-13.889132499694824, 140.5116729736328, 40.50029754638672)","(-11.928279876708984, 153.6162872314453, 45.27001953125)",POINT (0.4603268653154373 0.3217227905988693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,26,237229546928,3862292365,1,1,"(0.45181748270988464, 0.35062503814697266)","(0.4700373709201813, 0.2839253544807434)",1,1,3.1397247314453125,3.527694702148437,"(-31.08019256591797, -18.567916870117188, 667.54638671875)","(33.93764114379883, -16.851655960083008, 667.7940063476562)","(-15.871962547302246, 141.74395751953125, 40.948829650878906)","(-9.527158737182617, 154.0213165283203, 45.41742706298828)",POINT (0.460927426815033 0.317275196313858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
