,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,57,3,511410575988,4667325838,1,1,"(0.3461749851703644, 0.2591126561164856)","(0.3207453489303589, 0.2658560872077942)",1,1,2.64093017578125,2.546142578125,"(-31.067367553710938, -9.137540817260742, 557.3701782226562)","(27.707317352294922, -9.177343368530273, 550.8812866210938)","(-54.77008819580078, 152.828857421875, 44.983333587646484)","(-63.556671142578125, 151.5972442626953, 44.53509521484375)",POINT (0.3334601670503616 0.2624843716621399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,3,511410592656,4667342504,1,1,"(0.3408621549606323, 0.24759207665920258)","(0.32135722041130066, 0.2846584916114807)",1,1,2.624618530273437,2.5545806884765625,"(-31.121498107910156, -9.158571243286133, 557.426025390625)","(27.661102294921875, -9.176806449890137, 550.9948120117188)","(-56.60580062866211, 154.9329376220703, 45.749183654785156)","(-63.34526062011719, 148.16323852539062, 43.28521728515625)",POINT (0.3311096876859665 0.2661252841353416),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,3,511410609327,4667359175,1,1,"(0.3344649374485016, 0.24601076543331146)","(0.3260708153247833, 0.2733994126319885)",1,1,2.6462860107421875,2.5463104248046875,"(-31.16974639892578, -9.170616149902344, 557.3001708984375)","(27.611120223999023, -9.17038631439209, 550.9986572265625)","(-58.81620788574219, 155.22174072265625, 45.854270935058594)","(-61.716575622558594, 150.21957397460938, 44.033653259277344)",POINT (0.3302678763866425 0.25970508903265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,3,511410625994,4667375841,1,1,"(0.34407299757003784, 0.24239225685596466)","(0.3221277594566345, 0.2855914831161499)",1,1,2.609954833984375,2.5322418212890625,"(-31.227031707763672, -9.199713706970215, 557.31201171875)","(27.55197525024414, -9.176200866699219, 550.91064453125)","(-55.496376037597656, 155.88259887695312, 46.09484100341797)","(-63.07900619506836, 147.99282836914062, 43.22322082519531)",POINT (0.3331003785133362 0.2639918699860573),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,3,511410642661,4667392508,1,1,"(0.34330451488494873, 0.24033832550048828)","(0.3169777989387512, 0.2772657573223114)",1,1,2.616790771484375,2.556396484375,"(-31.281930923461914, -9.208126068115234, 557.4103393554688)","(27.504884719848633, -9.176274299621582, 550.9400634765625)","(-55.76191329956055, 156.2577362060547, 46.23136901855469)","(-64.85845184326172, 149.51341247558594, 43.77665328979492)",POINT (0.33014115691185 0.2588020414113998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,3,511410659329,4667409175,1,1,"(0.34031859040260315, 0.2512975335121155)","(0.32553866505622864, 0.28366538882255554)",1,1,2.63995361328125,2.5316925048828125,"(-31.315176010131836, -9.235093116760254, 557.4156494140625)","(27.465524673461914, -9.18476676940918, 551.0108032226562)","(-56.79362106323242, 154.25616455078125, 45.50288009643555)","(-61.900447845458984, 148.34461975097656, 43.35123825073242)",POINT (0.3329286277294159 0.2674814611673355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,3,511410675996,4667425842,1,1,"(0.3435918092727661, 0.24003055691719055)","(0.32886385917663574, 0.283090204000473)",1,1,2.6397705078125,2.564910888671875,"(-31.329444885253906, -9.24514102935791, 557.3881225585938)","(27.447664260864258, -9.192316055297852, 551.0888671875)","(-55.662635803222656, 156.31394958496094, 46.2518310546875)","(-60.75151443481445, 148.44967651367188, 43.389442443847656)",POINT (0.3362278342247009 0.2615603804588318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,3,511410692663,4667442508,1,1,"(0.3426936864852905, 0.25564295053482056)","(0.323213130235672, 0.28866201639175415)",1,1,2.6591339111328125,2.589141845703125,"(-31.329570770263672, -9.263399124145508, 557.3617553710938)","(27.445926666259766, -9.206267356872559, 551.0548095703125)","(-55.97295379638672, 153.46253967285156, 45.214019775390625)","(-62.703975677490234, 147.4320526123047, 43.01908874511719)",POINT (0.3329534083604813 0.2721524834632874),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,
0,57,3,511410709330,4667459174,1,1,"(0.34140482544898987, 0.24419498443603516)","(0.3250517249107361, 0.2753005623817444)",1,1,2.621322631835937,2.53009033203125,"(-31.313922882080078, -9.24931526184082, 557.329345703125)","(27.459081649780273, -9.191773414611816, 551.036865234375)","(-56.41830825805664, 155.55335998535156, 45.975013732910156)","(-62.0687141418457, 149.87234497070312, 43.907283782958984)",POINT (0.333228275179863 0.2597477734088898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,3,511410725998,4667475841,1,1,"(0.3426116406917572, 0.24709433317184448)","(0.32559874653816223, 0.27588507533073425)",1,1,2.630599975585937,2.5655059814453125,"(-31.283082962036133, -9.247884750366211, 557.3062744140625)","(27.49359893798828, -9.192952156066895, 550.9328002929688)","(-56.001304626464844, 155.0238494873047, 45.78225326538086)","(-61.879695892333984, 149.7655792236328, 43.868438720703125)",POINT (0.3341051936149597 0.2614897042512894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
