,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,22,10,331744549472,1406363160,1,1,"(0.4849252998828888, 0.35842961072921753)","(0.49141165614128113, 0.4123303294181824)",1,1,3.4061279296875,3.448822021484375,"(-20.861955642700195, -19.19580841064453, 626.5563354492188)","(40.42618942260742, -21.81422233581543, 631.0948486328125)","(-6.828333377838135, 134.68992614746094, 38.38136291503906)","(-4.5871429443359375, 124.84566497802734, 34.798309326171875)",POINT (0.488168478012085 0.3853799700737),,,,,,,,,,,,
0,22,10,331744566139,1406379827,1,1,"(0.4855344295501709, 0.3556682765483856)","(0.4922882318496704, 0.40029123425483704)",1,1,3.4098052978515625,3.4499664306640625,"(-20.82646942138672, -19.208702087402344, 626.5369873046875)","(40.46470260620117, -21.846416473388672, 631.0457763671875)","(-6.617862701416016, 135.19422912597656, 38.56489944458008)","(-4.284275531768799, 127.04446411132812, 35.59857177734375)",POINT (0.4889113306999206 0.3779797554016113),,,,,,,,,,,,
0,22,10,331744582806,1406396493,1,1,"(0.49131593108177185, 0.3652222752571106)","(0.49239954352378845, 0.4030821621417999)",1,1,3.4139556884765625,3.446395874023437,"(-20.799427032470703, -19.2049560546875, 626.4954833984375)","(40.50272750854492, -21.848674774169922, 630.9415893554688)","(-4.620214462280273, 133.44931030273438, 37.929832458496094)","(-4.245797157287598, 126.53472900390625, 35.41306686401367)",POINT (0.4918577373027802 0.3841522186994553),,,,,,,,,,,,
0,22,10,331744599473,1406413160,1,1,"(0.4899648427963257, 0.35574352741241455)","(0.49003154039382935, 0.4002489745616913)",1,1,3.421630859375,3.4495849609375,"(-20.79060935974121, -19.231287002563477, 626.4525146484375)","(40.51601791381836, -21.878637313842773, 630.9390869140625)","(-5.08706521987915, 135.18051147460938, 38.559879302978516)","(-5.06400203704834, 127.05216217041016, 35.601409912109375)",POINT (0.4899981915950775 0.3779962509870529),,,,,,,,,,,,
0,22,10,331744616144,1406429830,1,1,"(0.4920256435871124, 0.36916640400886536)","(0.4923113286495209, 0.40764743089675903)",1,1,3.4324188232421875,3.450714111328125,"(-20.797378540039062, -19.23762321472168, 626.4739379882812)","(40.510833740234375, -21.875476837158203, 630.906982421875)","(-4.374992847442627, 132.72898864746094, 37.6675910949707)","(-4.276291847229004, 125.70094299316406, 35.109619140625)",POINT (0.4921684861183166 0.3884069174528122),,,,,,,,,,,,
0,22,10,331744632811,1406446496,1,1,"(0.4868580400943756, 0.3610711991786957)","(0.4913405478000641, 0.40621379017829895)",1,1,3.435302734375,3.4641571044921875,"(-20.815311431884766, -19.269512176513672, 626.49462890625)","(40.49181365966797, -21.891035079956055, 630.9426879882812)","(-6.160536289215088, 134.20748901367188, 38.2056884765625)","(-4.611722946166992, 125.96276092529297, 35.20492172241211)",POINT (0.4890992939472198 0.3836424946784973),,,,,,,,,,,,
0,22,10,331744649478,1406463163,1,1,"(0.48408055305480957, 0.357829213142395)","(0.49504968523979187, 0.40460774302482605)",1,1,3.439117431640625,3.454925537109375,"(-20.841808319091797, -19.279783248901367, 626.449462890625)","(40.458282470703125, -21.87833023071289, 630.99072265625)","(-7.120222568511963, 134.79957580566406, 38.421226501464844)","(-3.3301174640655518, 126.25608825683594, 35.31167984008789)",POINT (0.4895651191473007 0.3812184780836105),,,,,,,,,,,,
0,22,10,331744666146,1406479830,1,1,"(0.48454493284225464, 0.35305991768836975)","(0.49347370862960815, 0.40201535820961)",1,1,3.4374542236328125,3.4617919921875,"(-20.897647857666016, -19.304092407226562, 626.424072265625)","(40.41118240356445, -21.878623962402344, 631.0414428710938)","(-6.959780216217041, 135.67062377929688, 38.73826217651367)","(-3.8746461868286133, 126.72955322265625, 35.4840087890625)",POINT (0.4890093207359314 0.3775376379489899),,,,,,,,,,,,
0,22,10,331744682812,1406496496,1,1,"(0.48676106333732605, 0.3454647362232208)","(0.4875046908855438, 0.40304306149482727)",1,1,3.435546875,3.4629364013671875,"(-20.95995330810547, -19.329294204711914, 626.507080078125)","(40.36944580078125, -21.8775691986084, 631.0242309570312)","(-6.194042682647705, 137.0577850341797, 39.24314880371094)","(-5.937111854553223, 126.54186248779297, 35.415672302246094)",POINT (0.4871328771114349 0.374253898859024),,,,,,,,,,,,
0,22,10,331744699480,1406513163,1,1,"(0.49199816584587097, 0.3527638912200928)","(0.48423686623573303, 0.40035125613212585)",1,1,3.4403533935546875,3.466949462890625,"(-21.007946014404297, -19.34484100341797, 626.5257568359375)","(40.323081970214844, -21.87700653076172, 630.9407348632812)","(-4.384489059448242, 135.72470092773438, 38.757972717285156)","(-7.066215991973877, 127.03349304199219, 35.59461212158203)",POINT (0.488117516040802 0.3765575736761093),,,,,,,,,,,,
0,22,10,331744716147,1406529830,1,1,"(0.4823848605155945, 0.36033809185028076)","(0.4917618930339813, 0.403722882270813)",1,1,3.459442138671875,3.486236572265625,"(-21.03644561767578, -19.362361907958984, 626.5999145507812)","(40.28160095214844, -21.87616539001465, 631.0570068359375)","(-7.7061357498168945, 134.34136962890625, 38.25444793701172)","(-4.46613073348999, 126.4177017211914, 35.370487213134766)",POINT (0.4870733767747879 0.3820304870605469),,,,,,,,,,,,
0,22,10,331744732815,1406546497,1,1,"(0.4826318025588989, 0.36292052268981934)","(0.4872220456600189, 0.4059983491897583)",1,1,3.44464111328125,3.4654541015625,"(-21.051834106445312, -19.380657196044922, 626.6095581054688)","(40.25992965698242, -21.88433074951172, 631.2258911132812)","(-7.620814323425293, 133.8697052001953, 38.08280563354492)","(-6.034771919250488, 126.00212097167969, 35.21923828125)",POINT (0.4849269241094589 0.3844594359397888),,,,,,,,,,,,
0,22,10,331744749486,1406563168,1,1,"(0.4846244752407074, 0.3477790653705597)","(0.4927719831466675, 0.40503859519958496)",1,1,3.4354248046875,3.480499267578125,"(-21.063678741455078, -19.39426040649414, 626.67431640625)","(40.24937438964844, -21.881471633911133, 631.3048706054688)","(-6.932280540466309, 136.6350860595703, 39.089359283447266)","(-4.117108345031738, 126.17740631103516, 35.28301239013672)",POINT (0.4886982291936874 0.3764088302850723),,,,,,,,,,,,
0,22,10,331744766154,1406579835,1,1,"(0.4807339608669281, 0.3506072759628296)","(0.48404690623283386, 0.4069177806377411)",1,1,3.430389404296875,3.498321533203125,"(-21.07976531982422, -19.415727615356445, 626.814697265625)","(40.23530960083008, -21.89446258544922, 631.3844604492188)","(-8.276556968688965, 136.1185760498047, 38.90132522583008)","(-7.131847858428955, 125.83419036865234, 35.15812301635742)",POINT (0.482390433549881 0.3787625283002853),,,,,,,,,,,,
0,22,10,331744782820,1406596501,1,1,"(0.47849640250205994, 0.36561912298202515)","(0.4879336357116699, 0.4101056456565857)",1,1,3.462875366210937,3.4781646728515625,"(-21.075580596923828, -19.42829704284668, 626.891357421875)","(40.235694885253906, -21.902603149414062, 631.4398193359375)","(-9.049692153930664, 133.37684631347656, 37.90341567993164)","(-5.788899898529053, 125.2519760131836, 34.94619369506836)",POINT (0.4832150191068649 0.3878623843193054),,,,,,,,,,,,
0,22,10,331744799488,1406613168,1,1,"(0.48281779885292053, 0.3620442748069763)","(0.4890247583389282, 0.40454885363578796)",1,1,3.4544677734375,3.4663238525390625,"(-21.066308975219727, -19.421043395996094, 626.8699951171875)","(40.237327575683594, -21.89651107788086, 631.5172119140625)","(-7.556544780731201, 134.02975463867188, 38.14105224609375)","(-5.411877155303955, 126.26685333251953, 35.315574645996094)",POINT (0.4859212785959244 0.3832965642213821),,,,,,,,,,,,
0,22,10,331744816155,1406629835,1,1,"(0.48509451746940613, 0.187665656208992)","(0.4909435212612152, 0.21867582201957703)",1,1,3.4642791748046875,3.489974975585937,"(-20.999055862426758, -19.1497802734375, 627.14599609375)","(40.15182113647461, -21.60548973083496, 631.89453125)","(-6.7698845863342285, 165.877685546875, 49.73276901245117)","(-4.748908042907715, 160.21409606933594, 47.67138671875)",POINT (0.4880190193653107 0.2031707391142845),,,,,,,,,,1,,
0,22,10,331744832822,1406646501,1,1,"(0.48920947313308716, 0.09389804303646088)","(0.4857672452926636, 0.13259796798229218)",1,1,3.4826202392578125,3.4724884033203125,"(-20.92453956604004, -18.968727111816406, 627.4119873046875)","(40.10849380493164, -21.41550064086914, 631.9884033203125)","(-5.348062992095947, 183.00311279296875, 55.96590042114258)","(-6.537422180175781, 175.93507385253906, 53.393375396728516)",POINT (0.4874883592128754 0.1132480055093765),,,,,,,,,,,,
0,22,10,331744849489,1406663168,1,1,"(0.4907330274581909, 0.09360537678003311)","(0.489106684923172, 0.11331276595592499)",1,1,3.482757568359375,3.470947265625,"(-20.95941734313965, -18.983369827270508, 627.4315185546875)","(40.16126251220703, -21.450075149536133, 632.1823120117188)","(-4.821634292602539, 183.05654907226562, 55.98533248901367)","(-5.38356876373291, 179.457275390625, 54.67530822753906)",POINT (0.4899198561906815 0.103459071367979),,,,,,,,,,,,
