,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,n.1,if.1,<.1,n.2,0.1,      .1,error.1,No.1,negative.1,numbers.1,      .2,letrec.1,-----------.2,helper.1,lambda.1,i.1,result.1,if.2,>.1,i.2,n.3,result.2,helper.2,+.1,1.1,1.2,*.1,result.3,i.3,).1,).2,).3,).4,).5,helper.3,1.3,1.4,).6,).7,).8,question,code,choices
0,21,31,172680911368,8095139194,1,1,"(0.4352703392505646, 0.4452281892299652)","(0.4328383505344391, 0.3634624481201172)",1,1,4.29107666015625,4.554946899414063,"(-19.266576766967773, -23.012922286987305, 669.6721801757812)","(45.909812927246094, -17.322223663330078, 669.0929565429688)","(-22.16046714782715, 119.13388061523438, 32.71937942504883)","(-23.003232955932617, 134.11099243164062, 38.17066955566406)",POINT (0.4340543448925018 0.4043453186750412),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,31,172680928035,8095155861,1,1,"(0.4285236597061157, 0.3867250084877014)","(0.43298080563545227, 0.31739452481269836)",1,1,4.39208984375,4.62445068359375,"(-19.248863220214844, -23.0550537109375, 669.7228393554688)","(45.94938659667969, -17.361282348632812, 669.13818359375)","(-24.498437881469727, 129.84994506835938, 36.619808197021484)","(-22.95387077331543, 142.54931640625, 41.241943359375)",POINT (0.430752232670784 0.3520597666501999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,31,172680944702,8095172527,1,1,"(0.4379262626171112, 0.3581952154636383)","(0.43389859795570374, 0.29614606499671936)",1,1,4.46380615234375,4.63909912109375,"(-19.23345184326172, -23.073698043823242, 669.6741333007812)","(45.98166275024414, -17.385852813720703, 669.1585083007812)","(-21.24009895324707, 135.0758056640625, 38.52180862426758)","(-22.63582992553711, 146.44142150878906, 42.65856170654297)",POINT (0.4359124302864075 0.3271706402301788),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,31,172680961369,8095189194,1,1,"(0.4315533936023712, 0.3244398832321167)","(0.4357892870903015, 0.3164951801300049)",1,1,4.522140502929688,4.6341705322265625,"(-19.18994140625, -23.0804500579834, 669.4535522460938)","(46.01737594604492, -17.397846221923828, 669.0665283203125)","(-23.448524475097656, 141.25881958007812, 40.77223205566406)","(-21.98063850402832, 142.7140655517578, 41.301883697509766)",POINT (0.4336713403463364 0.3204675316810608),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,31,172680978037,8095205861,1,1,"(0.42399224638938904, 0.30420252680778503)","(0.43776723742485046, 0.32400110363960266)",1,1,4.541351318359375,4.613739013671875,"(-19.139808654785156, -23.090652465820312, 669.3941650390625)","(46.06132507324219, -17.405088424682617, 668.9986572265625)","(-26.068742752075195, 144.96571350097656, 42.121437072753906)","(-21.29521369934082, 141.3391876220703, 40.80148696899414)",POINT (0.4308797419071198 0.3141018152236938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,31,172680994703,8095222527,1,1,"(0.43044909834861755, 0.30260977149009705)","(0.43888384103775024, 0.34035763144493103)",1,1,4.5821380615234375,4.595123291015625,"(-19.09540557861328, -23.079174041748047, 669.3846435546875)","(46.11284637451172, -17.388168334960938, 669.0657958984375)","(-23.83120346069336, 145.2574462890625, 42.2276611328125)","(-20.908262252807617, 138.34315490722656, 39.71099853515625)",POINT (0.4346664696931839 0.321483701467514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,31,172681011371,8095239194,1,1,"(0.43757545948028564, 0.2954605519771576)","(0.4379945397377014, 0.3458699882030487)",1,1,4.603973388671875,4.603851318359375,"(-19.040082931518555, -23.071041107177734, 669.5739135742188)","(46.18319320678711, -17.39363670349121, 669.1441650390625)","(-21.361671447753906, 146.5670166015625, 42.7042121887207)","(-21.21645736694336, 137.33343505859375, 39.34351348876953)",POINT (0.4377849996089935 0.3206652700901032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,31,172681028043,8095255866,1,1,"(0.42963433265686035, 0.2925916612148285)","(0.43895968794822693, 0.3451763689517975)",1,1,4.5884857177734375,4.607147216796875,"(-18.965267181396484, -23.044538497924805, 669.441650390625)","(46.26637268066406, -17.38871192932129, 669.1195678710938)","(-24.11355972290039, 147.09249877929688, 42.8955078125)","(-20.881977081298828, 137.4604949951172, 39.389747619628906)",POINT (0.4342970103025436 0.318884015083313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,31,172681044711,8095272533,1,1,"(0.43714892864227295, 0.28853896260261536)","(0.4371292293071747, 0.35035020112991333)",1,1,4.62017822265625,4.595703125,"(-18.890335083007812, -22.996912002563477, 669.43408203125)","(46.3323974609375, -17.370107650756836, 669.0850830078125)","(-21.509475708007812, 147.8348388671875, 43.165714263916016)","(-21.516294479370117, 136.51280212402344, 39.044822692871094)",POINT (0.4371390789747238 0.3194445818662643),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,31,172681061378,8095289200,1,1,"(0.44038206338882446, 0.2854115962982178)","(0.4357878267765045, 0.3506811857223511)",1,1,4.6358184814453125,4.60321044921875,"(-18.806888580322266, -22.967182159423828, 669.451416015625)","(46.42649841308594, -17.364665985107422, 669.1710815429688)","(-20.389081954956055, 148.40768432617188, 43.37420654296875)","(-21.98114776611328, 136.4521484375, 39.02279281616211)",POINT (0.4380849450826645 0.3180463910102844),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
