,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,int.2,a.1,=.1,1.1,b.1,=.2,2.1,c.1,=.3,3.1,c.2,=.4,a.2,==.1,b.2,std.1,cout.1,<<.1,c.3,return.1,0.1,-----------.6,question,code,choices
0,31,6,358061573382,6389718503,1,1,"(0.4060572683811188, 0.8179072737693787)","(0.3830343782901764, 0.752927303314209)",1,1,4.28619384765625,3.923583984375,"(-38.97319793701172, -10.083276748657227, 684.5975952148438)","(26.84210205078125, -12.06604290008545, 681.9071655273438)","(-32.28385925292969, 50.8697624206543, 7.873298168182373)","(-40.26213836669922, 62.7722282409668, 12.205440521240234)",POINT (0.3945458233356476 0.7854172885417938),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,6,358061590049,6389735169,1,1,"(0.4093325734138489, 0.8031244277954102)","(0.3777247965335846, 0.806289553642273)",1,1,4.324966430664063,3.853363037109375,"(-39.02930450439453, -10.081801414489746, 684.577880859375)","(26.79094123840332, -12.047906875610352, 681.898193359375)","(-31.148849487304688, 53.577545166015625, 8.858896255493164)","(-42.102108001708984, 52.99781799316406, 8.6478271484375)",POINT (0.3935286849737167 0.8047069907188416),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,6,358061606717,6389751836,1,1,"(0.41973185539245605, 0.809736430644989)","(0.38251793384552, 0.8010281324386597)",1,1,4.318756103515625,3.845962524414064,"(-39.108489990234375, -10.082947731018066, 684.594482421875)","(26.706470489501953, -12.026084899902344, 681.8528442382812)","(-27.545143127441406, 52.36642837524414, 8.4180326461792)","(-40.441104888916016, 53.9615478515625, 8.998610496520996)",POINT (0.401124894618988 0.8053822815418243),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,6,358061623384,6389768503,1,1,"(0.4049856662750244, 0.8014888167381287)","(0.37272247672080994, 0.7920993566513062)",1,1,4.333648681640625,3.874221801757813,"(-39.19483184814453, -10.115914344787598, 684.7142333984375)","(26.626819610595703, -12.044124603271484, 681.9754638671875)","(-32.65522003173828, 53.87715148925781, 8.96789264678955)","(-43.83557891845703, 55.597042083740234, 9.59388256072998)",POINT (0.3888540714979172 0.7967940866947174),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,6,358061640051,6389785169,1,1,"(0.4076054096221924, 0.7988717555999756)","(0.38614484667778015, 0.7289948463439941)",1,1,4.33258056640625,3.961441040039064,"(-39.265541076660156, -10.162830352783203, 684.6668701171875)","(26.557945251464844, -12.075998306274414, 681.9427490234375)","(-31.74736976623535, 54.35651397705078, 9.14237117767334)","(-39.18425750732422, 67.15597534179688, 13.801016807556152)",POINT (0.3968751281499863 0.7639333009719849),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,6,358061656718,6389801836,1,1,"(0.40650975704193115, 0.8071708083152771)","(0.3828774094581604, 0.7960364818572998)",1,1,4.3261260986328125,3.853546142578125,"(-39.35369873046875, -10.241735458374023, 684.6694946289062)","(26.464805603027344, -12.135858535766602, 681.8086547851562)","(-32.1270751953125, 52.836360931396484, 8.589090347290039)","(-40.3165283203125, 54.87586212158203, 9.331427574157715)",POINT (0.3946935832500458 0.8016036450862885),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,6,358061673387,6389818503,1,1,"(0.4022789001464844, 0.7865950465202332)","(0.37317168712615967, 0.7570065855979919)",1,1,4.333251953125,3.8775634765625,"(-39.445091247558594, -10.343779563903809, 684.7498168945312)","(26.378324508666992, -12.216405868530273, 682.173828125)","(-33.593204498291016, 56.60525131225586, 9.960904121398926)","(-43.67991638183594, 62.0250244140625, 11.933466911315918)",POINT (0.387725293636322 0.7718008160591125),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,6,358061690061,6389835177,1,1,"(0.40908145904541016, 0.801042377948761)","(0.3881167471408844, 0.7562240362167358)",1,1,4.321502685546875,3.88739013671875,"(-39.53477478027344, -10.43740177154541, 684.7911987304688)","(26.28989028930664, -12.283879280090332, 682.028076171875)","(-31.235881805419922, 53.95891189575195, 8.997685432434082)","(-38.500911712646484, 62.16835403442383, 11.98566722869873)",POINT (0.3985991030931473 0.7786332070827484),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,6,358061706729,6389851844,1,1,"(0.41632091999053955, 0.8019411563873291)","(0.37993916869163513, 0.7626513838768005)",1,1,4.3129730224609375,3.86846923828125,"(-39.640625, -10.548871994018555, 684.895751953125)","(26.193389892578125, -12.3612642288208, 682.306396484375)","(-28.727136611938477, 53.79430389404297, 8.937707901000977)","(-41.33475112915039, 60.99104309082031, 11.557160377502441)",POINT (0.3981300443410873 0.7822962701320648),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,6,358061723396,6389868511,1,1,"(0.4034256041049957, 0.8198754787445068)","(0.38339096307754517, 0.7859007120132446)",1,1,4.2779693603515625,3.81072998046875,"(-39.72401809692383, -10.629983901977539, 684.9510498046875)","(26.09881019592285, -12.426590919494629, 682.1571655273438)","(-33.195831298828125, 50.50925827026367, 7.742079734802246)","(-40.13857650756836, 56.73245620727539, 10.007133483886719)",POINT (0.3934082835912704 0.8028880953788757),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,6,358061740063,6389885177,1,1,"(0.4181942939758301, 0.8187458515167236)","(0.38512566685676575, 0.7497577667236328)",1,1,4.279205322265625,3.8770904541015625,"(-39.82664108276367, -10.685348510742188, 685.160400390625)","(26.000261306762695, -12.4699068069458, 682.2818603515625)","(-28.077938079833984, 50.71616744995117, 7.817359924316406)","(-39.53744125366211, 63.35279846191406, 12.416769981384277)",POINT (0.4016599804162979 0.7842518091201782),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,6,358061756731,6389901844,1,1,"(0.41494646668434143, 0.791722297668457)","(0.37966305017471313, 0.741568386554718)",1,1,4.301528930664063,3.890304565429688,"(-39.90252685546875, -10.709455490112305, 685.1253051757812)","(25.922901153564453, -12.490500450134277, 682.404052734375)","(-29.20343017578125, 55.66609191894531, 9.61900806427002)","(-41.43043518066406, 64.85285949707031, 12.962713241577148)",POINT (0.3973047584295273 0.7666453421115875),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,6,358061773398,6389918510,1,1,"(0.40768662095069885, 0.7925575971603394)","(0.39196059107780457, 0.720393180847168)",1,1,4.29742431640625,3.889480590820313,"(-40.003997802734375, -10.704404830932617, 685.4262084960938)","(25.82859230041504, -12.485060691833496, 682.6950073242188)","(-31.719234466552734, 55.513092041015625, 9.563347816467285)","(-37.16888427734375, 68.73155212402344, 14.374419212341309)",POINT (0.3998236060142517 0.7564753890037537),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,6,358061790065,6389935177,1,1,"(0.41694721579551697, 0.807677686214447)","(0.3684825003147125, 0.8220921754837036)",1,1,4.27154541015625,3.749237060546875,"(-40.09877395629883, -10.68924617767334, 685.6624755859375)","(25.735231399536133, -12.456792831420898, 682.8428955078125)","(-28.510108947753906, 52.743534088134766, 8.555272102355957)","(-45.30488967895508, 50.103214263916016, 7.594292640686035)",POINT (0.3927148580551148 0.8148849308490753),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,6,358061806733,6389951844,1,1,"(0.4093661308288574, 0.793948233127594)","(0.37339696288108826, 0.7772829532623291)",1,1,4.275924682617188,3.78338623046875,"(-40.196617126464844, -10.670746803283691, 685.728515625)","(25.628097534179688, -12.412057876586914, 683.16162109375)","(-31.137222290039062, 55.25838088989258, 9.47061824798584)","(-43.601863861083984, 58.310997009277344, 10.58163070678711)",POINT (0.3913815468549728 0.7856155931949615),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,6,358061823401,6389968512,1,1,"(0.40610674023628235, 0.7780962586402893)","(0.36806219816207886, 0.7807435989379883)",1,1,4.2801361083984375,3.809478759765625,"(-40.32881546020508, -10.661558151245117, 686.1046142578125)","(25.504878997802734, -12.345297813415527, 683.314453125)","(-32.266719818115234, 58.1619987487793, 10.527436256408691)","(-45.45054626464844, 57.67708206176758, 10.350969314575195)",POINT (0.3870844691991806 0.7794199287891388),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,6,358061840069,6389985179,1,1,"(0.39693665504455566, 0.7286065816879272)","(0.37646767497062683, 0.7004009485244751)",1,1,4.2283782958984375,3.8056488037109375,"(-40.51143264770508, -10.517752647399902, 686.38232421875)","(25.31696128845215, -12.127628326416016, 683.5999145507812)","(-35.44447708129883, 67.22708129882812, 13.826900482177734)","(-42.537757873535156, 72.39356231689453, 15.70729923248291)",POINT (0.3867021650075912 0.7145037651062012),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,6,358061856737,6390001846,1,1,"(0.3818660080432892, 0.4412764608860016)","(0.3876936137676239, 0.4566921889781952)",1,1,4.2039642333984375,3.696502685546875,"(-40.63343048095703, -10.168575286865234, 686.8250122070312)","(25.115341186523438, -11.679783821105957, 684.2232666015625)","(-40.66702651977539, 119.85771179199219, 32.982879638671875)","(-38.64753723144531, 117.03400421142578, 31.955080032348633)",POINT (0.3847798109054565 0.4489843249320984),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,6,358061873404,6390018512,1,1,"(0.400538831949234, 0.3083544075489044)","(0.3829081058502197, 0.3413037359714508)",1,1,4.2743072509765625,3.7604827880859375,"(-40.80169677734375, -10.045153617858887, 687.1054077148438)","(24.91105079650879, -11.461426734924316, 684.173828125)","(-34.196197509765625, 144.2052001953125, 41.84464645385742)","(-40.305904388427734, 138.16986083984375, 39.64790344238281)",POINT (0.3917234688997269 0.3248290717601776),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,6,358061890071,6390035179,1,1,"(0.4089581370353699, 0.31140846014022827)","(0.37995731830596924, 0.3012959063053131)",1,1,4.260299682617188,3.830398559570313,"(-41.03541946411133, -10.101726531982422, 687.259521484375)","(24.71673583984375, -11.403812408447266, 684.5380249023438)","(-31.27859878540039, 143.64581298828125, 41.6410026550293)","(-41.32844543457031, 145.49813842773438, 42.315216064453125)",POINT (0.3944577276706696 0.3063521832227707),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,6,358061906739,6390051846,1,1,"(0.4078441858291626, 0.3379576802253723)","(0.3761865794658661, 0.2767406105995178)",1,1,4.186553955078125,3.864089965820313,"(-41.26862716674805, -10.108593940734863, 687.6636962890625)","(24.504976272583008, -11.301454544067383, 684.7462158203125)","(-31.664628982543945, 138.78273010253906, 39.87105178833008)","(-42.63515853881836, 149.9959716796875, 43.952293395996094)",POINT (0.3920153826475143 0.3073491454124451),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,6,358061923398,6390068504,1,1,"(0.4146155118942261, 0.34749698638916016)","(0.3788928687572479, 0.2680923044681549)",1,1,4.165008544921875,3.8544921875,"(-41.509864807128906, -10.13631820678711, 687.89599609375)","(24.277671813964844, -11.235815048217773, 684.920166015625)","(-29.318117141723633, 137.03543090820312, 39.23503875732422)","(-41.697322845458984, 151.58009338378906, 44.52883529663086)",POINT (0.396754190325737 0.3077946454286575),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,6,358061940066,6390085171,1,1,"(0.4181368947029114, 0.318080335855484)","(0.399774432182312, 0.25917848944664)",1,1,4.1630706787109375,3.846878051757813,"(-41.696754455566406, -10.092759132385254, 688.2926025390625)","(24.12649917602539, -11.096322059631348, 685.280029296875)","(-28.097841262817383, 142.4237060546875, 41.19621658325195)","(-34.46110153198242, 153.21282958984375, 45.12314987182617)",POINT (0.4089556634426117 0.288629412651062),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,31,6,358061956737,6390101842,1,1,"(0.49111247062683105, 0.10519938915967941)","(0.48112979531288147, 0.06423697620630264)",1,1,4.20452880859375,3.74945068359375,"(-41.69894027709961, -9.952104568481445, 688.5694580078125)","(24.08408546447754, -10.859119415283203, 685.5034790039062)","(-2.8091399669647217, 181.41738891601562, 55.38874816894531)","(-6.268486499786377, 188.92051696777344, 58.119667053222656)",POINT (0.4861211329698563 0.084718182682991),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,6,358061973405,6390118509,1,1,"(0.48298701643943787, 0.22771036624908447)","(0.4434407949447632, 0.12217536568641663)",1,1,4.109786987304688,3.8045501708984375,"(-41.92443084716797, -9.98066234588623, 688.7777099609375)","(23.862436294555664, -10.811596870422363, 685.637451171875)","(-5.624897480010986, 158.97689819335938, 47.221092224121094)","(-19.32911491394043, 178.307861328125, 54.256988525390625)",POINT (0.4632139056921005 0.1749428659677506),,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,31,6,358061990074,6390135177,1,1,"(0.4916552007198334, 0.21280458569526672)","(0.4558393657207489, 0.10434590280056)",1,1,4.1194610595703125,3.81024169921875,"(-42.13298797607422, -10.02248477935791, 689.0149536132812)","(23.67087173461914, -10.749382019042969, 685.8211669921875)","(-2.6210572719573975, 161.7071990966797, 48.214839935302734)","(-15.032546997070312, 181.57373046875, 55.44562911987305)",POINT (0.4737472832202911 0.1585752442479134),,,,,,,,,,,,,,,,,,,,,,,,,,1,,
