,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,std;.1,namespace.1,n>0.1,n==3.1,n=10.1,n--.1,n.1,main.1,int.1,int.2,if.1,for.1,cout.1,cout.2,countdown.1,break.1,aborted.1,<<.1,<<.2,<<.3,-----------.2,-----------.5,-----------.9,-----------.12,-----------.13,-----------.14,-----------.15,",.8",question,code,choices
0,24,17,154349362407,3610031896,1,1,"(0.5244337320327759, 0.06841762363910675)","(0.5168279409408569, -0.024797506630420685)",1,1,3.339828491210937,3.5292205810546875,"(-53.84202575683594, 27.766672134399414, 576.1363525390625)","(9.870622634887695, 32.436370849609375, 580.70849609375)","(8.737909317016602, 188.15475463867188, 57.840946197509766)","(6.102223873138428, 205.2290802001953, 64.05549621582031)",POINT (0.5206308364868164 0.021810058504343),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349379073,3610048562,1,1,"(0.5242968797683716, 0.05207422748208046)","(0.5107474327087402, -0.021824868395924568)",1,1,3.283447265625,3.505462646484375,"(-53.866432189941406, 27.78496551513672, 576.24365234375)","(9.857994079589844, 32.472015380859375, 580.9047241210938)","(8.690467834472656, 191.14837646484375, 58.93054962158203)","(3.995105743408203, 204.6845703125, 63.85736083984375)",POINT (0.5175221562385559 0.0151246795430779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349395740,3610065229,1,1,"(0.5248121619224548, 0.15530765056610107)","(0.5078150033950806, 0.008382135070860386)",1,1,3.484466552734375,3.54364013671875,"(-53.897674560546875, 27.801767349243164, 576.3597412109375)","(9.815796852111816, 32.4940185546875, 580.8404541015625)","(8.869061470031738, 172.2389678955078, 52.04811477661133)","(2.9789111614227295, 199.1515350341797, 61.84346389770508)",POINT (0.5163135826587677 0.0818448928184807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349412412,3610081900,1,1,"(0.5242337584495544, 0.06473226845264435)","(0.5104878544807434, 0.007654761429876089)",1,1,3.303131103515625,3.517120361328125,"(-53.93686294555664, 27.815303802490234, 576.54931640625)","(9.769674301147461, 32.52922058105469, 580.9819946289062)","(8.668598175048828, 188.82980346679688, 58.08664321899414)","(3.905144691467285, 199.2847442626953, 61.891971588134766)",POINT (0.5173608064651489 0.0361935149412602),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349429079,3610098567,1,1,"(0.5246539115905762, 0.05072769150137901)","(0.518383264541626, 0.0013213595375418663)",1,1,3.286834716796875,3.54058837890625,"(-53.99449920654297, 27.83472442626953, 576.7265014648438)","(9.707450866699219, 32.555824279785156, 581.1422119140625)","(8.814205169677734, 191.39503479003906, 59.02033615112305)","(6.641179084777832, 200.4448699951172, 62.31419372558594)",POINT (0.5215185880661011 0.0260245255194604),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349445747,3610115234,1,1,"(0.49381038546562195, 0.12124458700418472)","(0.49323105812072754, 0.002929160138592124)",1,1,3.315902709960937,3.490631103515625,"(-54.10928726196289, 27.803977966308594, 576.8673095703125)","(9.555644035339355, 32.51032257080078, 580.9403076171875)","(-1.874200463294983, 178.47836303710938, 54.31901931762695)","(-2.074951171875, 200.1503448486328, 62.20702362060547)",POINT (0.4935207217931747 0.0620868735713884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349462413,3610131900,1,1,"(0.4608171284198761, 0.10750889033079147)","(0.4455808699131012, 0.013216698542237282)",1,1,3.25079345703125,3.464111328125,"(-54.2696533203125, 27.769107818603516, 576.9703369140625)","(9.394954681396484, 32.51123809814453, 581.1025390625)","(-13.307567596435547, 180.99435424804688, 55.23478317260742)","(-18.587495803833008, 198.26596069335938, 61.52115249633789)",POINT (0.4531989991664886 0.0603627944365144),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349479080,3610148566,1,1,"(0.46849650144577026, 0.11244528740644455)","(0.4714520573616028, 0.01856197603046894)",1,1,3.3008575439453125,3.4951171875,"(-54.350669860839844, 27.794673919677734, 577.172607421875)","(9.338443756103516, 32.559722900390625, 581.0949096679688)","(-10.646381378173828, 180.0901336669922, 54.90568542480469)","(-9.622185707092285, 197.286865234375, 61.164791107177734)",POINT (0.4699742794036865 0.0655036317184568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349495747,3610165233,1,1,"(0.46831709146499634, 0.12294713407754898)","(0.45802807807922363, 0.013451985083520412)",1,1,3.2724151611328125,3.475006103515625,"(-54.41816329956055, 27.835426330566406, 577.2452392578125)","(9.271525382995605, 32.60335922241211, 581.3863525390625)","(-10.708564758300781, 178.16648864746094, 54.20553970336914)","(-14.274083137512207, 198.222900390625, 61.50541305541992)",POINT (0.46317258477211 0.0681995595805347),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349512415,3610181900,1,1,"(0.46708008646965027, 0.11996392905712128)","(0.4576316177845001, 0.021052150055766106)",1,1,3.265609741210937,3.4898834228515625,"(-54.472084045410156, 27.843990325927734, 577.2077026367188)","(9.215191841125488, 32.642967224121094, 581.3975219726562)","(-11.137226104736328, 178.7129364013672, 54.40443420410156)","(-14.41147232055664, 196.8307342529297, 60.99877166748047)",POINT (0.4623558521270752 0.0705080395564437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349529082,3610198567,1,1,"(0.4658440947532654, 0.11327358335256577)","(0.45287394523620605, 0.019453411921858788)",1,1,3.264739990234375,3.474029541015625,"(-54.54364776611328, 27.864727020263672, 577.3262329101562)","(9.161273002624512, 32.67416000366211, 581.3798828125)","(-11.565547943115234, 179.93841552734375, 54.8504753112793)","(-16.0601749420166, 197.12359619140625, 61.1053352355957)",POINT (0.4593590199947357 0.0663634976372123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349545754,3610215238,1,1,"(0.4674672484397888, 0.10250762104988098)","(0.4566592276096344, 0.02361227199435234)",1,1,3.246795654296875,3.482879638671875,"(-54.60932922363281, 27.88603401184082, 577.483154296875)","(9.079809188842773, 32.72612762451172, 581.3909912109375)","(-11.00306224822998, 181.9104461669922, 55.56819152832031)","(-14.748434066772461, 196.36180114746094, 60.828067779541016)",POINT (0.4620632380247116 0.0630599465221167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349562421,3610231905,1,1,"(0.46649089455604553, 0.10267222672700882)","(0.4549882113933563, 0.020589526742696762)",1,1,3.249237060546875,3.4536285400390625,"(-54.65358352661133, 27.891016006469727, 577.43798828125)","(9.04996109008789, 32.75271224975586, 581.3912353515625)","(-11.34140396118164, 181.88027954101562, 55.557247161865234)","(-15.327507019042969, 196.9154815673828, 61.02962112426758)",POINT (0.4607395529747009 0.0616308767348528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349579088,3610248571,1,1,"(0.46706971526145935, 0.10221514105796814)","(0.45682454109191895, 0.020420510321855545)",1,1,3.255889892578125,3.4678192138671875,"(-54.718711853027344, 27.91994857788086, 577.5855712890625)","(8.99272346496582, 32.811058044433594, 581.5330810546875)","(-11.140827178955078, 181.96401977539062, 55.58769989013672)","(-14.691153526306152, 196.94644165039062, 61.040863037109375)",POINT (0.4619471281766892 0.0613178256899118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349595755,3610265238,1,1,"(0.4577562212944031, 0.08894609659910202)","(0.4582362174987793, 0.03731337934732437)",1,1,3.24102783203125,3.4528350830078125,"(-54.785709381103516, 27.951942443847656, 577.6961669921875)","(8.944928169250488, 32.846343994140625, 581.515869140625)","(-14.36828899383545, 184.39450073242188, 56.47237014770508)","(-14.201943397521973, 193.85215759277344, 59.91463851928711)",POINT (0.4579962193965912 0.0631297379732132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349612421,3610281903,1,1,"(0.4709295928478241, 0.09418768435716629)","(0.45745790004730225, 0.01697826385498047)",1,1,3.225311279296875,3.464584350585937,"(-54.81954574584961, 27.974679946899414, 577.738037109375)","(8.89863395690918, 32.88688278198242, 581.5069580078125)","(-9.803238868713379, 183.4344024658203, 56.122901916503906)","(-14.471665382385254, 197.57696533203125, 61.27036666870117)",POINT (0.4641937464475632 0.0555829741060734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349629087,3610298569,1,1,"(0.4642287790775299, 0.11486171185970306)","(0.45539283752441406, 0.017854832112789154)",1,1,3.23944091796875,3.4544830322265625,"(-54.85015106201172, 28.011207580566406, 577.6956176757812)","(8.869009971618652, 32.93102264404297, 581.4611206054688)","(-12.125303268432617, 179.64752197265625, 54.744571685791016)","(-15.18729305267334, 197.41641235351562, 61.211891174316406)",POINT (0.459810808300972 0.0663582719862461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349645757,3610315238,1,1,"(0.4649929106235504, 0.13066674768924713)","(0.45512494444847107, 0.028909511864185333)",1,1,3.2333984375,3.45751953125,"(-54.89276123046875, 28.05588722229004, 577.773681640625)","(8.83482551574707, 32.975215911865234, 581.471435546875)","(-11.860507011413574, 176.7524871826172, 53.690879821777344)","(-15.280125617980957, 195.39149475097656, 60.47492599487305)",POINT (0.4600589275360107 0.0797881297767162),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349662424,3610331905,1,1,"(0.47441262006759644, 0.10036462545394897)","(0.4535060226917267, 0.022895118221640587)",1,1,3.205291748046875,3.448883056640625,"(-54.928428649902344, 28.08443832397461, 577.8511962890625)","(8.806192398071289, 33.017234802246094, 581.518798828125)","(-8.59623908996582, 182.302978515625, 55.71107864379883)","(-15.841139793395996, 196.4931640625, 60.87588119506836)",POINT (0.4639593213796616 0.0616298718377948),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349679093,3610348573,1,1,"(0.4703947603702545, 0.10025479644536972)","(0.4504926800727844, 0.027096934616565704)",1,1,3.212677001953125,3.4354400634765625,"(-54.974212646484375, 28.127883911132812, 577.8983764648438)","(8.781059265136719, 33.07905960083008, 581.5850830078125)","(-9.988569259643555, 182.32308959960938, 55.71839904785156)","(-16.885374069213867, 195.7235107421875, 60.59575653076172)",POINT (0.4604437202215195 0.0636758655309677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349695760,3610365240,1,1,"(0.4845469892024994, 0.08672181516885757)","(0.4701477885246277, 0.025598673149943352)",1,1,3.1792144775390625,3.441375732421875,"(-54.93567657470703, 28.191082000732422, 577.8118896484375)","(8.789481163024902, 33.143218994140625, 581.640869140625)","(-5.0843071937561035, 184.8019561767578, 56.62059783935547)","(-10.074155807495117, 195.99795532226562, 60.69563293457031)",POINT (0.4773473888635635 0.0561602441594005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349712428,3610381907,1,1,"(0.5291448831558228, 0.08596838265657425)","(0.5147273540496826, 0.00987036619335413)",1,1,3.2014312744140625,3.4557342529296875,"(-54.82722091674805, 28.262718200683594, 577.859375)","(8.847158432006836, 33.208518981933594, 581.6209716796875)","(10.370491981506348, 184.93994140625, 56.670860290527344)","(5.374295234680176, 198.87890625, 61.74423599243164)",POINT (0.5219361186027527 0.0479193744249642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349729092,3610398571,1,1,"(0.5090482831001282, 0.08386348932981491)","(0.5037696957588196, 0.02022572048008442)",1,1,3.2022857666015625,3.421127319335937,"(-54.84876251220703, 28.283931732177734, 577.836181640625)","(8.825860977172852, 33.23968505859375, 581.70556640625)","(3.4062771797180176, 185.32550048828125, 56.81121826171875)","(1.5770481824874878, 196.9821319580078, 61.05384063720703)",POINT (0.5064089894294739 0.0520446049049497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349745759,3610415238,1,1,"(0.5227377414703369, 0.07238742709159851)","(0.5043221116065979, 0.0047817230224609375)",1,1,3.1865234375,3.417709350585937,"(-54.90565490722656, 28.312097549438477, 577.84423828125)","(8.780309677124023, 33.27271270751953, 581.847412109375)","(8.150192260742188, 187.42758178710938, 57.576297760009766)","(1.7684845924377441, 199.81101989746094, 62.083465576171875)",POINT (0.5135299265384674 0.0385845750570297),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349762428,3610431905,1,1,"(0.5262544751167297, 0.08073323965072632)","(0.5093091130256653, 0.022795652970671654)",1,1,3.171005249023437,3.4212188720703125,"(-54.959381103515625, 28.330347061157227, 577.8538818359375)","(8.727920532226562, 33.290523529052734, 581.8392333984375)","(9.36887264251709, 185.8988800048828, 57.0198860168457)","(3.496687173843384, 196.51136779785156, 60.88254165649414)",POINT (0.5177817940711975 0.051764446310699),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349779095,3610448572,1,1,"(0.5183842778205872, 0.07749173790216446)","(0.505001425743103, 0.0179317444562912)",1,1,3.1907196044921875,3.441635131835937,"(-55.001808166503906, 28.34300994873047, 577.7811889648438)","(8.674330711364746, 33.299102783203125, 581.61572265625)","(6.64153528213501, 186.4926300048828, 57.236000061035156)","(2.0038983821868896, 197.40231323242188, 61.2067985534668)",POINT (0.5116928517818451 0.0477117411792278),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349795764,3610465240,1,1,"(0.5138689279556274, 0.07433835417032242)","(0.5087243914604187, 0.011819384060800076)",1,1,3.2047882080078125,3.422149658203125,"(-55.06549072265625, 28.370290756225586, 577.8069458007812)","(8.618471145629883, 33.31760787963867, 581.6544189453125)","(5.076797008514404, 187.0702362060547, 57.44622039794922)","(3.2940480709075928, 198.52191162109375, 61.61431884765625)",POINT (0.5112966597080231 0.0430788691155612),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349812438,3610481914,1,1,"(0.5190035700798035, 0.07949283719062805)","(0.5056630373001099, 0.015591271221637726)",1,1,3.182647705078125,3.386444091796875,"(-55.13254165649414, 28.39904022216797, 577.83349609375)","(8.550086975097656, 33.3554573059082, 581.739990234375)","(6.856170654296875, 186.12608337402344, 57.10257339477539)","(2.233164072036743, 197.8310089111328, 61.36283874511719)",POINT (0.5123333036899567 0.0475420542061329),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349829105,3610498580,1,1,"(0.5245888829231262, 0.08835913985967636)","(0.5022909641265869, 0.024402691051363945)",1,1,3.195343017578125,3.41009521484375,"(-55.199012756347656, 28.39781951904297, 577.7474365234375)","(8.483842849731445, 33.353355407714844, 581.647216796875)","(8.791666984558105, 184.5020294189453, 56.511474609375)","(1.0646244287490845, 196.217041015625, 60.77537155151367)",POINT (0.5134399235248566 0.0563809154555202),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349845772,3610515247,1,1,"(0.5267741680145264, 0.09015121310949326)","(0.5079333782196045, 0.013951410539448261)",1,1,3.1748046875,3.40533447265625,"(-55.22630310058594, 28.410287857055664, 577.7900390625)","(8.449094772338867, 33.3433723449707, 581.4144897460938)","(9.548959732055664, 184.17376708984375, 56.39201736450195)","(3.019915819168091, 198.1313934326172, 61.47217559814453)",POINT (0.5173537731170654 0.0520513118244708),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349862439,3610531914,1,1,"(0.5731227993965149, 0.08585652709007263)","(0.5552965402603149, 0.026924962177872658)",1,1,3.1333465576171875,3.398651123046875,"(-55.18678283691406, 28.367305755615234, 577.7213134765625)","(8.460363388061523, 33.33147430419922, 581.47021484375)","(25.610435485839844, 184.96044921875, 56.67832565307617)","(19.43301010131836, 195.7550048828125, 60.60722732543945)",POINT (0.5642096698284149 0.0563907446339726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,17,154349895771,3610565245,1,1,"(0.56037437915802, 0.08453655242919922)","(0.5397437214851379, 0.017113910987973213)",1,1,3.177642822265625,3.36322021484375,"(-55.35301208496094, 28.31557846069336, 577.7568359375)","(8.307865142822266, 33.30842208862305, 581.6516723632812)","(21.192655563354492, 185.20220947265625, 56.766319274902344)","(14.043383598327637, 197.55210876464844, 61.26131820678711)",POINT (0.550059050321579 0.0508252317085862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
