,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,afunc.1,const.1,-----------.1,std::vector<int>.1,numbers.1,int.1,target.1,int.2,count.1,=.1,0.1,for.1,int.3,num.1,-----------.2,numbers.2,if.1,num.2,==.1,target.2,count.2,if.2,count.3,==.2,3.1,return.1,true.1,-----------.5,-----------.6,-----------.7,return.2,false.1,-----------.8,question,code,choices
0,4,16,7549707018,328836975,1,1,"(0.0883089005947113, 0.4795381724834442)","(0.11536820977926254, 0.48112693428993225)",1,1,3.4349365234375,3.503875732421875,"(-39.236305236816406, 54.40204620361328, 532.232421875)","(25.372577667236328, 60.35796356201172, 528.8582763671875)","(-142.3953094482422, 112.84927368164062, 30.431995391845703)","(-133.0182647705078, 112.5582504272461, 30.32608985900879)",POINT (0.1018385551869869 0.4803325533866882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,16,7549723685,328853642,1,1,"(0.08931393921375275, 0.4801313877105713)","(0.12201710790395737, 0.4835013449192047)",1,1,3.4223785400390625,3.53057861328125,"(-39.21030044555664, 54.422027587890625, 532.2906494140625)","(25.413665771484375, 60.36135482788086, 528.8170166015625)","(-142.04701232910156, 112.74060821533203, 30.392446517944336)","(-130.7141571044922, 112.12332153320312, 30.167783737182617)",POINT (0.1056655235588551 0.481816366314888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,16,7549740352,328870308,1,1,"(0.09052714705467224, 0.4873483180999756)","(0.11479593813419342, 0.4834953844547272)",1,1,3.438095092773437,3.5217742919921875,"(-39.20296096801758, 54.434486389160156, 532.2525634765625)","(25.42755889892578, 60.36036682128906, 528.7376708984375)","(-141.6265869140625, 111.41866302490234, 29.91132354736328)","(-133.21656799316406, 112.12439727783203, 30.168203353881836)",POINT (0.1026615425944328 0.4854218512773514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,16,7549757020,328886976,1,1,"(0.08759181201457977, 0.48541805148124695)","(0.11763983964920044, 0.4828924536705017)",1,1,3.4329376220703125,3.5034637451171875,"(-39.21092987060547, 54.44544982910156, 532.2195434570312)","(25.424402236938477, 60.371490478515625, 528.69189453125)","(-142.643798828125, 111.77225494384766, 30.03997039794922)","(-132.2310333251953, 112.2348403930664, 30.2083683013916)",POINT (0.1026158258318901 0.4841552525758743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,16,7549773686,328903642,1,1,"(0.09330503642559052, 0.5017037987709045)","(0.11405560374259949, 0.4798769950866699)",1,1,3.44305419921875,3.5016632080078125,"(-39.22408676147461, 54.450401306152344, 532.185791015625)","(25.41253662109375, 60.3719367980957, 528.6156005859375)","(-140.66395568847656, 108.7891616821289, 28.95427131652832)","(-133.47312927246094, 112.78718566894531, 30.409446716308594)",POINT (0.103680320084095 0.4907903969287872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,16,7549790353,328920308,1,1,"(0.08742894232273102, 0.4925915598869324)","(0.11528608947992325, 0.4826875329017639)",1,1,3.4156494140625,3.529037475585937,"(-39.24983215332031, 54.4500732421875, 532.1035766601562)","(25.38013458251953, 60.384071350097656, 528.5785522460938)","(-142.70022583007812, 110.45824432373047, 29.561737060546875)","(-133.04672241210938, 112.27239227294922, 30.222030639648438)",POINT (0.1013575159013271 0.4876395463943481),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,16,7549807021,328936976,1,1,"(0.08477209508419037, 0.4757540822029114)","(0.11511202901601791, 0.4799388349056244)",1,1,3.427963256835937,3.485931396484375,"(-39.28826904296875, 54.45060729980469, 532.0199584960938)","(25.340124130249023, 60.394989013671875, 528.46435546875)","(-143.62094116210938, 113.54241180419922, 30.684268951416016)","(-133.1070556640625, 112.77588653564453, 30.40529441833496)",POINT (0.0999420620501041 0.4778464585542679),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,16,7549823687,328953642,1,1,"(0.08707273006439209, 0.4821144938468933)","(0.11088865995407104, 0.4873991906642914)",1,1,3.408309936523437,3.48797607421875,"(-39.342079162597656, 54.48294448852539, 532.0682983398438)","(25.30011558532715, 60.44679260253906, 528.4205322265625)","(-142.8236846923828, 112.37737274169922, 30.26021957397461)","(-134.57058715820312, 111.40935516357422, 29.907917022705078)",POINT (0.0989806950092316 0.4847568422555924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,16,7549840360,328970314,1,1,"(0.08738964796066284, 0.490465372800827)","(0.11559274792671204, 0.482937753200531)",1,1,3.4148101806640625,3.4901123046875,"(-39.39288330078125, 54.507137298583984, 531.99072265625)","(25.247634887695312, 60.48545455932617, 528.4013671875)","(-142.71385192871094, 110.84772491455078, 29.70348358154297)","(-132.9404296875, 112.2265625, 30.205366134643555)",POINT (0.1014911979436874 0.486701563000679),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,16,7549857026,328986980,1,1,"(0.08594714105129242, 0.48747849464416504)","(0.11488860100507736, 0.48491114377975464)",1,1,3.393646240234375,3.502349853515625,"(-39.44071578979492, 54.522705078125, 531.9530639648438)","(25.190223693847656, 60.51228332519531, 528.3893432617188)","(-143.21371459960938, 111.39482116699219, 29.902639389038086)","(-133.18446350097656, 111.8650894165039, 30.07380485534668)",POINT (0.1004178710281849 0.4861948192119598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
