,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,7,28,275522425224,3851911190,1,1,"(0.541210949420929, -0.0898013561964035)","(0.6438689827919006, 0.048165977001190186)",1,1,2.66619873046875,2.901336669921875,"(-22.10266876220703, -107.0872802734375, 774.5370483398438)","(44.94612121582031, -109.49430084228516, 769.270263671875)","(14.551836967468262, 217.13592529296875, 68.38922119140625)","(50.126590728759766, 191.8642578125, 59.19111633300781)",POINT (0.5925399661064148 -0.0208176895976067),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,28,275522441893,3851927859,1,1,"(0.5484566688537598, -0.08483409881591797)","(0.6527882218360901, 0.04895198717713356)",1,1,2.676849365234375,2.9109039306640625,"(-22.12189292907715, -107.09783935546875, 774.3703002929688)","(44.9044189453125, -109.53512573242188, 769.1255493164062)","(17.0627384185791, 216.22604370117188, 68.05810546875)","(53.217430114746094, 191.7202911376953, 59.13869857788086)",POINT (0.6006224453449249 -0.0179410558193922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,28,275522458560,3851944525,1,1,"(0.5494844913482666, -0.03637917339801788)","(0.6360521912574768, 0.05914723873138428)",1,1,2.692352294921875,2.921493530273437,"(-22.10960578918457, -107.1677017211914, 774.5528564453125)","(44.937747955322266, -109.64917755126953, 769.3067626953125)","(17.418901443481445, 207.3505096435547, 64.82763671875)","(47.41779708862305, 189.85281372070312, 58.45899200439453)",POINT (0.5927683413028717 0.0113840326666832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,28,275522475227,3851961192,1,1,"(0.5542283058166504, -0.05443815886974335)","(0.6473785638809204, 0.04588748514652252)",1,1,2.664886474609375,2.8900146484375,"(-22.05777931213379, -107.21917724609375, 774.5076293945312)","(45.023399353027344, -109.74380493164062, 769.540771484375)","(19.062828063964844, 210.65841674804688, 66.03158569335938)","(51.342777252197266, 192.28163146972656, 59.343021392822266)",POINT (0.6008034348487854 -0.0042753368616104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,28,275522491895,3851977859,1,1,"(0.5555542707443237, -0.09122508019208908)","(0.6416874527931213, 0.03760712966322899)",1,1,2.63629150390625,2.8973846435546875,"(-21.96875, -107.22531127929688, 774.033447265625)","(45.10073471069336, -109.7638168334961, 769.2612915039062)","(19.522306442260742, 217.39669799804688, 68.48416900634766)","(49.370628356933594, 193.79833984375, 59.895050048828125)",POINT (0.5986208617687225 -0.02680897526443),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,28,275522508561,3851994525,1,1,"(0.5475733280181885, -0.07619103789329529)","(0.6470643281936646, 0.05763109773397446)",1,1,2.68505859375,2.931732177734375,"(-21.87457275390625, -107.2825927734375, 774.1715087890625)","(45.17487716674805, -109.80169677734375, 769.2840576171875)","(16.756610870361328, 214.6428985595703, 67.48184967041016)","(51.2338981628418, 190.1305389404297, 58.56005859375)",POINT (0.5973188281059265 -0.0092799700796604),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,28,275522525229,3852011192,1,1,"(0.5589300394058228, -0.07192059606313705)","(0.6457275748252869, 0.061773717403411865)",1,1,2.71771240234375,2.9287109375,"(-21.830049514770508, -107.35044860839844, 774.6046142578125)","(45.279109954833984, -109.88309478759766, 769.81201171875)","(20.692150115966797, 213.86068725585938, 67.19713592529297)","(50.77065658569336, 189.37171936035156, 58.283905029296875)",POINT (0.6023288071155548 -0.0050734393298626),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,28,275522541896,3852027859,1,1,"(0.5479987263679504, -0.09892568737268448)","(0.6423072218894958, 0.04741595685482025)",1,1,2.6680908203125,2.9187774658203125,"(-21.812929153442383, -107.34109497070312, 774.53955078125)","(45.3079719543457, -109.87796020507812, 769.88818359375)","(16.904043197631836, 218.80722045898438, 68.99755859375)","(49.58539581298828, 192.00164794921875, 59.24109649658203)",POINT (0.5951529741287231 -0.0257548652589321),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,28,275522558563,3852044525,1,1,"(0.5577332377433777, -0.08366886526346207)","(0.6385408043861389, 0.057059500366449356)",1,1,2.663421630859375,2.9317626953125,"(-21.830936431884766, -107.33724975585938, 774.55517578125)","(45.27269744873047, -109.84406280517578, 769.7792358398438)","(20.277406692504883, 216.0126190185547, 67.98039245605469)","(48.28016662597656, 190.2352294921875, 58.598175048828125)",POINT (0.5981370210647583 -0.0133046824485064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,28,275522575237,3852061199,1,1,"(0.5504248142242432, -0.08231548964977264)","(0.6418430805206299, 0.03277230262756348)",1,1,2.6917877197265625,2.881317138671875,"(-21.881168365478516, -107.27532196044922, 774.13818359375)","(45.182289123535156, -109.76324462890625, 769.3990478515625)","(17.744787216186523, 215.76470947265625, 67.89017486572266)","(49.424560546875, 194.68394470214844, 60.217369079589844)",POINT (0.5961339473724365 -0.0247715935111046),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
