,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,num1.1,int.3,num2.1,if.1,num1.2,==.1,0.1,return.1,num2.2,+.1,num1.3,-----------.4,else.1,if.2,num2.3,==.2,0.2,return.2,num1.4,*.1,2.1,-----------.5,else.2,return.3,afunc.2,num1.5,-.1,1.1,num2.4,-.2,1.2,-----------.8,-----------.9,-----------.10,question,code,choices
0,28,21,8257442460,8475842831,1,1,"(0.47405922412872314, 0.18586096167564392)","(0.43578383326530457, 0.138855442404747)",1,1,3.454681396484375,3.33770751953125,"(-29.55215835571289, 16.25428581237793, 513.5634765625)","(34.507713317871094, 13.396746635437012, 507.35601806640625)","(-8.718709945678711, 166.6425018310547, 50.01112365722656)","(-21.982528686523438, 175.2525634765625, 53.144927978515625)",POINT (0.4549215286970138 0.1623582020401955),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,21,8257459128,8475859498,1,1,"(0.4330233633518219, 0.23391306400299072)","(0.4280809462070465, 0.17265114188194275)",1,1,3.4453125,3.3607635498046875,"(-29.229326248168945, 16.516172409057617, 513.3099975585938)","(34.6573600769043, 13.598603248596191, 507.7721862792969)","(-22.939138412475586, 157.84072875976562, 46.807559967041016)","(-24.651859283447266, 169.06216430664062, 50.89179992675781)",POINT (0.4305521547794342 0.2032821029424667),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,21,8257475794,8475876164,1,1,"(0.42931702733039856, 0.2515011727809906)","(0.42416900396347046, 0.16572758555412292)",1,1,3.44781494140625,3.3549041748046875,"(-28.854122161865234, 16.79161834716797, 513.8277587890625)","(35.13106918334961, 13.721071243286133, 508.1698303222656)","(-24.2235050201416, 154.6190948486328, 45.634979248046875)","(-26.00749397277832, 170.33035278320312, 51.3534049987793)",POINT (0.4267430156469345 0.2086143791675568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,21,8257492462,8475892831,1,1,"(0.42674699425697327, 0.23822808265686035)","(0.420960009098053, 0.16932247579097748)",1,1,3.4516143798828125,3.3486480712890625,"(-28.436561584472656, 16.92413330078125, 513.70263671875)","(35.52359390258789, 13.754650115966797, 508.0999755859375)","(-25.114120483398438, 157.0503387451172, 46.51988983154297)","(-27.11952018737793, 169.671875, 51.11373519897461)",POINT (0.4238535016775131 0.2037752792239189),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,21,8257509129,8475909498,1,1,"(0.42793309688568115, 0.2282288819551468)","(0.42145541310310364, 0.17346161603927612)",1,1,3.440887451171875,3.355438232421875,"(-28.06380271911621, 17.021495819091797, 513.8114624023438)","(35.90214538574219, 13.70993423461914, 508.17572021484375)","(-24.70309066772461, 158.88189697265625, 47.18655014038086)","(-26.94784927368164, 168.9136962890625, 50.837806701660156)",POINT (0.4246942549943924 0.2008452489972115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,21,8257525802,8475926170,1,1,"(0.4209422171115875, 0.23806606233119965)","(0.4268029034137726, 0.15995830297470093)",1,1,3.430328369140625,3.360107421875,"(-27.71906089782715, 17.013999938964844, 513.4580078125)","(36.243568420410156, 13.60782241821289, 508.28350830078125)","(-27.12569236755371, 157.08001708984375, 46.53069305419922)","(-25.094745635986328, 171.38711547851562, 51.73805618286133)",POINT (0.42387256026268 0.1990121826529503),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,21,8257542469,8475942837,1,1,"(0.41987404227256775, 0.24552056193351746)","(0.42594149708747864, 0.16614516079425812)",1,1,3.4436187744140625,3.361236572265625,"(-27.424236297607422, 16.951967239379883, 513.1168212890625)","(36.52595138549805, 13.46869945526123, 508.10894775390625)","(-27.4958553314209, 155.71456909179688, 46.0337028503418)","(-25.393251419067383, 170.2538604736328, 51.325584411621094)",POINT (0.4229077696800232 0.2058328613638878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,21,8257559136,8475959503,1,1,"(0.4326416850090027, 0.24586331844329834)","(0.4234437942504883, 0.15659253299236298)",1,1,3.45550537109375,3.36932373046875,"(-27.226905822753906, 16.87491798400879, 513.3107299804688)","(36.763084411621094, 13.290597915649414, 507.96771240234375)","(-23.07139778137207, 155.6517791748047, 46.01087188720703)","(-26.258800506591797, 172.00363159179688, 51.96243667602539)",POINT (0.4280427396297455 0.2012279257178307),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,21,8257575803,8475976170,1,1,"(0.4240092933177948, 0.2531963586807251)","(0.4280201494693756, 0.15443024039268494)",1,1,3.447540283203125,3.3778228759765625,"(-27.02075958251953, 16.74785804748535, 512.9028930664062)","(36.94945526123047, 13.132940292358398, 508.0340576171875)","(-26.062829971313477, 154.30857849121094, 45.52198791503906)","(-24.672924041748047, 172.3997039794922, 52.10658645629883)",POINT (0.4260147213935852 0.203813299536705),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,21,8257592471,8475992837,1,1,"(0.42154836654663086, 0.25933167338371277)","(0.42278674244880676, 0.1731216460466385)",1,1,3.4619140625,3.3724517822265625,"(-26.886240005493164, 16.618593215942383, 512.7538452148438)","(37.072628021240234, 13.002370834350586, 507.8475646972656)","(-26.915630340576172, 153.1847686767578, 45.1129264831543)","(-26.48649024963379, 168.97596740722656, 50.860469818115234)",POINT (0.4221675544977188 0.2162266597151756),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
