,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,afunc.1,const.1,-----------.1,std::vector<int>.1,inputList.1,-----------.2,-----------.3,std::unordered_map.1,int.2,int.3,Map.1,for.1,int.4,number.1,-----------.4,inputList.2,-----------.5,number.2,++.1,-----------.6,int.5,result2.1,=.1,inputList.3,0.1,-----------.7,int.6,result1.1,=.2,Map.2,inputList.4,0.2, .1,-----------.8,-----------.9,for.2,const.2,auto.1,entry.1,-----------.10,Map.3,if.1,second.1,>.12,result1.2,result2.2,=.3,entry.2,first.1,result1.3,=.4,entry.3,second.2,-----------.13,-----------.14,return.1,result2.3,-----------.15,question,code,choices
0,34,14,74136540479,4515491785,1,1,"(0.4804959297180176, 0.4560331702232361)","(0.41476336121559143, 0.3967846632003784)",1,1,2.7099609375,2.49578857421875,"(-49.65176010131836, 91.89695739746094, 452.1618347167969)","(14.734498977661133, 94.10427856445312, 458.4857482910156)","(-8.358804702758789, 116.86393737792969, 31.893178939819336)","(-31.07107925415039, 127.68487548828125, 35.831729888916016)",POINT (0.4476296454668045 0.4264089167118072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34,14,74136623821,4515575125,1,1,"(0.47720643877983093, 0.45454713702201843)","(0.4202558994293213, 0.3746391236782074)",1,1,2.6983642578125,2.439117431640625,"(-51.940513610839844, 91.73625183105469, 452.2995910644531)","(12.661687850952148, 93.75752258300781, 456.7913818359375)","(-9.495399475097656, 117.13533020019531, 31.99196434020996)","(-29.173261642456055, 131.72946166992188, 37.30381774902344)",POINT (0.4487311691045761 0.4145931303501129),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34,14,74136640486,4515591789,1,1,"(0.3798453211784363, 0.26946187019348145)","(0.39407089352607727, 0.29698485136032104)",1,1,2.728302001953125,2.4518585205078125,"(-52.0464973449707, 91.80319213867188, 452.4696960449219)","(12.078498840332031, 93.857666015625, 456.5989990234375)","(-43.136138916015625, 150.93870544433594, 44.29541778564453)","(-38.220848083496094, 145.91200256347656, 42.46583938598633)",POINT (0.3869581073522568 0.2832233607769012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,34,14,74136673821,4515625123,1,1,"(0.4375019669532776, 0.3454435169696808)","(0.38829225301742554, 0.3110332190990448)",1,1,2.6786041259765625,2.41668701171875,"(-53.50379943847656, 91.74058532714844, 452.3551330566406)","(11.109661102294922, 93.66802978515625, 455.87884521484375)","(-23.214311599731445, 137.06166076660156, 39.244598388671875)","(-40.21750259399414, 143.3462371826172, 41.53200149536133)",POINT (0.4128971099853516 0.3282383680343628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,14,74136690487,4515641789,1,1,"(0.43596261739730835, 0.3502253293991089)","(0.3798477351665497, 0.34438881278038025)",1,1,2.673736572265625,2.5084686279296875,"(-54.045989990234375, 91.71015930175781, 452.3298034667969)","(10.579885482788086, 93.54243469238281, 455.49462890625)","(-23.746187210083008, 136.18829345703125, 38.9267578125)","(-43.13530349731445, 137.2542724609375, 39.314727783203125)",POINT (0.407905176281929 0.3473070710897446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34,14,74136707155,4515658456,1,1,"(0.39423128962516785, 0.27703171968460083)","(0.3881014883518219, 0.2955702841281891)",1,1,2.708709716796875,2.4329071044921875,"(-54.37141036987305, 91.69352722167969, 452.54296875)","(10.084949493408203, 93.5528564453125, 455.3918762207031)","(-38.16541290283203, 149.55616760253906, 43.7922248840332)","(-40.283416748046875, 146.1703338623047, 42.55988693237305)",POINT (0.3911663889884949 0.286301001906395),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,34,14,74136723822,4515675123,1,1,"(0.40940189361572266, 0.3264899253845215)","(0.3782850205898285, 0.3198162913322449)",1,1,2.714263916015625,2.5436553955078125,"(-54.86853790283203, 91.70405578613281, 452.6856689453125)","(9.60651683807373, 93.4638671875, 454.9922180175781)","(-32.9235954284668, 140.52328491210938, 40.50450897216797)","(-43.675262451171875, 141.7421417236328, 40.9481201171875)",POINT (0.3938434571027756 0.3231531083583832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,14,74136740495,4515691795,1,1,"(0.4241626262664795, 0.32862693071365356)","(0.38356417417526245, 0.32567307353019714)",1,1,2.729278564453125,2.457489013671875,"(-55.519615173339844, 91.70892333984375, 452.7360534667969)","(9.16922664642334, 93.44020080566406, 454.81158447265625)","(-27.823389053344727, 140.1329803466797, 40.36247634887695)","(-41.85116958618164, 140.67247009277344, 40.558807373046875)",POINT (0.403863400220871 0.3271500021219254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,14,74136757162,4515708462,1,1,"(0.39633873105049133, 0.2905387282371521)","(0.3773493766784668, 0.3169105648994446)",1,1,2.70416259765625,2.5445556640625,"(-55.680423736572266, 91.70755767822266, 452.91046142578125)","(8.7752685546875, 93.4038314819336, 454.67059326171875)","(-37.4372444152832, 147.0892791748047, 42.89434051513672)","(-43.99855041503906, 142.2728271484375, 41.141300201416016)",POINT (0.3868440538644791 0.3037246465682983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,14,74136773830,4515725129,1,1,"(0.39352962374687195, 0.24386806786060333)","(0.3858025074005127, 0.28063666820526123)",1,1,2.6893463134765625,2.495391845703125,"(-55.9832763671875, 91.646728515625, 452.99810791015625)","(8.502796173095703, 93.3074951171875, 454.3541259765625)","(-38.407867431640625, 155.6130828857422, 45.99673080444336)","(-41.07777404785156, 148.8977508544922, 43.552581787109375)",POINT (0.3896660655736923 0.2622523680329323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
