,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,30,12,2135914688,14019647566,1,1,"(0.5341936349868774, 0.3976525366306305)","(0.5409445762634277, 0.37328317761421204)",1,1,3.351181030273437,3.0995025634765625,"(-60.42536163330078, -26.477718353271484, 704.4954833984375)","(3.392699718475342, -28.650989532470703, 705.240234375)","(10.195107460021973, 127.52637481689453, 35.77399444580078)","(12.527726173400879, 131.97711181640625, 37.393943786621094)",POINT (0.5375691056251526 0.3854678571224213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,12,2135931369,14019664238,1,1,"(0.5307722687721252, 0.39121320843696594)","(0.5447798371315002, 0.3815876841545105)",1,1,3.3598785400390625,3.1023712158203125,"(-60.43584442138672, -26.489253997802734, 704.4111938476562)","(3.372408866882324, -28.6545467376709, 705.212890625)","(9.012935638427734, 128.70245361328125, 36.202030181884766)","(13.85290813446045, 130.4604034423828, 36.84190368652344)",POINT (0.5377760529518127 0.3864004462957382),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,12,2135948037,14019680905,1,1,"(0.5334237217903137, 0.37715503573417664)","(0.5540575385093689, 0.38339167833328247)",1,1,3.337371826171875,3.094146728515625,"(-60.442962646484375, -26.491893768310547, 704.2706909179688)","(3.3557000160217285, -28.64851951599121, 705.0757446289062)","(9.929073333740234, 131.26995849609375, 37.136592864990234)","(17.05857276916504, 130.1309356689453, 36.72197723388672)",POINT (0.5437406301498413 0.3802733570337296),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,12,2135964704,14019697571,1,1,"(0.5242739319801331, 0.37858766317367554)","(0.5366271734237671, 0.3857916295528412)",1,1,3.343002319335937,3.108001708984375,"(-60.497222900390625, -26.516952514648438, 704.2743530273438)","(3.311563014984131, -28.65446662902832, 705.062744140625)","(6.767582416534424, 131.00831604003906, 37.041378021240234)","(11.03596019744873, 129.69259643554688, 36.56245422363281)",POINT (0.5304505527019501 0.3821896463632584),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,12,2135981372,14019714238,1,1,"(0.4913997948169708, 0.4048512578010559)","(0.5051193237304688, 0.3986935019493103)",1,1,3.3715057373046875,3.129013061523437,"(-60.57276916503906, -26.528610229492188, 704.4689331054688)","(3.2264561653137207, -28.652294158935547, 704.7890625)","(-4.591238498687744, 126.21160888671875, 35.29548645019531)","(0.14921091496944427, 127.33625030517578, 35.70481491088867)",POINT (0.4982595592737198 0.4017723798751831),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,12,2135998040,14019730905,1,1,"(0.5008693337440491, 0.405714213848114)","(0.4961051046848297, 0.4092579483985901)",1,1,3.3700103759765625,3.1378936767578125,"(-60.55006408691406, -26.53148651123047, 704.3619384765625)","(3.2566144466400146, -28.656330108642578, 704.7203369140625)","(-1.3192760944366455, 126.05400848388672, 35.23810577392578)","(-2.965437889099121, 125.40679931640625, 35.00254440307617)",POINT (0.4984872192144394 0.407486081123352),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,12,2136014707,14019747571,1,1,"(0.5063982605934143, 0.40288498997688293)","(0.49465298652648926, 0.4009028375148773)",1,1,3.39404296875,3.139068603515625,"(-60.53532409667969, -26.518199920654297, 704.322998046875)","(3.2736949920654297, -28.650470733642578, 704.5833740234375)","(0.5911189317703247, 126.57072448730469, 35.42620849609375)","(-3.4671905040740967, 126.93275451660156, 35.557926177978516)",POINT (0.5005256235599518 0.4018939137458801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,12,2136031375,14019764238,1,1,"(0.49930450320243835, 0.4094492793083191)","(0.49427807331085205, 0.3945183753967285)",1,1,3.3856201171875,3.1251983642578125,"(-60.51018142700195, -26.517906188964844, 704.1885986328125)","(3.300847053527832, -28.65312385559082, 704.4869995117188)","(-1.8599709272384644, 125.37184143066406, 34.98985290527344)","(-3.596719264984131, 128.09878540039062, 35.982337951660156)",POINT (0.4967912882566452 0.4019838273525238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,12,2136048043,14019780905,1,1,"(0.49946919083595276, 0.39335858821868896)","(0.5031548142433167, 0.38516291975975037)",1,1,3.404510498046875,3.132171630859375,"(-60.489009857177734, -26.48729705810547, 704.0814208984375)","(3.3108816146850586, -28.623334884643555, 704.35009765625)","(-1.8030612468719482, 128.3106231689453, 36.0594367980957)","(-0.5295785665512085, 129.8074493408203, 36.60422897338867)",POINT (0.5013120025396347 0.3892607539892197),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,12,2136064715,14019797576,1,1,"(0.5016583204269409, 0.3944721221923828)","(0.500223696231842, 0.40457430481910706)",1,1,3.3864288330078125,3.13604736328125,"(-60.4696159362793, -26.47074317932129, 703.9876708984375)","(3.323606014251709, -28.60394287109375, 704.281494140625)","(-1.0466607809066772, 128.1072540283203, 35.98539733886719)","(-1.542353868484497, 126.26220703125, 35.31387710571289)",POINT (0.5009410083293915 0.3995232135057449),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
