,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,std::vector<int>.1,sequence.1,int.1,start.1,int.2,end.1,int.3,diff.1,-----------.2,std::vector<int>.2,result.1,if.1,start.2,>.1,end.2,return.1,result.2,-----------.5,else.1,while.1,start.3,<=.1,end.3,result.3,push_back.1,end.4,-----------.8,end.5,-=.1,diff.2,-----------.10,return.2,result.4,-----------.11,-----------.12,question,code,choices
0,17,13,167175228715,2589614181,1,1,"(0.6049569249153137, 0.06441579759120941)","(0.6415348649024963, -0.007032762281596661)",1,1,3.029998779296875,3.194442749023437,"(-13.909966468811035, -16.978050231933594, 680.4530029296875)","(43.58584213256836, -26.956668853759766, 680.8818969726562)","(36.642147064208984, 188.8877716064453, 58.107749938964844)","(49.317726135253906, 201.97508239746094, 62.87116622924805)",POINT (0.623245894908905 0.0286915176548064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,13,167175245381,2589630847,1,1,"(0.5980861186981201, 0.059277161955833435)","(0.6477309465408325, 0.05532995983958244)",1,1,3.0204315185546875,3.315658569335937,"(-14.123332977294922, -16.977848052978516, 680.430908203125)","(43.39398956298828, -26.87714958190918, 681.1907958984375)","(34.26115798950195, 189.8290252685547, 58.45033645629883)","(51.46488952636719, 190.5520477294922, 58.71348571777344)",POINT (0.6229085326194763 0.0573035608977079),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,13,167175262052,2589647517,1,1,"(0.6036538481712341, 0.07795027643442154)","(0.6380659937858582, 0.03333370015025139)",1,1,3.043853759765625,3.298858642578125,"(-14.333868980407715, -16.976091384887695, 680.3826904296875)","(43.19455337524414, -26.78263282775879, 681.07568359375)","(36.19057846069336, 186.4086456298828, 57.205421447753906)","(48.11563491821289, 194.58111572265625, 60.17994689941406)",POINT (0.6208599209785461 0.0556419882923365),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,13,167175278720,2589664185,1,1,"(0.6003427505493164, 0.07364217936992645)","(0.6390565633773804, 0.0403137169778347)",1,1,3.0106201171875,3.278915405273437,"(-14.553420066833496, -16.98432159423828, 680.3855590820312)","(43.00160217285156, -26.679399490356445, 681.126953125)","(35.04315948486328, 187.19773864746094, 57.492652893066406)","(48.45891571044922, 193.3025665283203, 59.71461868286133)",POINT (0.6196996569633484 0.0569779481738806),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,13,167175295389,2589680853,1,1,"(0.605213463306427, 0.06542360037565231)","(0.6440060138702393, 0.022907277569174767)",1,1,3.0263214111328125,3.2722625732421875,"(-14.78567123413086, -16.98518180847168, 680.4774169921875)","(42.7922477722168, -26.59170150756836, 681.14111328125)","(36.73103713989258, 188.7031707763672, 58.04054260253906)","(50.17409133911133, 196.49093627929688, 60.87507629394531)",POINT (0.6246097385883331 0.0441654389724135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,13,167175312056,2589697520,1,1,"(0.6058109998703003, 0.06608138233423233)","(0.6380836963653564, 0.017815474420785904)",1,1,2.991683959960937,3.2241668701171875,"(-15.017230033874512, -16.99020004272461, 680.505126953125)","(42.577850341796875, -26.466018676757812, 681.0534057617188)","(36.9381217956543, 188.5826873779297, 57.996707916259766)","(48.121761322021484, 197.42361450195312, 61.21453094482422)",POINT (0.6219473481178284 0.0419484283775091),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,13,167175328723,2589714186,1,1,"(0.6058796048164368, 0.072007916867733)","(0.6412098407745361, 0.008587240241467953)",1,1,3.0019989013671875,3.219970703125,"(-15.251067161560059, -16.994043350219727, 680.6351318359375)","(42.35372543334961, -26.376758575439453, 680.9004516601562)","(36.961883544921875, 187.4971160888672, 57.60158157348633)","(49.20509338378906, 199.1139678955078, 61.82975387573242)",POINT (0.6235447227954865 0.0402975785546005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,13,167175345390,2589730853,1,1,"(0.6052482724189758, 0.0737421065568924)","(0.6401121020317078, 0.013972613960504532)",1,1,3.0012664794921875,3.2291412353515625,"(-15.49905014038086, -16.994709014892578, 680.6363525390625)","(42.129085540771484, -26.259679794311523, 681.0340576171875)","(36.743106842041016, 187.17945861816406, 57.48597717285156)","(48.824684143066406, 198.12750244140625, 61.47077560424805)",POINT (0.6226801872253418 0.0438573602586985),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,13,167175362058,2589747520,1,1,"(0.6085999011993408, 0.06183253601193428)","(0.6416460871696472, -0.03175162523984909)",1,1,2.988983154296875,3.1835174560546875,"(-15.74570083618164, -17.00748062133789, 680.7909545898438)","(41.8951416015625, -26.16674041748047, 680.9336547851562)","(37.90456008911133, 189.36093139648438, 58.279998779296875)","(49.35626983642578, 206.5028839111328, 64.51911926269531)",POINT (0.625122994184494 0.0150404553860426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,13,167175378724,2589764186,1,1,"(0.6011655330657959, 0.06138601526618004)","(0.647593080997467, 0.011885658837854862)",1,1,2.9889373779296875,3.224594116210937,"(-16.006938934326172, -17.020198822021484, 680.8162841796875)","(41.659454345703125, -26.060611724853516, 681.0166015625)","(35.328285217285156, 189.44273376464844, 58.30973815917969)","(51.4171142578125, 198.509765625, 61.609901428222656)",POINT (0.6243793070316315 0.0366358370520174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
