,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,num1.1,int.3,num2.1,if.1,num1.2,==.1,0.1,return.1,num2.2,+.1,num1.3,-----------.4,else.1,if.2,num2.3,==.2,0.2,return.2,num1.4,*.1,2.1,-----------.5,else.2,return.3,afunc.2,num1.5,-.1,1.1,num2.4,-.2,1.2,-----------.8,-----------.9,-----------.10,question,code,choices
0,59,21,335847709118,5509405013,1,1,"(0.6460262537002563, 0.24861177802085876)","(0.5894932746887207, 0.2475241869688034)",1,1,2.63092041015625,2.407333374023437,"(-54.127655029296875, -27.580852508544922, 646.3094482421875)","(13.9896240234375, -26.482982635498047, 648.5023803710938)","(48.83610916137695, 154.7467041015625, 45.681373596191406)","(29.302532196044922, 154.94532775878906, 45.753700256347656)",POINT (0.6177597641944885 0.2480679824948311),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,21,335847725793,5509421688,1,1,"(0.640347957611084, 0.257159948348999)","(0.5826314687728882, 0.25218406319618225)",1,1,2.620223999023437,2.395721435546875,"(-54.19212341308594, -27.59112548828125, 646.3924560546875)","(13.932733535766602, -26.47122573852539, 648.482177734375)","(46.874114990234375, 153.1855010986328, 45.113128662109375)","(26.931615829467773, 154.09425354003906, 45.4439582824707)",POINT (0.6114897131919861 0.2546720057725906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,21,335847742461,5509438355,1,1,"(0.6406700611114502, 0.2421858012676239)","(0.591044545173645, 0.22400671243667603)",1,1,2.621795654296875,2.3907928466796875,"(-54.24809265136719, -27.608577728271484, 646.523681640625)","(13.863601684570312, -26.46504020690918, 648.601318359375)","(46.98542022705078, 155.92030334472656, 46.10859298706055)","(29.838537216186523, 159.240478515625, 47.31702423095703)",POINT (0.6158573031425476 0.23309625685215),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,21,335847759127,5509455021,1,1,"(0.6403843760490417, 0.23948954045772552)","(0.580227792263031, 0.26792430877685547)",1,1,2.6027374267578125,2.433746337890625,"(-54.3206787109375, -27.628482818603516, 646.6286010742188)","(13.803388595581055, -26.447256088256836, 648.6036376953125)","(46.886688232421875, 156.4127655029297, 46.28775405883789)","(26.101070404052734, 151.21951293945312, 44.397621154785156)",POINT (0.6103060841560364 0.2537069246172905),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,21,335847775795,5509471688,1,1,"(0.6472233533859253, 0.2577529549598694)","(0.5790373086929321, 0.2452564686536789)",1,1,2.6132049560546875,2.403793334960937,"(-54.40277862548828, -27.647371292114258, 646.8023071289062)","(13.73721694946289, -26.439939498901367, 648.559814453125)","(49.249717712402344, 153.07717895507812, 45.07374954223633)","(25.68973159790039, 155.3594970703125, 45.90443801879883)",POINT (0.6131303310394287 0.2515047118067741),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,21,335847792461,5509488354,1,1,"(0.6417521834373474, 0.264014333486557)","(0.5871987342834473, 0.25070250034332275)",1,1,2.62896728515625,2.408782958984375,"(-54.42966079711914, -27.645442962646484, 646.7042236328125)","(13.682450294494629, -26.436595916748047, 648.771240234375)","(47.35929489135742, 151.93362426757812, 44.65752029418945)","(28.50971031188965, 154.36485290527344, 45.54241180419922)",POINT (0.6144754588603973 0.2573584169149399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,21,335847809129,5509505021,1,1,"(0.6352261304855347, 0.2511786222457886)","(0.5868732333183289, 0.24459153413772583)",1,1,2.5896148681640625,2.4049224853515625,"(-54.463836669921875, -27.64774513244629, 646.7684326171875)","(13.640863418579102, -26.43756866455078, 648.88916015625)","(45.10438919067383, 154.2778778076172, 45.51081085205078)","(28.397253036499023, 155.48094177246094, 45.94863510131836)",POINT (0.6110496819019318 0.2478850781917572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,21,335847825795,5509521687,1,1,"(0.6421048045158386, 0.26387354731559753)","(0.5921127200126648, 0.24129168689250946)",1,1,2.6271209716796875,2.410247802734375,"(-54.49658966064453, -27.64905548095703, 646.9505615234375)","(13.620122909545898, -26.428569793701172, 648.9832153320312)","(47.48114776611328, 151.95933532714844, 44.6668815612793)","(30.20760726928711, 156.08360290527344, 46.168025970458984)",POINT (0.6171087622642517 0.2525826171040535),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,21,335847842462,5509538353,1,1,"(0.6425309181213379, 0.2610422670841217)","(0.5834309458732605, 0.22877414524555206)",1,1,2.639190673828125,2.4039306640625,"(-54.51311111450195, -27.626747131347656, 647.08837890625)","(13.606127738952637, -26.405094146728516, 649.1006469726562)","(47.62838363647461, 152.4764404296875, 44.85506057739258)","(27.207860946655273, 158.36976623535156, 47.0001220703125)",POINT (0.6129809319972992 0.2449082061648369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,21,335847859129,5509555020,1,1,"(0.6151329278945923, 0.2634662985801697)","(0.567164957523346, 0.2370789349079132)",1,1,2.64349365234375,2.4495086669921875,"(-54.62493896484375, -27.6425724029541, 647.421630859375)","(13.504606246948242, -26.4049072265625, 649.4305419921875)","(38.161685943603516, 152.03370666503906, 44.6939697265625)","(21.587541580200195, 156.85301208496094, 46.44805145263672)",POINT (0.5911489427089691 0.2502726167440414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
