,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,int.2,a.1,=.1,1.1,b.1,=.2,2.1,c.1,=.3,3.1,c.2,=.4,a.2,==.1,b.2,std.1,cout.1,<<.1,c.3,return.1,0.1,-----------.6,question,code,choices
0,33,6,924059439477,4011758775,1,1,"(0.3032001852989197, 0.23736079037189484)","(0.2908870279788971, 0.18302254378795624)",1,1,3.027618408203125,3.12408447265625,"(-10.494104385375977, 8.320526123046875, 661.9124145507812)","(47.95158767700195, 12.648080825805664, 655.3629760742188)","(-69.61895751953125, 156.80154418945312, 46.429290771484375)","(-73.87346649169922, 166.7257080078125, 50.04140090942383)",POINT (0.2970436066389084 0.2101916670799255),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,6,924059456144,4011775441,1,1,"(0.29676154255867004, 0.2293383926153183)","(0.29142189025878906, 0.17008134722709656)",1,1,3.0274810791015625,3.121566772460937,"(-10.430721282958984, 8.336149215698242, 662.4111938476562)","(48.04638671875, 12.663945198059082, 655.7807006835938)","(-71.84367370605469, 158.2667236328125, 46.962608337402344)","(-73.68867492675781, 169.08924865722656, 50.90163803100586)",POINT (0.2940917164087296 0.1997098699212074),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,6,924059472811,4011792108,1,1,"(0.30103060603141785, 0.2425863891839981)","(0.29089462757110596, 0.17467550933361053)",1,1,3.035751342773437,3.1374969482421875,"(-10.349715232849121, 8.332351684570312, 662.30517578125)","(48.12858581542969, 12.656539916992188, 655.8282470703125)","(-70.36861419677734, 155.84715270996094, 46.08195114135742)","(-73.870849609375, 168.25018310546875, 50.596256256103516)",POINT (0.2959626168012619 0.2086309492588043),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,6,924059489479,4011808775,1,1,"(0.2989683747291565, 0.23656237125396729)","(0.289357990026474, 0.1814279407262802)",1,1,3.0300750732421875,3.1280059814453125,"(-10.252264022827148, 8.323899269104004, 662.3565673828125)","(48.21099853515625, 12.636655807495117, 655.6248779296875)","(-71.08116149902344, 156.94737243652344, 46.48236083984375)","(-74.40180206298828, 167.01693725585938, 50.14741516113281)",POINT (0.2941631823778152 0.2089951559901238),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,6,924059506146,4011825442,1,1,"(0.3013032078742981, 0.24425552785396576)","(0.2866676449775696, 0.1630336046218872)",1,1,3.02154541015625,3.117889404296875,"(-10.173662185668945, 8.326828002929688, 662.6260986328125)","(48.33977508544922, 12.643463134765625, 656.1705322265625)","(-70.27442169189453, 155.54229736328125, 45.97098159790039)","(-75.33137512207031, 170.3764190673828, 51.37017059326172)",POINT (0.2939854264259338 0.2036445662379265),,,,,,,,,,,,,,,,,,,,1,,,,,,,,
0,33,6,924059522818,4011842113,1,1,"(0.3021050989627838, 0.24138642847537994)","(0.29251599311828613, 0.17297053337097168)",1,1,3.04534912109375,3.1180877685546875,"(-10.066553115844727, 8.319055557250977, 662.24169921875)","(48.39886474609375, 12.626276016235352, 655.741943359375)","(-69.99734497070312, 156.06631469726562, 46.16169357299805)","(-73.31061553955078, 168.5615692138672, 50.70960998535156)",POINT (0.297310546040535 0.2071784809231758),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,6,924059539485,4011858780,1,1,"(0.3030814826488495, 0.24642017483711243)","(0.2872803211212158, 0.17168839275836945)",1,1,3.053680419921875,3.1298065185546875,"(-9.975770950317383, 8.331850051879883, 662.8389892578125)","(48.540122985839844, 12.631770133972168, 656.285400390625)","(-69.65997314453125, 155.14695739746094, 45.82708740234375)","(-75.11968231201172, 168.79574584960938, 50.7947883605957)",POINT (0.2951809018850326 0.2090542837977409),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,6,924059556154,4011875447,1,1,"(0.30623525381088257, 0.2469559609889984)","(0.295754075050354, 0.16968446969985962)",1,1,3.055404663085937,3.133148193359375,"(-9.872365951538086, 8.320396423339844, 662.369140625)","(48.603172302246094, 12.618874549865723, 656.0115356445312)","(-68.57027435302734, 155.04910278320312, 45.79146957397461)","(-72.19178009033203, 169.16171264648438, 50.928043365478516)",POINT (0.3009946644306183 0.208320215344429),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,6,924059572820,4011892113,1,1,"(0.2979275584220886, 0.23597753047943115)","(0.28872543573379517, 0.17176754772663116)",1,1,3.0483856201171875,3.1128692626953125,"(-9.777652740478516, 8.322489738464355, 662.7965087890625)","(48.71792221069336, 12.607784271240234, 656.1153564453125)","(-71.4407958984375, 157.05416870117188, 46.52126693725586)","(-74.62035369873047, 168.78128051757812, 50.78955078125)",POINT (0.2933264970779419 0.2038725391030312),,,,,,,,,,,,,,,,,,,,1,,,,,,,,
0,33,6,924059589488,4011908780,1,1,"(0.3030889928340912, 0.24585705995559692)","(0.2959807813167572, 0.17005187273025513)",1,1,3.0493316650390625,3.12469482421875,"(-9.692195892333984, 8.318421363830566, 662.5325317382812)","(48.798851013183594, 12.603046417236328, 656.2115478515625)","(-69.65738677978516, 155.24981689453125, 45.8644905090332)","(-72.11344909667969, 169.09461975097656, 50.903629302978516)",POINT (0.2995348870754242 0.207954466342926),,,,,,,,,,,,,,,,,,,,,,,,,,,,
