,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,-----------.1,afunc.1,int.1,-----------.2,year1.1,-----------.3,int.2,month1.1,int.3,day1.1,int.4,year2.1,int.5,month2.1,int.6,day2.1,-----------.4,if.1,year1.2,<.1,year2.2,return.1,true.1,-----------.6,else.1,if.2,year1.3,>.1,year2.3,return.2,false.1,-----------.8,else.2,if.3,month1.2,<.2,month2.2,-----------.10,return.3,true.2,-----------.11,else.3,if.4,month1.3,>.2,month2.3,return.4,false.2,-----------.13,else.4,return.5,day1.2,>.3,day2.2,-----------.15,-----------.16,-----------.17,question,code,choices
0,37,23,764837665404,814525593,1,1,"(0.4658677875995636, 0.42149004340171814)","(0.45816031098365784, 0.3935714066028595)",1,1,2.6693115234375,2.584213256835937,"(-90.28160858154297, -20.097822189331055, 719.9967041015625)","(-20.802261352539062, -17.62688446044922, 722.111083984375)","(-13.413199424743652, 123.17276763916016, 34.18941879272461)","(-16.07632827758789, 128.27174377441406, 36.04528045654297)",POINT (0.4620140492916107 0.4075307250022888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,23,764837682069,814542257,1,1,"(0.4794814884662628, 0.45371007919311523)","(0.45842933654785156, 0.39723944664001465)",1,1,2.6822967529296875,2.597930908203125,"(-90.37088012695312, -20.143733978271484, 720.0311279296875)","(-20.89881134033203, -17.631731033325195, 722.2347412109375)","(-8.709327697753906, 117.28820037841797, 32.047645568847656)","(-15.98337173461914, 127.60182189941406, 35.80148696899414)",POINT (0.4689554125070572 0.4254747629165649),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,23,764837698736,814558924,1,1,"(0.48213693499565125, 0.4431893527507782)","(0.4570309519767761, 0.3922821283340454)",1,1,2.654205322265625,2.58013916015625,"(-90.47266387939453, -20.201568603515625, 720.0911254882812)","(-20.99354362487793, -17.64041519165039, 722.2860107421875)","(-7.791793346405029, 119.20966339111328, 32.74702072143555)","(-16.466541290283203, 128.5072021484375, 36.131019592285156)",POINT (0.4695839434862137 0.4177357405424118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,23,764837715403,814575590,1,1,"(0.47123485803604126, 0.43632251024246216)","(0.44807565212249756, 0.4455278813838959)",1,1,2.6705474853515625,2.6259307861328125,"(-90.55513763427734, -20.249614715576172, 720.112060546875)","(-21.085708618164062, -17.649761199951172, 722.3521118164062)","(-11.558745384216309, 120.46381378173828, 33.20346450805664)","(-19.560832977294922, 118.7825698852539, 32.59153747558594)",POINT (0.4596552550792694 0.440925195813179),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,23,764837732070,814592257,1,1,"(0.5073902010917664, 0.5310330390930176)","(0.483674019575119, 0.5064899325370789)",1,1,2.679718017578125,2.6191558837890625,"(-90.54673767089844, -20.452899932861328, 720.293212890625)","(-21.121305465698242, -17.824024200439453, 722.1769409179688)","(0.9338620901107788, 103.16619873046875, 26.907594680786133)","(-7.2606964111328125, 107.6486587524414, 28.539094924926758)",POINT (0.4955321103334427 0.5187614858150482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,23,764837748738,814608924,1,1,"(0.5276740193367004, 0.7031165361404419)","(0.4865370988845825, 0.6500579714775085)",1,1,2.681671142578125,2.6179351806640625,"(-90.51478576660156, -20.71392059326172, 720.2890014648438)","(-21.195316314697266, -18.062240600585938, 722.3602905273438)","(7.942437648773193, 71.73741149902344, 15.468491554260254)","(-6.271429538726807, 81.42784118652344, 18.995525360107422)",POINT (0.5071055591106415 0.6765872538089752),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,37,23,764837765410,814625596,1,1,"(0.5457317233085632, 0.7216089963912964)","(0.48250240087509155, 0.6769393086433411)",1,1,2.664825439453125,2.6194610595703125,"(-90.49723815917969, -20.782611846923828, 720.1992797851562)","(-21.204547882080078, -18.097129821777344, 722.3162841796875)","(14.181798934936523, 68.36000061035156, 14.239236831665039)","(-7.665518760681152, 76.51834106445312, 17.208595275878906)",POINT (0.5141170620918274 0.6992741525173187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,37,23,764837782078,814642263,1,1,"(0.5356346368789673, 0.7264132499694824)","(0.48659518361091614, 0.6751939654350281)",1,1,2.6831817626953125,2.61529541015625,"(-90.63345336914062, -20.7930908203125, 720.314697265625)","(-21.208602905273438, -18.103153228759766, 722.2593994140625)","(10.693015098571777, 67.48257446289062, 13.919849395751953)","(-6.251355171203613, 76.83709716796875, 17.324644088745117)",POINT (0.5111149102449417 0.7008036077022552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,37,23,764837798745,814658930,1,1,"(0.5368584990501404, 0.7236366868019104)","(0.4815439283847809, 0.6870287656784058)",1,1,2.680282592773437,2.6311492919921875,"(-90.63443756103516, -20.792938232421875, 720.254638671875)","(-21.196426391601562, -18.089250564575195, 722.2449340820312)","(11.115880966186523, 67.98968505859375, 14.104401588439941)","(-7.996694087982178, 74.67562866210938, 16.537931442260742)",POINT (0.5092012137174606 0.7053327262401581),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,37,23,764837815413,814675597,1,1,"(0.5272985100746155, 0.729955792427063)","(0.48352301120758057, 0.6919524073600769)",1,1,2.6767730712890625,2.6459197998046875,"(-90.62650299072266, -20.777339935302734, 720.1683959960938)","(-21.176780700683594, -18.066740036010742, 722.188720703125)","(7.812655925750732, 66.8355712890625, 13.684378623962402)","(-7.312862396240234, 73.7763900756836, 16.21062660217285)",POINT (0.505410760641098 0.71095409989357),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,37,23,764837832079,814692263,1,1,"(0.5284695029258728, 0.7255419492721558)","(0.47630810737609863, 0.6790503859519958)",1,1,2.691375732421875,2.625823974609375,"(-90.60614013671875, -20.758520126342773, 720.1890258789062)","(-21.130996704101562, -18.057334899902344, 722.1201171875)","(8.21729850769043, 67.6417236328125, 13.97775936126709)","(-9.80579662322998, 76.13276672363281, 17.06829261779785)",POINT (0.5023888051509857 0.7022961676120758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
