,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,number.1,n.1,if.1,<=.1,n.2,0.1,0.2,      .1,letrec.1,-----------.1,helper.1,lambda.1,i.1,acc.1,if.2,>.1,i.2,n.3,acc.2,helper.2,+.1,i.3,1.1,+.2,acc.3,i.4,).1,).2,).3,).4,(.1,helper.3,1.2,0.3,).5,).6,).7,question,code,choices
0,52,32,414350559311,3295021815,1,1,"(0.6055094599723816, 0.22490374743938446)","(0.5800835490226746, 0.23624518513679504)",1,1,3.019195556640625,3.0108795166015625,"(-51.999237060546875, 1.7449595928192139, 669.4296875)","(10.394628524780273, -4.643952369689941, 672.424560546875)","(36.83362579345703, 159.49098205566406, 47.4081916809082)","(28.022592544555664, 157.41355895996094, 46.652076721191406)",POINT (0.5927965044975281 0.2305744662880898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,52,32,414350575978,3295038481,1,1,"(0.6074556708335876, 0.19457478821277618)","(0.5933142900466919, 0.19091220200061798)",1,1,2.9788360595703125,2.950836181640625,"(-51.944950103759766, 1.7392609119415283, 669.4631958007812)","(10.454607009887695, -4.662078857421875, 672.4476318359375)","(37.50804901123047, 165.04638671875, 49.43019104003906)","(32.60753631591797, 165.71725463867188, 49.674381256103516)",POINT (0.6003849804401398 0.1927434951066971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,32,414350592646,3295055149,1,1,"(0.6097684502601624, 0.17836371064186096)","(0.5893089771270752, 0.18844757974147797)",1,1,2.92291259765625,2.9484100341796875,"(-51.9172248840332, 1.7257920503616333, 669.530517578125)","(10.501337051391602, -4.682150363922119, 672.5087280273438)","(38.309513092041016, 168.0157928466797, 50.51094055175781)","(31.219545364379883, 166.168701171875, 49.838706970214844)",POINT (0.5995387136936188 0.1834056451916695),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,32,414350609313,3295071815,1,1,"(0.610531210899353, 0.1655440479516983)","(0.5894988775253296, 0.1764504313468933)",1,1,2.9237823486328125,2.9158935546875,"(-51.889217376708984, 1.7050532102584839, 669.53515625)","(10.530689239501953, -4.698921203613281, 672.520263671875)","(38.57382583618164, 170.36395263671875, 51.36568069458008)","(31.285354614257812, 168.36624145507812, 50.63851547241211)",POINT (0.6000150442123413 0.1709972396492958),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,32,414350625979,3295088481,1,1,"(0.6100907325744629, 0.21403811872005463)","(0.588575005531311, 0.20155425369739532)",1,1,3.01495361328125,2.9609375,"(-51.87777328491211, 1.692015290260315, 669.599853515625)","(10.557601928710938, -4.699635028839111, 672.5693969726562)","(38.421199798583984, 161.48123168945312, 48.13263702392578)","(30.965200424194336, 163.7679443359375, 48.964866638183594)",POINT (0.599332869052887 0.207796186208725),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,32,414350642652,3295105153,1,1,"(0.6067484021186829, 0.2420346438884735)","(0.5869367122650146, 0.2275954782962799)",1,1,3.0201416015625,2.9757080078125,"(-51.87346649169922, 1.6788115501403809, 669.6381225585938)","(10.569826126098633, -4.703641891479492, 672.593994140625)","(37.2629508972168, 156.3531036376953, 46.26611328125)","(30.39748191833496, 158.99794006347656, 47.22872543334961)",POINT (0.5968425571918488 0.2348150610923767),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,52,32,414350659318,3295121819,1,1,"(0.6069636344909668, 0.22957590222358704)","(0.5919033885002136, 0.1992577612400055)",1,1,3.0056915283203125,2.923446655273437,"(-51.86701202392578, 1.6679356098175049, 669.6893920898438)","(10.585749626159668, -4.711706161499023, 672.61865234375)","(37.33753204345703, 158.6351776123047, 47.096675872802734)","(32.11860656738281, 164.18858337402344, 49.11796569824219)",POINT (0.5994335114955902 0.2144168317317963),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,32,414350675985,3295138485,1,1,"(0.6105108261108398, 0.23099285364151)","(0.5910431742668152, 0.19706694781780243)",1,1,3.0121002197265625,2.9412384033203125,"(-51.85177993774414, 1.6551098823547363, 669.7044067382812)","(10.604557037353516, -4.732589244842529, 672.64306640625)","(38.5667724609375, 158.37564086914062, 47.00221252441406)","(31.820520401000977, 164.58987426757812, 49.264041900634766)",POINT (0.6007770001888275 0.2140299007296562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,32,414350692652,3295155152,1,1,"(0.6095777750015259, 0.19378869235515594)","(0.59376060962677, 0.2289707362651825)",1,1,2.95306396484375,2.97821044921875,"(-51.822269439697266, 1.6535685062408447, 669.7090454101562)","(10.636960983276367, -4.74833869934082, 672.6795043945312)","(38.2434196472168, 165.1903533935547, 49.48261642456055)","(32.762203216552734, 158.7460174560547, 47.13706970214844)",POINT (0.601669192314148 0.2113797143101692),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,32,414350709320,3295171819,1,1,"(0.6101736426353455, 0.2195127308368683)","(0.5956036448478699, 0.16804493963718414)",1,1,2.9910125732421875,2.892333984375,"(-51.781982421875, 1.6512254476547241, 669.7406005859375)","(10.674677848815918, -4.765545845031738, 672.6785278320312)","(38.44993591308594, 160.47845458984375, 47.767635345458984)","(33.40089416503906, 169.9058837890625, 51.19889450073242)",POINT (0.6028886437416077 0.1937788352370262),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,32,414350725987,3295188486,1,1,"(0.6017025709152222, 0.13955166935920715)","(0.5932435393333435, 0.19005239009857178)",1,1,2.8732452392578125,2.9173583984375,"(-51.727874755859375, 1.6650819778442383, 669.7744750976562)","(10.72614860534668, -4.774867534637451, 672.6893310546875)","(35.514381408691406, 175.12501525878906, 53.0985221862793)","(32.58301544189453, 165.87474060058594, 49.7317008972168)",POINT (0.5974730551242828 0.1648020297288895),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,32,414350742654,3295205152,1,1,"(0.6077445149421692, 0.20660454034805298)","(0.5925109386444092, 0.1841534823179245)",1,1,2.9735565185546875,2.914764404296875,"(-51.69026184082031, 1.6766362190246582, 669.8681640625)","(10.775077819824219, -4.78791618347168, 672.7001953125)","(37.60814666748047, 162.84286499023438, 48.62818908691406)","(32.32916259765625, 166.9552459716797, 50.12498092651367)",POINT (0.6001277267932892 0.1953790113329887),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,32,414350759321,3295221819,1,1,"(0.6085528135299683, 0.17932160198688507)","(0.5881174206733704, 0.2224879413843155)",1,1,2.9284820556640625,2.98089599609375,"(-51.638771057128906, 1.6895630359649658, 669.87646484375)","(10.825471878051758, -4.7867021560668945, 672.7860717773438)","(37.88823699951172, 167.84031677246094, 50.44711685180664)","(30.80662727355957, 159.93350219726562, 47.56922149658203)",POINT (0.5983351171016693 0.2009047716856003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,32,414350775994,3295238491,1,1,"(0.6156770586967468, 0.19186832010746002)","(0.5936901569366455, 0.18746967613697052)",1,1,2.9657745361328125,2.924789428710937,"(-51.60271453857422, 1.6972483396530151, 669.8822021484375)","(10.860641479492188, -4.79304838180542, 672.822509765625)","(40.357051849365234, 165.54212951660156, 49.610626220703125)","(32.73778533935547, 166.3478240966797, 49.903900146484375)",POINT (0.6046836078166962 0.1896689981222153),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
