,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,afunc.1,const.1,-----------.1,std::vector<int>.1,numbers.1,int.1,target.1,int.2,count.1,=.1,0.1,for.1,int.3,num.1,-----------.2,numbers.2,if.1,num.2,==.1,target.2,count.2,if.2,count.3,==.2,3.1,return.1,true.1,-----------.5,-----------.6,-----------.7,return.2,false.1,-----------.8,question,code,choices
0,24,16,155042781427,4303431036,1,1,"(0.46611732244491577, 0.13393811881542206)","(0.45489639043807983, 0.03391912207007408)",1,1,3.109848022460937,3.362945556640625,"(-49.87382507324219, 40.50730514526367, 526.0318603515625)","(13.889720916748047, 35.98357009887695, 527.9307861328125)","(-11.470861434936523, 176.1532745361328, 53.4727668762207)","(-15.359326362609863, 194.473876953125, 60.140933990478516)",POINT (0.4605068564414978 0.0839286204427481),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,16,155042798094,4303447703,1,1,"(0.45466721057891846, 0.12010903656482697)","(0.45140838623046875, 0.040113404393196106)",1,1,3.097259521484375,3.354721069335937,"(-49.80116653442383, 40.50691604614258, 526.1063232421875)","(13.961206436157227, 35.97237014770508, 528.021240234375)","(-15.438743591308594, 178.6863555908203, 54.394752502441406)","(-16.56804656982422, 193.33926391601562, 59.72797393798828)",POINT (0.4530377984046936 0.0801112204790115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,16,155042814762,4303464370,1,1,"(0.45801201462745667, 0.13068126142024994)","(0.4541814625263214, 0.03306547924876213)",1,1,3.0984039306640625,3.3203125,"(-49.74005889892578, 40.52568817138672, 526.084228515625)","(14.008996963500977, 35.96577835083008, 528.057373046875)","(-14.279642105102539, 176.7498321533203, 53.68989562988281)","(-15.607070922851562, 194.6302490234375, 60.19782257080078)",POINT (0.456096738576889 0.081873370334506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,16,155042831432,4303481040,1,1,"(0.46722766757011414, 0.13310128450393677)","(0.450440376996994, 0.029727134853601456)",1,1,3.09588623046875,3.35699462890625,"(-49.698707580566406, 40.544029235839844, 526.185302734375)","(14.074187278747559, 35.958648681640625, 528.171630859375)","(-11.086091041564941, 176.3065643310547, 53.528560638427734)","(-16.903480529785156, 195.24171447753906, 60.4203987121582)",POINT (0.4588340222835541 0.0814142096787691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,16,155042864767,4303514374,1,1,"(0.4643295109272003, 0.12204736471176147)","(0.4491962492465973, 0.029701394960284233)",1,1,3.1045379638671875,3.36407470703125,"(-49.58466339111328, 40.56446838378906, 526.1954345703125)","(14.16798210144043, 35.922630310058594, 528.09814453125)","(-12.090400695800781, 178.33132934570312, 54.2655143737793)","(-17.334636688232422, 195.24644470214844, 60.422115325927734)",POINT (0.4567628800868988 0.0758743798360228),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,16,155042881434,4303531040,1,1,"(0.4660086929798126, 0.11597460508346558)","(0.4543258547782898, 0.029236596077680588)",1,1,3.09417724609375,3.339874267578125,"(-49.5595817565918, 40.5931282043457, 526.2379150390625)","(14.198387145996094, 35.928260803222656, 528.2137451171875)","(-11.508504867553711, 179.44366455078125, 54.6703987121582)","(-15.55704402923584, 195.33157348632812, 60.453121185302734)",POINT (0.4601672738790512 0.0726056005805731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,16,155042898101,4303547707,1,1,"(0.46573132276535034, 0.12064098566770554)","(0.44830191135406494, 0.027934713289141655)",1,1,3.1292877197265625,3.3953094482421875,"(-49.53589630126953, 40.624481201171875, 526.2955932617188)","(14.235025405883789, 35.933597564697266, 528.242919921875)","(-11.604622840881348, 178.58892822265625, 54.359283447265625)","(-17.644554138183594, 195.57005310058594, 60.53989028930664)",POINT (0.4570166170597076 0.0742878494784236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,16,155042914769,4303564374,1,1,"(0.4612192213535309, 0.11449717730283737)","(0.45160725712776184, 0.03223840892314911)",1,1,3.078887939453125,3.3310699462890625,"(-49.518943786621094, 40.66734313964844, 526.3907470703125)","(14.26089096069336, 35.94844055175781, 528.234130859375)","(-13.168232917785645, 179.7142791748047, 54.76890182495117)","(-16.499130249023438, 194.78173828125, 60.25299072265625)",POINT (0.4564132392406464 0.0733677931129932),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,16,155042931435,4303581040,1,1,"(0.4571963846683502, 0.12669271230697632)","(0.4502566456794739, 0.03659521043300629)",1,1,3.093048095703125,3.34490966796875,"(-49.5098876953125, 40.712608337402344, 526.4697265625)","(14.270814895629883, 35.966426849365234, 528.27197265625)","(-14.562292098999023, 177.4804229736328, 53.955814361572266)","(-16.967174530029297, 193.98370361328125, 59.96249008178711)",POINT (0.453726515173912 0.0816439613699913),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,16,155042948103,4303597707,1,1,"(0.46209517121315, 0.11792001873254776)","(0.43988290429115295, 0.03923705965280533)",1,1,3.0787811279296875,3.35345458984375,"(-49.4967041015625, 40.744232177734375, 526.4801025390625)","(14.28842544555664, 35.983253479003906, 528.3333740234375)","(-12.864693641662598, 179.08734130859375, 54.540679931640625)","(-20.562049865722656, 193.49978637695312, 59.7863883972168)",POINT (0.4509890377521515 0.0785785391926765),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
