,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,-----------.1,namespace.1,std.1,double.1,afunc.1,int.1,n.1,if.1,n.2,==.1,0.1,return.1,0.0.1,-----------.3,double.2,term.1,=.1,1.0.1,/.1,pow.1,n.3,2.0.1,-----------.5,if.2,n.4,%.1,2.2,==.2,0.2,return.2,afunc.2,n.5,-.1,1.1,-.2,term.2,-----------.10,else.1,return.3,afunc.3,n.6,-.3,1.2,+.1,term.3,-----------.13,-----------.14,question,code,choices
0,57,18,511009783099,4266545129,1,1,"(0.37879320979118347, 0.7403680682182312)","(0.40702876448631287, 0.7726336717605591)",1,1,2.8795318603515625,2.8274078369140625,"(-41.615177154541016, -19.401878356933594, 596.24755859375)","(17.17255210876465, -18.757320404052734, 591.8468017578125)","(-43.499671936035156, 64.93390655517578, 12.992238998413086)","(-33.74357223510742, 59.04103469848633, 10.847366333007812)",POINT (0.3929109871387482 0.7565008699893951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,18,511009799767,4266561796,1,1,"(0.37504705786705017, 0.7388070821762085)","(0.41307201981544495, 0.7676395177841187)",1,1,2.87957763671875,2.834503173828125,"(-41.69129180908203, -19.4113826751709, 596.3173217773438)","(17.089675903320312, -18.743494033813477, 591.7344970703125)","(-44.794071197509766, 65.2190170288086, 13.095973014831543)","(-31.65546989440918, 59.95313262939453, 11.179367065429688)",POINT (0.3940595388412476 0.7532232999801636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,18,511009816433,4266578462,1,1,"(0.3787020146846771, 0.7431780695915222)","(0.3960042893886566, 0.7703888416290283)",1,1,2.8637237548828125,2.818511962890625,"(-41.770301818847656, -19.398719787597656, 596.3964233398438)","(17.019695281982422, -18.733646392822266, 592.0195922851562)","(-43.53118896484375, 64.42070007324219, 12.805435180664062)","(-37.552791595458984, 59.451019287109375, 10.996617317199707)",POINT (0.3873531520366669 0.7567834556102753),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,18,511009833101,4266595129,1,1,"(0.37851858139038086, 0.7498191595077515)","(0.4098021984100342, 0.7715421319007874)",1,1,2.881378173828125,2.8056793212890625,"(-41.85064697265625, -19.38245964050293, 596.4058837890625)","(16.93674087524414, -18.716718673706055, 591.8583984375)","(-43.59455871582031, 63.207794189453125, 12.363978385925293)","(-32.7852783203125, 59.24039840698242, 10.919940948486328)",POINT (0.3941603899002075 0.7606806457042694),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,18,511009849768,4266611796,1,1,"(0.3760342299938202, 0.7495105266571045)","(0.4098736047744751, 0.7703045010566711)",1,1,2.8778839111328125,2.8070831298828125,"(-41.919673919677734, -19.355255126953125, 596.416748046875)","(16.868423461914062, -18.693077087402344, 591.939208984375)","(-44.45296096801758, 63.26417922973633, 12.384490013122559)","(-32.76060104370117, 59.466426849365234, 11.002192497253418)",POINT (0.3929539173841476 0.7599075138568878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,18,511009866435,4266628462,1,1,"(0.38755956292152405, 0.7508884072303772)","(0.40430137515068054, 0.767720103263855)",1,1,2.8677978515625,2.80657958984375,"(-42.012916564941406, -19.337379455566406, 596.6428833007812)","(16.79903221130371, -18.663345336914062, 592.0885009765625)","(-40.47068786621094, 63.012516021728516, 12.292864799499512)","(-34.685943603515625, 59.93842697143555, 11.17402172088623)",POINT (0.3959304690361023 0.7593042552471161),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,18,511009883102,4266645129,1,1,"(0.37259912490844727, 0.7305341958999634)","(0.4034897983074188, 0.7343046069145203)",1,1,2.8870849609375,2.8101806640625,"(-42.13500213623047, -19.214632034301758, 596.3983154296875)","(16.673904418945312, -18.531673431396484, 592.1915283203125)","(-45.639892578125, 66.72996520996094, 13.645892143249512)","(-34.96638107299805, 66.04132080078125, 13.39529800415039)",POINT (0.388044461607933 0.7324194014072418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,18,511009899776,4266661802,1,1,"(0.31954219937324524, 0.3991255760192871)","(0.3511121869087219, 0.4035762548446655)",1,1,2.86895751953125,2.82855224609375,"(-42.31974792480469, -18.810832977294922, 596.8400268554688)","(16.373865127563477, -18.079845428466797, 592.7305908203125)","(-63.97238540649414, 127.25733184814453, 35.67611312866211)","(-53.06415557861328, 126.4444808959961, 35.380252838134766)",POINT (0.3353271931409836 0.4013509154319763),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,18,511009916441,4266678467,1,1,"(0.3136177659034729, 0.2933399975299835)","(0.342771053314209, 0.3482480049133301)",1,1,2.83123779296875,2.7874298095703125,"(-42.4261589050293, -18.58721923828125, 597.2131958007812)","(16.231842041015625, -17.814937591552734, 592.446044921875)","(-66.01941680908203, 146.5776824951172, 42.70812225341797)","(-55.946231842041016, 136.54945373535156, 39.05813980102539)",POINT (0.3281944096088409 0.3207940012216568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,57,18,511009933117,4266695142,1,1,"(0.32142341136932373, 0.3080768883228302)","(0.3274206221103668, 0.34480518102645874)",1,1,2.8234405517578125,2.80242919921875,"(-42.532901763916016, -18.621713638305664, 596.970703125)","(16.195117950439453, -17.845619201660156, 592.2628784179688)","(-63.32238006591797, 143.88619995117188, 41.728450775146484)","(-61.25019836425781, 137.17822265625, 39.28702926635742)",POINT (0.3244220167398453 0.3264410346746445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,18,511009949776,4266711801,1,1,"(0.33075785636901855, 0.3146968185901642)","(0.32587581872940063, 0.3374388813972473)",1,1,2.8403472900390625,2.8234100341796875,"(-42.60109329223633, -18.628990173339844, 596.8126220703125)","(16.113239288330078, -17.832677841186523, 592.150390625)","(-60.097084045410156, 142.6771240234375, 41.28843307495117)","(-61.78395462036133, 138.52359008789062, 39.776695251464844)",POINT (0.3283168375492096 0.3260678499937058),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,18,511009966443,4266728467,1,1,"(0.3267516493797302, 0.3127765953540802)","(0.33028197288513184, 0.3447434902191162)",1,1,2.83636474609375,2.8282928466796875,"(-42.662841796875, -18.651594161987305, 596.8644409179688)","(16.08415985107422, -17.843923568725586, 592.3460693359375)","(-61.48133850097656, 143.02783203125, 41.41608810424805)","(-60.26152420043945, 137.1894989013672, 39.29111099243164)",POINT (0.328516811132431 0.3287600427865982),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,18,511009983110,4266745134,1,1,"(0.33472347259521484, 0.30725163221359253)","(0.32903915643692017, 0.33897989988327026)",1,1,2.85015869140625,2.813461303710937,"(-42.71281433105469, -18.68219757080078, 596.897705078125)","(16.070518493652344, -17.857465744018555, 592.4241943359375)","(-58.726863861083984, 144.03689575195312, 41.7833251953125)","(-60.69095230102539, 138.24217224121094, 39.67420196533203)",POINT (0.3318813145160675 0.3231157660484314),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,18,511009999777,4266761800,1,1,"(0.33073723316192627, 0.30424147844314575)","(0.3278828263282776, 0.3444279134273529)",1,1,2.8355865478515625,2.809555053710937,"(-42.738433837890625, -18.73171615600586, 597.0037841796875)","(16.068265914916992, -17.89217758178711, 592.4537353515625)","(-60.104217529296875, 144.58663940429688, 41.983482360839844)","(-61.090492248535156, 137.2471466064453, 39.31208801269531)",POINT (0.3293100297451019 0.3243346959352493),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,18,511010016447,4266778470,1,1,"(0.32916176319122314, 0.30553969740867615)","(0.32920366525650024, 0.34324243664741516)",1,1,2.84466552734375,2.801513671875,"(-42.740665435791016, -18.762447357177734, 597.0036010742188)","(16.081703186035156, -17.921798706054688, 592.511474609375)","(-60.648582458496094, 144.34957885742188, 41.89711380004883)","(-60.634098052978516, 137.46365356445312, 39.39089584350586)",POINT (0.3291827142238617 0.3243910670280456),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,18,511010033115,4266795137,1,1,"(0.328934907913208, 0.3043428361415863)","(0.3271951675415039, 0.3390587568283081)",1,1,2.82257080078125,2.8067169189453125,"(-42.71662521362305, -18.80081558227539, 597.0169677734375)","(16.11612319946289, -17.964916229248047, 592.3739013671875)","(-60.726959228515625, 144.5681610107422, 41.97669982910156)","(-61.328086853027344, 138.22775268554688, 39.669010162353516)",POINT (0.328065037727356 0.3217007964849472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0,57,18,511010049781,4266811803,1,1,"(0.35353928804397583, 0.2578750550746918)","(0.38095808029174805, 0.2811860740184784)",1,1,2.8230743408203125,2.78045654296875,"(-42.52750015258789, -18.74998664855957, 597.0115966796875)","(16.291107177734375, -17.91443634033203, 592.461669921875)","(-52.22553634643555, 153.05487060546875, 45.065650939941406)","(-42.75164794921875, 148.79742431640625, 43.51604080200195)",POINT (0.3672486841678619 0.2695305645465851),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
