,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,  .1,cond.1,-----------.1,    .1,nan.1,input1.2,-----------.2,>.1,car.1,input1.3,car.2,input2.2,-----------.4,-----------.5,<.1,car.3,input1.4,car.4,input2.3,-----------.7,    .2,else.1,afunc.2,cdr.1,input1.5,cdr.2,input2.4,).1,].1,).2,).3,question,code,choices
0,20,25,174667088203,833293407,1,1,"(0.5082135796546936, 0.5643148422241211)","(0.5016762614250183, 0.5578572750091553)",1,1,2.84259033203125,2.670883178710937,"(-63.44316482543945, -24.961471557617188, 630.0328369140625)","(-0.6591494083404541, -18.502330780029297, 632.828125)","(1.2183446884155273, 97.08770751953125, 24.695247650146484)","(-1.0404659509658813, 98.26707458496094, 25.12454605102539)",POINT (0.504944920539856 0.5610860586166382),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,20,25,174667104871,833310074,1,1,"(0.5066037774085999, 0.5773899555206299)","(0.49431392550468445, 0.5604889392852783)",1,1,2.8463287353515625,2.6431121826171875,"(-63.45651626586914, -24.93048858642578, 630.0074462890625)","(-0.6628619432449341, -18.483356475830078, 632.850341796875)","(0.6621177196502686, 94.69969940185547, 23.82608985900879)","(-3.5843403339385986, 97.78646087646484, 24.949573516845703)",POINT (0.5004588514566422 0.5689394474029541),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,20,25,174667121538,833326741,1,1,"(0.5051319003105164, 0.5814488530158997)","(0.5003957748413086, 0.5531705617904663)",1,1,2.83612060546875,2.639877319335937,"(-63.47088623046875, -24.921306610107422, 630.0048828125)","(-0.664120078086853, -18.48577117919922, 632.8724365234375)","(0.15355287492275238, 93.95841217041016, 23.556262969970703)","(-1.4829062223434448, 99.12305450439453, 25.436059951782227)",POINT (0.5027638375759125 0.567309707403183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,20,25,174667138205,833343407,1,1,"(0.5095635056495667, 0.5850011110305786)","(0.503723680973053, 0.5684808492660522)",1,1,2.8378143310546875,2.6556854248046875,"(-63.471832275390625, -24.875925064086914, 630.0265502929688)","(-0.6604084968566895, -18.449443817138672, 632.85009765625)","(1.684787631034851, 93.30963134765625, 23.320148468017578)","(-0.3330242335796356, 96.32684326171875, 24.418296813964844)",POINT (0.5066435933113098 0.5767409801483154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,20,25,174667154873,833360075,1,1,"(0.5128974914550781, 0.5800643563270569)","(0.5053603053092957, 0.56937575340271)",1,1,2.8454132080078125,2.6278533935546875,"(-63.465206146240234, -24.865882873535156, 630.0947875976562)","(-0.6434022784233093, -18.440752029418945, 632.9386596679688)","(2.8367412090301514, 94.21125793457031, 23.64832878112793)","(0.23247084021568298, 96.16341400146484, 24.358776092529297)",POINT (0.5091288983821869 0.5747200548648834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,20,25,174667171541,833376742,1,1,"(0.5106090903282166, 0.5561226010322571)","(0.5127635598182678, 0.5641826391220093)",1,1,2.836151123046875,2.6431884765625,"(-63.42258071899414, -24.814815521240234, 630.0587158203125)","(-0.5996968150138855, -18.41253089904785, 633.204345703125)","(2.0460445880889893, 98.58389282226562, 25.239871978759766)","(2.7904767990112305, 97.11184692382812, 24.704036712646484)",POINT (0.5116863250732422 0.5601526200771332),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,20,25,174667188207,833393408,1,1,"(0.500450611114502, 0.5643652677536011)","(0.4979947507381439, 0.5521131753921509)",1,1,2.833969116210937,2.6304168701171875,"(-63.36184310913086, -24.769378662109375, 629.7799072265625)","(-0.5344825983047485, -18.41156005859375, 633.05029296875)","(-1.4639619588851929, 97.07849884033203, 24.691879272460938)","(-2.312521457672119, 99.31616973876953, 25.506362915039062)",POINT (0.4992226809263229 0.558239221572876),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,20,25,174667204875,833410075,1,1,"(0.5034362077713013, 0.5835731625556946)","(0.5006328821182251, 0.5409277677536011)",1,1,2.834136962890625,2.634735107421875,"(-63.28785705566406, -24.70391273498535, 629.6370849609375)","(-0.46055346727371216, -18.389984130859375, 632.7852172851562)","(-0.4323538839817047, 93.57044982910156, 23.41501235961914)","(-1.4009852409362793, 101.35905456542969, 26.249847412109375)",POINT (0.5020345449447632 0.5622504651546478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,20,25,174667221542,833426742,1,1,"(0.5084739327430725, 0.5898655652999878)","(0.5039729475975037, 0.5562730431556702)",1,1,2.854843139648437,2.6341094970703125,"(-63.22743225097656, -24.694347381591797, 629.8511962890625)","(-0.3872310519218445, -18.399169921875, 632.9619750976562)","(1.308296799659729, 92.42119598388672, 22.996814727783203)","(-0.24689579010009766, 98.55644226074219, 25.22978401184082)",POINT (0.5062234401702881 0.573069304227829),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,20,25,174667238209,833443408,1,1,"(0.5041918754577637, 0.5994346737861633)","(0.49807000160217285, 0.5410792231559753)",1,1,2.8408966064453125,2.616455078125,"(-63.09015655517578, -24.65055274963379, 629.5872802734375)","(-0.2521585524082184, -18.397388458251953, 632.7415771484375)","(-0.17126327753067017, 90.67353820800781, 22.360668182373047)","(-2.2865161895751953, 101.33137512207031, 26.23984146118164)",POINT (0.5011309385299683 0.5702569484710693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
