,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,num-list.1,  .1,cond.1,-----------.1,    .1,nan.1,num-list.2,-----------.2,-----------.3,-----------.4,-----------.5,    .2,even.1,car.1,num-list.3,-----------.6,     .1,append.1,afunc.2,cdr.1,num-list.4,-----------.7,list.1,car.2,num-list.5,-----------.8,-----------.9,-----------.10,    .3,else.1,cons.1,car.3,num-list.6,afunc.3,cdr.2,num-list.7,-----------.11,-----------.12,-----------.13,-----------.14,-----------.15,question,code,choices
0,9,27,180981031354,7147048295,1,1,"(0.41943439841270447, 0.22886152565479279)","(0.4283340275287628, 0.015917645767331123)",1,1,3.2595672607421875,3.0557098388671875,"(-42.3443489074707, -65.89085388183594, 728.1884765625)","(26.601211547851562, -66.4365463256836, 729.4798583984375)","(-29.457107543945312, 158.35382080078125, 46.994285583496094)","(-26.38205909729004, 197.24520874023438, 61.14958190917969)",POINT (0.4238842129707336 0.122389585711062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,27,180981048025,7147064965,1,1,"(0.4160543382167816, 0.2349165976047516)","(0.43190085887908936, 0.07822208851575851)",1,1,3.2329864501953125,3.1550750732421875,"(-42.32213592529297, -65.86848449707031, 728.1901245117188)","(26.6177978515625, -66.42900848388672, 729.5218505859375)","(-30.625009536743164, 157.24794006347656, 46.591800689697266)","(-25.14963722229004, 185.86611938476562, 57.007938385009766)",POINT (0.4239775985479355 0.156569343060255),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,9,27,180981064692,7147081632,1,1,"(0.41058626770973206, 0.2353592813014984)","(0.42922186851501465, 0.06566808372735977)",1,1,3.252426147460937,3.1479644775390625,"(-42.304054260253906, -65.84378051757812, 728.07373046875)","(26.631305694580078, -66.41331481933594, 729.5794067382812)","(-32.51436233520508, 157.16708374023438, 46.56234359741211)","(-26.075288772583008, 188.158935546875, 57.84246826171875)",POINT (0.4199040681123734 0.1505136825144291),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,9,27,180981081360,7147098299,1,1,"(0.407477468252182, 0.24931864440441132)","(0.4280560612678528, 0.049572255462408066)",1,1,3.24920654296875,3.0814361572265625,"(-42.29533004760742, -65.8173828125, 728.03076171875)","(26.641374588012695, -66.40631103515625, 729.6820068359375)","(-33.588523864746094, 154.61761474609375, 45.634361267089844)","(-26.478105545043945, 191.09861755371094, 58.91242980957031)",POINT (0.4177667647600174 0.1494454499334097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,9,27,180981098026,7147114965,1,1,"(0.40623122453689575, 0.2475554198026657)","(0.4310295581817627, 0.05807076767086983)",1,1,3.2954559326171875,3.1322784423828125,"(-42.273162841796875, -65.7856216430664, 727.8287963867188)","(26.6435546875, -66.38700866699219, 729.7265625)","(-34.019142150878906, 154.93960571289062, 45.751644134521484)","(-25.450698852539062, 189.54649353027344, 58.347503662109375)",POINT (0.4186303913593292 0.1528130937367678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,9,27,180981114693,7147131631,1,1,"(0.40607666969299316, 0.23506277799606323)","(0.43486857414245605, -0.021109597757458687)",1,1,3.280029296875,3.0054168701171875,"(-42.305519104003906, -65.80848693847656, 728.031005859375)","(26.624540328979492, -66.37132263183594, 729.6539306640625)","(-34.072532653808594, 157.2212371826172, 46.58208084106445)","(-24.12421417236328, 204.00775146484375, 63.61092758178711)",POINT (0.4204726219177246 0.1069765901193023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,27,180981131360,7147148298,1,1,"(0.41709113121032715, 0.2304309457540512)","(0.4340985119342804, 0.003068417776376009)",1,1,3.2716064453125,3.014556884765625,"(-42.32533645629883, -65.8183364868164, 728.04296875)","(26.60565757751465, -66.37972259521484, 729.714111328125)","(-30.266756057739258, 158.0671844482422, 46.88998794555664)","(-24.39029884338379, 199.59194946289062, 62.003726959228516)",POINT (0.4255948215723038 0.1167496817652136),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,27,180981148027,7147164964,1,1,"(0.40089964866638184, 0.1871737688779831)","(0.42692452669143677, 0.09807244688272476)",1,1,3.14117431640625,3.1509552001953125,"(-42.33879089355469, -65.82250213623047, 727.9676513671875)","(26.586925506591797, -66.38853454589844, 729.7748413085938)","(-35.861331939697266, 165.967529296875, 49.765464782714844)","(-26.869081497192383, 182.24070739746094, 55.68842315673828)",POINT (0.4139120876789093 0.1426231078803539),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,9,27,180981164695,7147181632,1,1,"(0.40047913789749146, 0.21166589856147766)","(0.4324391782283783, 0.03110659122467041)",1,1,3.1838531494140625,3.0592498779296875,"(-42.36721420288086, -65.83548736572266, 728.08203125)","(26.55879783630371, -66.41323852539062, 729.89453125)","(-36.006614685058594, 161.49435424804688, 48.13737487792969)","(-24.963624954223633, 194.4711456298828, 60.13992691040039)",POINT (0.4164591580629349 0.121386244893074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,27,180981181367,7147198303,1,1,"(0.3968100845813751, 0.23336312174797058)","(0.44575175642967224, -0.039383724331855774)",1,1,3.265228271484375,2.9385223388671875,"(-42.38616180419922, -65.8450927734375, 728.0206909179688)","(26.53424835205078, -66.41818237304688, 729.9552001953125)","(-37.274375915527344, 157.5316619873047, 46.6950569152832)","(-20.36380386352539, 207.34524536132812, 64.82573699951172)",POINT (0.4212809205055237 0.0969896987080574),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
