,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,-----------.5,define.1,afunc.1,terms.1,  .1,if.1,zero.1,terms.2,1.1,+.1,expt.1,/.1,-1.1,2.1,terms.3,afunc.2,-.1,terms.4,1.2,-----------.10,-----------.11,-----------.12,-----------.13,question,code,choices
0,40,33,3497767958,3583611086,1,1,"(0.4951913058757782, 0.7155835032463074)","(0.48133933544158936, 0.6964308023452759)",1,1,3.676071166992188,3.683547973632813,"(-35.46296310424805, -129.70819091796875, 729.95458984375)","(23.50986671447754, -132.00579833984375, 729.1446533203125)","(-1.3956663608551025, 69.6125259399414, 14.695127487182617)","(-6.195872783660889, 73.12074279785156, 15.972040176391602)",POINT (0.4882653206586838 0.7060071527957916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,40,33,3497784625,3583627752,1,1,"(0.4980713725090027, 0.7247050404548645)","(0.4753287434577942, 0.6823992729187012)",1,1,3.680633544921875,3.67681884765625,"(-35.454586029052734, -129.69183349609375, 729.9403076171875)","(23.518291473388672, -131.99093627929688, 729.1438598632812)","(-0.3976128399372101, 67.94176483154297, 14.086979866027832)","(-8.27875804901123, 75.69093322753906, 16.9074764251709)",POINT (0.4867000579833984 0.7035521566867828),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,40,33,3497801292,3583644419,1,1,"(0.4965651333332062, 0.7131622433662415)","(0.48599836230278015, 0.6745480298995972)",1,1,3.6763763427734375,3.6537017822265625,"(-35.451744079589844, -129.6943359375, 729.9557495117188)","(23.524524688720703, -131.97988891601562, 729.0992431640625)","(-0.9195842742919922, 70.05603790283203, 14.856569290161133)","(-4.58134651184082, 77.12904357910156, 17.43094253540039)",POINT (0.4912817478179932 0.6938551366329193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,40,33,3497817959,3583661085,1,1,"(0.4915176033973694, 0.7193291783332825)","(0.4920116066932678, 0.6638137698173523)",1,1,3.6484375,3.6395263671875,"(-35.451759338378906, -129.69503784179688, 729.955810546875)","(23.526350021362305, -131.97752380371094, 729.0848388671875)","(-2.6687395572662354, 68.92644500732422, 14.445403099060059)","(-2.4975452423095703, 79.09526062011719, 18.14655876159668)",POINT (0.4917646050453186 0.6915714740753174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,40,33,3497834626,3583677752,1,1,"(0.5056582093238831, 0.7150497436523438)","(0.47583186626434326, 0.684199333190918)",1,1,3.635833740234375,3.66046142578125,"(-35.45030975341797, -129.68157958984375, 729.866943359375)","(23.527606964111328, -131.98251342773438, 729.0841064453125)","(2.231520175933838, 69.71031951904297, 14.730688095092773)","(-8.104415893554688, 75.3612289428711, 16.787446975708008)",POINT (0.4907450377941132 0.6996245384216309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,40,33,3497851293,3583694419,1,1,"(0.49669915437698364, 0.7004298567771912)","(0.48213285207748413, 0.6806716322898865)",1,1,3.660812377929688,3.619293212890625,"(-35.451759338378906, -129.68228149414062, 729.8526611328125)","(23.528615951538086, -131.97389221191406, 729.025390625)","(-0.8731451630592346, 72.38825225830078, 15.7053861618042)","(-5.920896530151367, 76.00739288330078, 17.02261734008789)",POINT (0.4894160032272339 0.6905507445335388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,40,33,3497867960,3583711085,1,1,"(0.49473920464515686, 0.7300171852111816)","(0.4844377338886261, 0.6795534491539001)",1,1,3.633102416992188,3.653289794921875,"(-35.44471740722656, -129.68882751464844, 729.8387451171875)","(23.538990020751953, -131.9734649658203, 728.9952392578125)","(-1.5523277521133423, 66.96869659423828, 13.732865333557129)","(-5.122157573699951, 76.21218872070312, 17.097244262695312)",POINT (0.4895884692668915 0.7047853171825409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,40,33,3497901302,3583744426,1,1,"(0.49860477447509766, 0.7233989238739014)","(0.4829643964767456, 0.6729782819747925)",1,1,3.638458251953125,3.631851196289064,"(-35.43202209472656, -129.7013702392578, 729.8402099609375)","(23.55502700805664, -131.97079467773438, 728.9490966796875)","(-0.21276792883872986, 68.18098449707031, 14.174083709716797)","(-5.6327362060546875, 77.41659545898438, 17.53558349609375)",POINT (0.4907845854759216 0.6981886029243469),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,40,33,3497917968,3583761092,1,1,"(0.49777838587760925, 0.7211256623268127)","(0.4889553487300873, 0.6821388602256775)",1,1,3.614181518554688,3.620849609375,"(-35.42368698120117, -129.70599365234375, 729.8265380859375)","(23.56101417541504, -131.97299194335938, 728.93359375)","(-0.4991453289985657, 68.59737396240234, 14.325620651245117)","(-3.5566413402557373, 75.73863220214844, 16.924829483032227)",POINT (0.4933668673038483 0.7016322612762451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,40,33,3497934636,3583777759,1,1,"(0.49686241149902344, 0.6964324116706848)","(0.48902657628059387, 0.6809746026992798)",1,1,3.6175689697265625,3.606964111328125,"(-35.416786193847656, -129.710693359375, 729.81298828125)","(23.57318878173828, -131.98651123046875, 728.96240234375)","(-0.8165638446807861, 73.12046813964844, 15.971883773803711)","(-3.5319764614105225, 75.951904296875, 17.002437591552734)",POINT (0.4929444938898086 0.6887035071849823),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
