,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,afunc.1,const.1,-----------.1,std::vector<int>.1,numbers.1,int.1,target.1,int.2,count.1,=.1,0.1,for.1,int.3,num.1,-----------.2,numbers.2,if.1,num.2,==.1,target.2,count.2,if.2,count.3,==.2,3.1,return.1,true.1,-----------.5,-----------.6,-----------.7,return.2,false.1,-----------.8,question,code,choices
0,29,16,759707211554,4270003354,1,1,"(0.49941983819007874, 0.5356712341308594)","(0.4413855969905853, 0.5460300445556641)",1,1,2.59783935546875,2.36236572265625,"(-55.274234771728516, -48.88093948364258, 595.96875)","(9.759526252746582, -52.84601593017578, 598.8505859375)","(-1.8201123476028442, 102.31907653808594, 26.59930419921875)","(-21.872404098510742, 100.42716979980469, 25.91072654724121)",POINT (0.470402717590332 0.5408506393432617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,16,759707228220,4270020019,1,1,"(0.4995555877685547, 0.5366275310516357)","(0.4352928698062897, 0.5453177690505981)",1,1,2.60028076171875,2.332916259765625,"(-55.28683090209961, -48.93623352050781, 596.2161254882812)","(9.74598503112793, -52.91044998168945, 599.1192016601562)","(-1.7732188701629639, 102.14443969726562, 26.535720825195312)","(-23.97760009765625, 100.55726623535156, 25.95806884765625)",POINT (0.4674242287874222 0.5409726500511169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,16,759707244886,4270036685,1,1,"(0.49669718742370605, 0.5306950211524963)","(0.43768876791000366, 0.5442606806755066)",1,1,2.596420288085937,2.33636474609375,"(-55.30878448486328, -49.007896423339844, 596.4622802734375)","(9.718573570251465, -52.95783615112305, 599.437744140625)","(-2.7608587741851807, 103.22791290283203, 26.930089950561523)","(-23.149763107299805, 100.7503433227539, 26.028318405151367)",POINT (0.4671929776668549 0.5374778509140015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,16,759707261554,4270053352,1,1,"(0.49089232087135315, 0.5382028222084045)","(0.4409978687763214, 0.5370880961418152)",1,1,2.592254638671875,2.3349151611328125,"(-55.34003829956055, -49.052616119384766, 596.787109375)","(9.687005996704102, -52.96311950683594, 599.7171630859375)","(-4.766595363616943, 101.85670471191406, 26.431045532226562)","(-22.00639533996582, 102.06031036376953, 26.5051212310791)",POINT (0.4659450948238373 0.5376454591751099),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,16,759707278222,4270070020,1,1,"(0.4985325038433075, 0.535955548286438)","(0.4374602138996124, 0.5375959873199463)",1,1,2.5928497314453125,2.320175170898437,"(-55.380470275878906, -49.07546615600586, 597.1102294921875)","(9.65213394165039, -52.94687271118164, 599.9370727539062)","(-2.1267127990722656, 102.26715850830078, 26.580402374267578)","(-23.22872543334961, 101.96753692626953, 26.471370697021484)",POINT (0.46799635887146 0.5367757678031921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,16,759707294890,4270086687,1,1,"(0.4989754557609558, 0.5280554294586182)","(0.44116970896720886, 0.5330148339271545)",1,1,2.582550048828125,2.3097381591796875,"(-55.419403076171875, -49.083248138427734, 597.3846435546875)","(9.607264518737793, -52.93206024169922, 600.3470458984375)","(-1.9736557006835938, 103.70999908447266, 27.105575561523438)","(-21.947006225585938, 102.80424499511719, 26.775890350341797)",POINT (0.4700725823640823 0.5305351316928864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,16,759707311557,4270103354,1,1,"(0.5003505945205688, 0.5370373725891113)","(0.42867720127105713, 0.5382156372070312)",1,1,2.603988647460937,2.3303680419921875,"(-55.4655647277832, -49.099609375, 597.6673583984375)","(9.564279556274414, -52.92724609375, 600.6968994140625)","(-1.4985156059265137, 102.069580078125, 26.508493423461914)","(-26.26348304748535, 101.8543701171875, 26.430156707763672)",POINT (0.464513897895813 0.5376265048980713),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,16,759707328224,4270120020,1,1,"(0.497427761554718, 0.5412000417709351)","(0.4325062036514282, 0.5178842544555664)",1,1,2.600799560546875,2.31512451171875,"(-55.50983428955078, -49.12389373779297, 598.0014038085938)","(9.524781227111816, -52.92980194091797, 600.9674682617188)","(-2.5084238052368164, 101.3093032836914, 26.231813430786133)","(-24.94046974182129, 105.56763458251953, 27.781723022460938)",POINT (0.4649669826030731 0.5295421481132507),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,16,759707344891,4270136687,1,1,"(0.4952809810638428, 0.5373042225837708)","(0.43441933393478394, 0.5347905158996582)",1,1,2.60137939453125,2.3419647216796875,"(-55.54305648803711, -49.15544128417969, 598.277099609375)","(9.48544979095459, -52.95217514038086, 601.2391357421875)","(-3.250213384628296, 102.02083587646484, 26.490779876708984)","(-24.279438018798828, 102.47992706298828, 26.657865524291992)",POINT (0.4648501574993134 0.5360473692417145),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,16,759707361559,4270153354,1,1,"(0.4989686608314514, 0.5432802438735962)","(0.4405183494091034, 0.532698392868042)",1,1,2.5890655517578125,2.338897705078125,"(-55.57867431640625, -49.196258544921875, 598.5826416015625)","(9.454977035522461, -52.9849739074707, 601.5396728515625)","(-1.9760092496871948, 100.92938995361328, 26.09353256225586)","(-22.172080993652344, 102.8620376586914, 26.79694366455078)",POINT (0.4697435051202774 0.5379893183708191),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,16,759707378226,4270170021,1,1,"(0.4989958107471466, 0.5289143323898315)","(0.44010451436042786, 0.5395153164863586)",1,1,2.5908660888671875,2.321563720703125,"(-55.59260559082031, -49.235328674316406, 598.862548828125)","(9.446571350097656, -53.02074432373047, 601.7300415039062)","(-1.9666274785995483, 103.55313873291016, 27.048473358154297)","(-22.315059661865234, 101.61701202392578, 26.34379005432129)",POINT (0.4695501625537872 0.5342148244380951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,16,759707394893,4270186687,1,1,"(0.5046224594116211, 0.5456915497779846)","(0.43728384375572205, 0.5280397534370422)",1,1,2.59735107421875,2.2982940673828125,"(-55.59477996826172, -49.253868103027344, 599.1651611328125)","(9.448822975158691, -53.04444122314453, 601.9808349609375)","(-0.022493571043014526, 100.489013671875, 25.933225631713867)","(-23.28968620300293, 103.712890625, 27.106582641601562)",POINT (0.4709531515836716 0.5368656516075134),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,16,759707411570,4270203364,1,1,"(0.5011433959007263, 0.5317697525024414)","(0.4376301169395447, 0.5382001996040344)",1,1,2.5880126953125,2.321136474609375,"(-55.57838439941406, -49.284751892089844, 599.4703979492188)","(9.46220588684082, -53.07865524291992, 602.2113647460938)","(-1.2245986461639404, 103.03165435791016, 26.85865020751953)","(-23.170021057128906, 101.85720825195312, 26.431190490722656)",POINT (0.4693867564201355 0.5349849760532379),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,16,759707428238,4270220031,1,1,"(0.49974700808525085, 0.5342153906822205)","(0.4387337565422058, 0.5276903510093689)",1,1,2.5841522216796875,2.304931640625,"(-55.54881286621094, -49.306236267089844, 599.6873779296875)","(9.491639137268066, -53.1069450378418, 602.4610595703125)","(-1.7070611715316772, 102.5849609375, 26.696109771728516)","(-22.7886905670166, 103.77667999267578, 27.129846572875977)",POINT (0.4692403823137283 0.5309528708457947),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,16,759707444904,4270236697,1,1,"(0.49496757984161377, 0.5321974754333496)","(0.44281938672065735, 0.5412719249725342)",1,1,2.589508056640625,2.3138580322265625,"(-55.50548553466797, -49.33524703979492, 599.876708984375)","(9.524494171142578, -53.156497955322266, 602.6709594726562)","(-3.3584837913513184, 102.95352935791016, 26.83021354675293)","(-21.37700653076172, 101.29618835449219, 26.227006912231445)",POINT (0.4688934832811356 0.5367347002029419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,16,759707461572,4270253364,1,1,"(0.4953116178512573, 0.5212697982788086)","(0.4459521770477295, 0.5266388654708862)",1,1,2.5808258056640625,2.27423095703125,"(-55.47426223754883, -49.3681526184082, 600.2156982421875)","(9.565349578857422, -53.21553039550781, 602.8309326171875)","(-3.239600419998169, 104.9493179321289, 27.556617736816406)","(-20.2945499420166, 103.96871185302734, 27.19973373413086)",POINT (0.4706318974494934 0.5239543318748474),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,16,759707478240,4270270032,1,1,"(0.49819716811180115, 0.532984733581543)","(0.43585479259490967, 0.5336954593658447)",1,1,2.5801239013671875,2.29364013671875,"(-55.43003845214844, -49.40258026123047, 600.4463500976562)","(9.617883682250977, -53.29107666015625, 603.080810546875)","(-2.2425878047943115, 102.80973815917969, 26.777889251708984)","(-23.78343963623047, 102.67993927001953, 26.730655670166016)",POINT (0.4670259803533554 0.5333400964736938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,16,759707494908,4270286699,1,1,"(0.48663145303726196, 0.367459774017334)","(0.43526652455329895, 0.3665350377559662)",1,1,2.5838165283203125,2.3192596435546875,"(-55.340553283691406, -49.23258972167969, 600.643310546875)","(9.578666687011719, -53.15117645263672, 603.3937377929688)","(-6.238815784454346, 133.04067993164062, 37.78105545043945)","(-23.98670768737793, 133.20957946777344, 37.842506408691406)",POINT (0.4609489887952805 0.3669974058866501),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,16,759707511572,4270303363,1,1,"(0.4771001935005188, 0.27109938859939575)","(0.4232870042324066, 0.26402947306632996)",1,1,2.5677490234375,2.295516967773437,"(-55.30292892456055, -49.120670318603516, 601.1865844726562)","(9.534416198730469, -53.04023742675781, 603.5863647460938)","(-9.532120704650879, 150.63961791992188, 44.18655014038086)","(-28.125938415527344, 151.93084716796875, 44.65652847290039)",POINT (0.4501935988664627 0.2675644308328628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,29,16,759707528243,4270320033,1,1,"(0.47809189558029175, 0.27607497572898865)","(0.42547571659088135, 0.24976128339767456)",1,1,2.577743530273437,2.2881011962890625,"(-55.29315948486328, -49.14674377441406, 601.360595703125)","(9.605502128601074, -53.09809875488281, 603.8970947265625)","(-9.189448356628418, 149.7309112548828, 43.85576629638672)","(-27.369680404663086, 154.5367431640625, 45.60498809814453)",POINT (0.4517838060855866 0.2629181295633316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,29,16,759707544910,4270336700,1,1,"(0.47261467576026917, 0.2929437458515167)","(0.4176453649997711, 0.24238358438014984)",1,1,2.5973052978515625,2.3015899658203125,"(-55.27228927612305, -49.176673889160156, 601.49609375)","(9.660621643066406, -53.13353729248047, 604.00634765625)","(-11.081982612609863, 146.65005493164062, 42.73444366455078)","(-30.075258255004883, 155.88418579101562, 46.095428466796875)",POINT (0.4451300203800201 0.2676636651158333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,29,16,759707561578,4270353367,1,1,"(0.4806591868400574, 0.2712557017803192)","(0.42201685905456543, 0.2529394030570984)",1,1,2.5739898681640625,2.27734375,"(-55.244197845458984, -49.1746940612793, 601.5519409179688)","(9.69063949584961, -53.144195556640625, 604.0357055664062)","(-8.30239200592041, 150.61106872558594, 44.1761589050293)","(-28.564794540405273, 153.95631408691406, 45.39374542236328)",POINT (0.4513380229473114 0.2620975524187088),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,29,16,759707578244,4270370033,1,1,"(0.48184120655059814, 0.2859136760234833)","(0.4148378074169159, 0.21143406629562378)",1,1,2.6160430908203125,2.2446746826171875,"(-55.229156494140625, -49.182212829589844, 601.585693359375)","(9.719072341918945, -53.163429260253906, 604.13623046875)","(-7.893972396850586, 147.93399047851562, 43.20176696777344)","(-31.045339584350586, 161.5366973876953, 48.15278244018555)",POINT (0.448339506983757 0.2486738711595535),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,29,16,759707594912,4270386700,1,1,"(0.47927746176719666, 0.2819819450378418)","(0.41544458270072937, 0.24758775532245636)",1,1,2.5869903564453125,2.2750244140625,"(-55.21976089477539, -49.21208953857422, 601.6170043945312)","(9.731067657470703, -53.199241638183594, 604.1559448242188)","(-8.779814720153809, 148.65206909179688, 43.463157653808594)","(-30.835693359375, 154.93373107910156, 45.74945068359375)",POINT (0.447361022233963 0.2647848501801491),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,29,16,759707611578,4270403366,1,1,"(0.477961927652359, 0.278864324092865)","(0.42483580112457275, 0.23299360275268555)",1,1,2.585723876953125,2.249847412109375,"(-55.20742416381836, -49.23029708862305, 601.629150390625)","(9.741602897644043, -53.22376251220703, 604.1561889648438)","(-9.234352111816406, 149.22146606445312, 43.67039108276367)","(-27.59078598022461, 157.5991668701172, 46.71961975097656)",POINT (0.4513988643884659 0.2559289634227753),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,29,16,759707628247,4270420034,1,1,"(0.4811437726020813, 0.2871248126029968)","(0.4157755970954895, 0.17979294061660767)",1,1,2.6037139892578125,2.197906494140625,"(-55.202491760253906, -49.27604293823242, 601.6907958984375)","(9.745192527770996, -53.2699089050293, 604.1253051757812)","(-8.134949684143066, 147.71279907226562, 43.12127685546875)","(-30.721317291259766, 167.3155517578125, 50.25608825683594)",POINT (0.4484596848487854 0.2334588766098022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,16,759707644913,4270436700,1,1,"(0.4858221411705017, 0.27817675471305847)","(0.4129054546356201, 0.24711431562900543)",1,1,2.591293334960937,2.287933349609375,"(-55.21382141113281, -49.30793380737305, 601.831298828125)","(9.747702598571777, -53.309539794921875, 604.2059326171875)","(-6.518472671508789, 149.3470458984375, 43.716060638427734)","(-31.713022232055664, 155.02017211914062, 45.78097915649414)",POINT (0.4493637979030609 0.262645535171032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,29,16,759707661585,4270453371,1,1,"(0.4879836142063141, 0.27799755334854126)","(0.4247143268585205, 0.248935267329216)",1,1,2.582061767578125,2.288436889648437,"(-55.22294616699219, -49.349876403808594, 601.9013061523438)","(9.743668556213379, -53.360958099365234, 604.2464599609375)","(-5.771624565124512, 149.37977600097656, 43.727996826171875)","(-27.63275909423828, 154.6876220703125, 45.65989303588867)",POINT (0.4563489705324173 0.2634664103388786),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,29,16,759707678251,4270470037,1,1,"(0.4858334958553314, 0.2737275958061218)","(0.4212506413459778, 0.2119254618883133)",1,1,2.587387084960937,2.23187255859375,"(-55.22473907470703, -49.347869873046875, 601.809814453125)","(9.720928192138672, -53.378204345703125, 604.25732421875)","(-6.514528274536133, 150.1596221923828, 44.01184844970703)","(-28.829566955566406, 161.4469757080078, 48.120079040527344)",POINT (0.4535420686006546 0.2428265288472176),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,29,16,759707694919,4270486704,1,1,"(0.37888601422309875, 0.2232324779033661)","(0.3293629586696625, 0.16099627315998077)",1,1,2.6025390625,2.2778472900390625,"(-55.3873176574707, -49.29522705078125, 601.8023681640625)","(9.391410827636719, -53.297637939453125, 604.3173217773438)","(-43.46758270263672, 159.3818817138672, 47.368473052978516)","(-60.57905578613281, 170.7484893798828, 51.50557327270508)",POINT (0.3541244864463806 0.1921143755316734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,16,759707711586,4270503371,1,1,"(0.28912153840065, 0.18552260100841522)","(0.24568277597427368, 0.12466732412576675)",1,1,2.5928192138671875,2.25103759765625,"(-55.662349700927734, -49.26437759399414, 601.9689331054688)","(9.072427749633789, -53.22631072998047, 604.4473876953125)","(-74.48348999023438, 166.2690887451172, 49.87522506713867)","(-89.49268341064453, 177.38351440429688, 53.9205322265625)",POINT (0.2674021571874618 0.155094962567091),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,29,16,759707728254,4270520038,1,1,"(0.27705326676368713, 0.1740402728319168)","(0.24015307426452637, 0.11529835313558578)",1,1,2.602630615234375,2.261749267578125,"(-55.718994140625, -49.29521179199219, 601.9692993164062)","(9.03139877319336, -53.26105499267578, 604.428466796875)","(-78.65338134765625, 168.36619567871094, 50.63850784301758)","(-91.4033432006836, 179.09461975097656, 54.54332733154297)",POINT (0.2586031705141068 0.1446693129837513),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
