,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,5,30,66492451697,8268535227,1,1,"(0.49210572242736816, 0.5604178309440613)","(0.529386579990387, 0.5386611223220825)",1,1,2.93292236328125,2.853866577148437,"(-18.32271957397461, -1.2708125114440918, 706.3880615234375)","(46.57990646362305, -2.409550428390503, 698.9812622070312)","(-4.347334384918213, 97.79944610595703, 24.954282760620117)","(8.534147262573242, 101.77301788330078, 26.40056800842285)",POINT (0.5107461512088776 0.5495394766330719),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,66492468371,8268551900,1,1,"(0.49594563245773315, 0.5548710823059082)","(0.5254064202308655, 0.5398992896080017)",1,1,2.9259185791015625,2.864654541015625,"(-18.28488540649414, -1.2390817403793335, 706.431396484375)","(46.625579833984375, -2.3987369537353516, 699.05615234375)","(-3.0205442905426025, 98.81248474121094, 25.323015213012695)","(7.158901691436768, 101.54688262939453, 26.31825828552246)",POINT (0.5106760263442993 0.547385185956955),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,66492485037,8268568566,1,1,"(0.49528542160987854, 0.5497415661811829)","(0.534063994884491, 0.5291054844856262)",1,1,2.9288482666015625,2.84820556640625,"(-18.2618408203125, -1.2225470542907715, 706.4326171875)","(46.65224838256836, -2.3927037715911865, 699.0390625)","(-3.2486565113067627, 99.74932861328125, 25.66398811340332)","(10.150322914123535, 103.51823425292969, 27.0357666015625)",POINT (0.5146747082471848 0.5394235253334045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,66492501705,8268585233,1,1,"(0.49537935853004456, 0.5549032688140869)","(0.5252081751823425, 0.5300599932670593)",1,1,2.9416656494140625,2.8457183837890625,"(-18.249935150146484, -1.2159088850021362, 706.4194946289062)","(46.67279815673828, -2.395467519760132, 699.076904296875)","(-3.2161967754364014, 98.80661010742188, 25.32085418701172)","(7.090402603149414, 103.34391784667969, 26.972305297851562)",POINT (0.5102937668561935 0.5424816310405731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,66492518372,8268601900,1,1,"(0.4924042522907257, 0.5567083358764648)","(0.5304832458496094, 0.5217645168304443)",1,1,2.9336090087890625,2.82696533203125,"(-18.254322052001953, -1.2077479362487793, 706.4053955078125)","(46.65633773803711, -2.394672393798828, 698.9705810546875)","(-4.244184970855713, 98.4769287109375, 25.20090103149414)","(8.91308307647705, 104.85897064208984, 27.523727416992188)",POINT (0.5114437490701675 0.5392364263534546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,66492535039,8268618566,1,1,"(0.4956878125667572, 0.5608760714530945)","(0.5284096002578735, 0.5281798243522644)",1,1,2.9569244384765625,2.837738037109375,"(-18.262460708618164, -1.2079641819000244, 706.349853515625)","(46.6435661315918, -2.3989920616149902, 698.9179077148438)","(-3.109631061553955, 97.71575164794922, 24.92383575439453)","(8.19659423828125, 103.6872787475586, 27.09733009338379)",POINT (0.5120487064123154 0.5445279479026794),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,66492551706,8268635233,1,1,"(0.49686306715011597, 0.5714545845985413)","(0.5271202921867371, 0.5271085500717163)",1,1,2.9414520263671875,2.83001708984375,"(-18.26824188232422, -1.215338110923767, 706.2805786132812)","(46.62892150878906, -2.4081740379333496, 698.8519897460938)","(-2.7035388946533203, 95.7837142944336, 24.220653533935547)","(7.751075744628906, 103.88294982910156, 27.16849136352539)",POINT (0.5119916796684265 0.5492815673351288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,66492568374,8268651899,1,1,"(0.49614718556404114, 0.5579890608787537)","(0.527085542678833, 0.5295852422714233)",1,1,2.94097900390625,2.823028564453125,"(-18.28692626953125, -1.2141839265823364, 706.23828125)","(46.60813903808594, -2.4086081981658936, 698.8135375976562)","(-2.9508938789367676, 98.24302673339844, 25.11574363708496)","(7.739062309265137, 103.43061828613281, 27.003864288330078)",POINT (0.5116163641214371 0.5437871515750885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,66492585041,8268668566,1,1,"(0.49415311217308044, 0.5640609860420227)","(0.528751015663147, 0.5320127606391907)",1,1,2.919952392578125,2.862762451171875,"(-18.309284210205078, -1.2193634510040283, 706.1543579101562)","(46.5843620300293, -2.402613401412964, 698.7493896484375)","(-3.6398966312408447, 97.13406372070312, 24.712116241455078)","(8.31456470489502, 102.98725891113281, 26.842498779296875)",POINT (0.5114520639181137 0.5480368733406067),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,66492601713,8268685237,1,1,"(0.5017417669296265, 0.5567177534103394)","(0.5274677276611328, 0.5347861051559448)",1,1,2.918548583984375,2.84039306640625,"(-18.326614379882812, -1.2255730628967285, 706.0567626953125)","(46.567626953125, -2.391934871673584, 698.7110595703125)","(-1.0178182125091553, 98.4752197265625, 25.200260162353516)","(7.871149063110352, 102.48074340820312, 26.65813636779785)",POINT (0.5146047472953796 0.5457519292831421),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,66492618379,8268701903,1,1,"(0.4952905476093292, 0.5591002106666565)","(0.5230340361595154, 0.5341290831565857)",1,1,2.896514892578125,2.8444061279296875,"(-18.35112953186035, -1.2302591800689697, 705.9453125)","(46.54762268066406, -2.382136344909668, 698.7138061523438)","(-3.2468881607055664, 98.04008483886719, 25.041879653930664)","(6.3391876220703125, 102.60074615478516, 26.701826095581055)",POINT (0.5091622918844223 0.5466146469116211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,66492635047,8268718570,1,1,"(0.5035911202430725, 0.5982180833816528)","(0.5387714505195618, 0.5605596303939819)",1,1,2.926849365234375,2.8251190185546875,"(-18.346580505371094, -1.251418113708496, 705.849365234375)","(46.531978607177734, -2.397221088409424, 698.66162109375)","(-0.3788275122642517, 90.8957290649414, 22.441556930541992)","(11.77685546875, 97.77354431152344, 24.944881439208984)",POINT (0.5211812853813171 0.5793888568878174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,66492651714,8268735237,1,1,"(0.4963018298149109, 0.5815922021865845)","(0.5354806780815125, 0.5616668462753296)",1,1,2.91259765625,2.8516082763671875,"(-18.366607666015625, -1.2512922286987305, 705.8069458007812)","(46.520408630371094, -2.403552532196045, 698.6089477539062)","(-2.897473096847534, 93.93222045898438, 23.546781539916992)","(10.639822959899902, 97.57130432128906, 24.87129783630371)",POINT (0.5158912539482117 0.571629524230957),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,66492668381,8268751903,1,1,"(0.5026819109916687, 0.5828501582145691)","(0.531051754951477, 0.5572819113731384)",1,1,2.912567138671875,2.841644287109375,"(-18.384321212768555, -1.2562410831451416, 705.805908203125)","(46.50190734863281, -2.418114423751831, 698.543701171875)","(-0.6929727792739868, 93.70246887207031, 23.463144302368164)","(9.109509468078613, 98.37217712402344, 25.162761688232422)",POINT (0.5168668329715729 0.5700660347938538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,66492685048,8268768570,1,1,"(0.4964538812637329, 0.585609495639801)","(0.5268110632896423, 0.5560007095336914)",1,1,2.9266815185546875,2.857330322265625,"(-18.392446517944336, -1.2629214525222778, 705.750244140625)","(46.495113372802734, -2.438467025756836, 698.531005859375)","(-2.844935178756714, 93.1985092163086, 23.279705047607422)","(7.644248962402344, 98.6061782836914, 25.247926712036133)",POINT (0.5116324722766876 0.5708051025867462),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
