,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,29,7,758233107331,2795943457,1,1,"(0.7379599809646606, 0.05317651852965355)","(0.7139599323272705, 0.05221065133810043)",1,1,2.408416748046875,2.1741943359375,"(-40.12553787231445, -46.8620719909668, 581.1256103515625)","(23.749286651611328, -54.75248718261719, 588.3203125)","(80.60152435302734, 190.44036865234375, 58.67281723022461)","(72.30890655517578, 190.6167449951172, 58.7370719909668)",POINT (0.7259599566459656 0.052693584933877),,,,,,,,,,,,,,,,,,,,,,,
0,29,7,758233123998,2795960124,1,1,"(0.7360132932662964, 0.08045747131109238)","(0.7130513191223145, 0.05535382777452469)",1,1,2.4338836669921875,2.1836090087890625,"(-40.134002685546875, -46.866600036621094, 581.180908203125)","(23.74474334716797, -54.74111557006836, 588.3202514648438)","(79.92888641357422, 185.4578399658203, 56.8593864440918)","(71.99497985839844, 190.04269409179688, 58.52811813354492)",POINT (0.7245323061943054 0.0679056495428085),,,,,,,,,,,,,,,,,,,,,,,
0,29,7,758233140670,2795976795,1,1,"(0.7330741286277771, 0.09754086285829544)","(0.7156696915626526, 0.054701175540685654)",1,1,2.4645538330078125,2.1838531494140625,"(-40.156192779541016, -46.880470275878906, 581.1689453125)","(23.73119354248047, -54.737098693847656, 588.36962890625)","(78.913330078125, 182.33779907226562, 55.723751068115234)","(72.89967346191406, 190.16189575195312, 58.57150650024414)",POINT (0.7243719100952148 0.0761210191994906),,,,,,,,,,,,,,,,,,,,,,,
0,29,7,758233157337,2795993462,1,1,"(0.7311367392539978, 0.07238635420799255)","(0.7137711048126221, 0.03326576575636864)",1,1,2.448715209960937,2.15533447265625,"(-40.193267822265625, -46.88756561279297, 581.211181640625)","(23.69643211364746, -54.72431945800781, 588.4100341796875)","(78.2439193725586, 186.9319305419922, 57.395896911621094)","(72.24366760253906, 194.0767822265625, 59.99641418457031)",POINT (0.7224539220333099 0.0528260599821806),,,,,,,,,,,,,,,,,,,,,,,
0,29,7,758233174005,2796010129,1,1,"(0.7346184849739075, 0.0871441662311554)","(0.712478756904602, 0.029959455132484436)",1,1,2.454574584960937,2.1555938720703125,"(-40.23910140991211, -46.923622131347656, 581.215087890625)","(23.65291404724121, -54.73484420776367, 588.43310546875)","(79.44697570800781, 184.2366180419922, 56.41484832763672)","(71.797119140625, 194.6806640625, 60.216148376464844)",POINT (0.7235486209392548 0.0585518106818199),,,,,,,,,,,,,,,,,,,,,,,
0,29,7,758233190671,2796026795,1,1,"(0.731185793876648, 0.0727800503373146)","(0.7138762474060059, 0.043957170099020004)",1,1,2.4573516845703125,2.172592163085937,"(-40.291561126708984, -46.930198669433594, 581.1804809570312)","(23.608285903930664, -54.725730895996094, 588.3886108398438)","(78.2608871459961, 186.8600311279297, 57.369693756103516)","(72.27997589111328, 192.12416076660156, 59.28566360473633)",POINT (0.7225310206413269 0.0583686102181673),,,,,,,,,,,,,,,,,,,,,,,
0,29,7,758233207339,2796043462,1,1,"(0.7315342426300049, 0.10234875231981277)","(0.7153325080871582, 0.055813226848840714)",1,1,2.49029541015625,2.1874542236328125,"(-40.34669876098633, -46.96790313720703, 581.2113037109375)","(23.56377410888672, -54.742706298828125, 588.3335571289062)","(78.38127136230469, 181.45968627929688, 55.40415954589844)","(72.78316497802734, 189.9588165283203, 58.497535705566406)",POINT (0.7234333753585815 0.0790809895843267),,,,,,,,,,,,,,,,,,,,,,,
0,29,7,758233224005,2796060128,1,1,"(0.7333971261978149, 0.07278615981340408)","(0.715251624584198, 0.033967405557632446)",1,1,2.458038330078125,2.17816162109375,"(-40.378631591796875, -46.968841552734375, 581.151123046875)","(23.53725814819336, -54.730224609375, 588.29736328125)","(79.02493286132812, 186.8589324951172, 57.36927795410156)","(72.75523376464844, 193.9486541748047, 59.94973373413086)",POINT (0.7243243753910065 0.0533767826855183),,,,,,,,,,,,,,,,,,,,,,,
0,29,7,758233240673,2796076795,1,1,"(0.7292913794517517, 0.045026447623968124)","(0.716067910194397, 0.023257821798324585)",1,1,2.4302215576171875,2.17974853515625,"(-40.406105041503906, -46.98119354248047, 581.1098022460938)","(23.51466941833496, -54.736473083496094, 588.28955078125)","(77.60631561279297, 191.92886352539062, 59.2145881652832)","(73.03724670410156, 195.9046173095703, 60.66165542602539)",POINT (0.7226796448230743 0.0341421347111464),,,,,,,,,,,,,,,,,,,,,,,
0,29,7,758233257340,2796093462,1,1,"(0.7277801632881165, 0.06489348411560059)","(0.7108452916145325, 0.041827619075775146)",1,1,2.454193115234375,2.1748809814453125,"(-40.435218811035156, -46.95722198486328, 581.106201171875)","(23.491024017333984, -54.718387603759766, 588.2813720703125)","(77.08415222167969, 188.3004150390625, 57.89393997192383)","(71.23272705078125, 192.51307678222656, 59.4272575378418)",POINT (0.7193127274513245 0.0533605515956879),,,,,,,,,,,,,,,,,,,,,,,
