,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,  .1,cond.1,-----------.1,    .1,nan.1,input1.2,-----------.2,>.1,car.1,input1.3,car.2,input2.2,-----------.4,-----------.5,<.1,car.3,input1.4,car.4,input2.3,-----------.7,    .2,else.1,afunc.2,cdr.1,input1.5,cdr.2,input2.4,).1,].1,).2,).3,question,code,choices
0,21,25,172435712295,7849947286,1,1,"(0.41805294156074524, 0.15661963820457458)","(0.41541460156440735, 0.16015350818634033)",1,1,4.264907836914063,4.14776611328125,"(-39.682098388671875, -18.577316284179688, 683.52099609375)","(25.60626220703125, -18.477920532226562, 685.5371704101562)","(-28.12693214416504, 171.99864196777344, 51.96063232421875)","(-29.041210174560547, 171.3513641357422, 51.72501754760742)",POINT (0.4167337715625763 0.1583865731954575),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,21,25,172435728961,7849963952,1,1,"(0.42061108350753784, 0.138246089220047)","(0.4184502363204956, 0.14210864901542664)",1,1,4.29803466796875,4.149703979492188,"(-39.56586456298828, -18.580833435058594, 683.0157470703125)","(25.730377197265625, -18.55118751525879, 685.6572875976562)","(-27.240442276000977, 175.36416625976562, 53.185577392578125)","(-27.989238739013672, 174.65667724609375, 52.92803192138672)",POINT (0.4195306599140167 0.1401773691177368),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,21,25,172435745628,7849980619,1,1,"(0.4150088429450989, 0.13252747058868408)","(0.41620296239852905, 0.15179859101772308)",1,1,4.3121337890625,4.1652374267578125,"(-39.487022399902344, -18.587913513183594, 683.284912109375)","(25.823989868164062, -18.598873138427734, 685.3507080078125)","(-29.181806564331055, 176.41165161132812, 53.56682586669922)","(-28.76800537109375, 172.88174438476562, 52.28203582763672)",POINT (0.415605902671814 0.1421630308032036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,21,25,172435762296,7849997286,1,1,"(0.413655161857605, 0.13303308188915253)","(0.4145699441432953, 0.1544019877910614)",1,1,4.3096466064453125,4.186737060546875,"(-39.400794982910156, -18.586910247802734, 683.11376953125)","(25.91318130493164, -18.623722076416016, 685.5128173828125)","(-29.650922775268555, 176.31906127929688, 53.533077239990234)","(-29.33391571044922, 172.40487670898438, 52.10847091674805)",POINT (0.4141125530004501 0.143717534840107),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,21,25,172435778967,7850013957,1,1,"(0.4192473888397217, 0.1447170227766037)","(0.4073672294616699, 0.1525481641292572)",1,1,4.31036376953125,4.192474365234375,"(-39.346954345703125, -18.581634521484375, 682.8866577148438)","(25.984495162963867, -18.644596099853516, 685.4031982421875)","(-27.713010787963867, 174.1788787841797, 52.754150390625)","(-31.82992172241211, 172.74444580078125, 52.23204803466797)",POINT (0.4133073091506958 0.1486325934529304),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,21,25,172435795635,7850030624,1,1,"(0.41838258504867554, 0.1441880166530609)","(0.41239750385284424, 0.14426879584789276)",1,1,4.319732666015625,4.1661529541015625,"(-39.31816482543945, -18.591455459594727, 683.1365966796875)","(26.02304458618164, -18.65652847290039, 685.1661376953125)","(-28.0126953125, 174.27578735351562, 52.789432525634766)","(-30.086742401123047, 174.26100158691406, 52.78403091430664)",POINT (0.4153900444507599 0.1442284062504768),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,21,25,172435812301,7850047290,1,1,"(0.4163074195384979, 0.15002073347568512)","(0.4131697416305542, 0.1482812911272049)",1,1,4.326828002929688,4.1810302734375,"(-39.303855895996094, -18.597335815429688, 683.3590087890625)","(26.053058624267578, -18.657804489135742, 685.1766357421875)","(-28.731815338134766, 173.20741271972656, 52.40052032470703)","(-29.819129943847656, 173.52601623535156, 52.516510009765625)",POINT (0.4147385805845261 0.149151012301445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,21,25,172435828969,7850063957,1,1,"(0.41303038597106934, 0.16034278273582458)","(0.41654449701309204, 0.14408931136131287)",1,1,4.3184661865234375,4.19110107421875,"(-39.27800369262695, -18.59568214416504, 683.4010009765625)","(26.078369140625, -18.651716232299805, 685.278564453125)","(-29.867420196533203, 171.3166961669922, 51.71241760253906)","(-28.649656295776367, 174.29385375976562, 52.7960205078125)",POINT (0.4147874414920807 0.1522160470485687),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,21,25,172435845635,7850080623,1,1,"(0.4092920124530792, 0.16286560893058777)","(0.41652247309684753, 0.15263572335243225)",1,1,4.3116302490234375,4.203216552734375,"(-39.24940872192383, -18.58652687072754, 683.37841796875)","(26.10236358642578, -18.640178680419922, 685.3804931640625)","(-31.16291046142578, 170.85458374023438, 51.54420471191406)","(-28.65728759765625, 172.72840881347656, 52.2262077331543)",POINT (0.4129072427749634 0.15775066614151),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,21,25,172435862303,7850097290,1,1,"(0.4063724875450134, 0.15388354659080505)","(0.41612541675567627, 0.1371767669916153)",1,1,4.319305419921875,4.21923828125,"(-39.23271179199219, -18.559619903564453, 683.4325561523438)","(26.121429443359375, -18.602415084838867, 685.4442138671875)","(-32.17463302612305, 172.49984741210938, 52.14302062988281)","(-28.79488182067871, 175.56004333496094, 53.256858825683594)",POINT (0.4112489521503448 0.1455301567912102),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,21,25,172435878970,7850113957,1,1,"(0.41250964999198914, 0.15375956892967224)","(0.4114530384540558, 0.13235029578208923)",1,1,4.31988525390625,4.222015380859375,"(-39.2175178527832, -18.513614654541016, 683.3175048828125)","(26.13394546508789, -18.55889892578125, 685.482421875)","(-30.047883987426758, 172.52255249023438, 52.151275634765625)","(-30.414030075073242, 176.444091796875, 53.578651428222656)",POINT (0.4119813442230225 0.1430549323558807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,21,25,172435895637,7850130623,1,1,"(0.41009387373924255, 0.17401346564292908)","(0.4137645661830902, 0.14297974109649658)",1,1,4.3275299072265625,4.210418701171875,"(-39.20552062988281, -18.442951202392578, 683.279541015625)","(26.145429611206055, -18.49755096435547, 685.5078125)","(-30.885042190551758, 168.81259155273438, 50.80104446411133)","(-29.61300277709961, 174.4971160888672, 52.869972229003906)",POINT (0.4119292199611664 0.1584966033697128),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,21,25,172435912306,7850147292,1,1,"(0.4100111722946167, 0.17109861969947815)","(0.4108735918998718, 0.14755897223949432)",1,1,4.3408203125,4.232833862304688,"(-39.20055389404297, -18.39366340637207, 683.30615234375)","(26.151966094970703, -18.434871673583984, 685.520263671875)","(-30.9137020111084, 169.34654235839844, 50.99531173706055)","(-30.61482810974121, 173.65830993652344, 52.56472396850586)",POINT (0.4104423820972443 0.1593287959694862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,21,25,172435928974,7850163959,1,1,"(0.41088971495628357, 0.21364697813987732)","(0.4114839732646942, 0.18732410669326782)",1,1,4.3521575927734375,4.231246948242188,"(-39.193641662597656, -18.385860443115234, 683.2677612304688)","(26.113332748413086, -18.408601760864258, 685.5224609375)","(-30.609243392944336, 161.5529022216797, 48.158660888671875)","(-30.4033145904541, 166.37448120117188, 49.91359329223633)",POINT (0.4111868441104889 0.2004855424165726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,25,172435945641,7850180626,1,1,"(0.411658376455307, 0.2245253622531891)","(0.4160463213920593, 0.19604578614234924)",1,1,4.3677825927734375,4.251190185546875,"(-39.207008361816406, -18.366188049316406, 683.304931640625)","(26.114246368408203, -18.38389015197754, 685.4576416015625)","(-30.34288787841797, 159.56028747558594, 47.43343734741211)","(-28.82229995727539, 164.77691650390625, 49.33216857910156)",POINT (0.4138523489236832 0.2102855741977692),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,25,172435962308,7850197292,1,1,"(0.41149163246154785, 0.2196114957332611)","(0.4137655794620514, 0.18543972074985504)",1,1,4.3687896728515625,4.246124267578125,"(-39.23918533325195, -18.337261199951172, 683.4432983398438)","(26.097454071044922, -18.34811019897461, 685.4063720703125)","(-30.400667190551758, 160.4603729248047, 47.76102066040039)","(-29.612653732299805, 166.7196502685547, 50.039249420166016)",POINT (0.4126286059617996 0.2025256082415581),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,25,172435978975,7850213959,1,1,"(0.413563996553421, 0.2203797996044159)","(0.4080488383769989, 0.1862286627292633)",1,1,4.3840179443359375,4.2438812255859375,"(-39.28295135498047, -18.330772399902344, 683.5552368164062)","(26.061437606811523, -18.328258514404297, 685.2272338867188)","(-29.682510375976562, 160.3196563720703, 47.709774017333984)","(-31.593727111816406, 166.5751495361328, 49.986629486083984)",POINT (0.41080641746521 0.2033042311668396),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
