,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,afunc.1,const.1,-----------.1,std::vector<int>.1,inputList.1,-----------.2,-----------.3,std::unordered_map.1,int.2,int.3,Map.1,for.1,int.4,number.1,-----------.4,inputList.2,-----------.5,number.2,++.1,-----------.6,int.5,result2.1,=.1,inputList.3,0.1,-----------.7,int.6,result1.1,=.2,Map.2,inputList.4,0.2, .1,-----------.8,-----------.9,for.2,const.2,auto.1,entry.1,-----------.10,Map.3,if.1,second.1,>.12,result1.2,result2.2,=.3,entry.2,first.1,result1.3,=.4,entry.3,second.2,-----------.13,-----------.14,return.1,result2.3,-----------.15,question,code,choices
0,4,14,8307878991,1086988204,1,1,"(0.5096239447593689, 0.3014471232891083)","(0.5344716906547546, 0.28908294439315796)",1,1,3.100494384765625,3.0726318359375,"(-40.81236267089844, 21.631946563720703, 526.8602905273438)","(24.229591369628906, 23.501136779785156, 530.12353515625)","(3.605767250061035, 145.47042846679688, 42.30514907836914)","(12.216428756713867, 147.7351837158203, 43.12946701049805)",POINT (0.5220478177070618 0.2952650338411331),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8307895660,1087004873,1,1,"(0.5090950131416321, 0.29520100355148315)","(0.5338194370269775, 0.2936278283596039)",1,1,3.08758544921875,3.058563232421875,"(-40.76624298095703, 21.572887420654297, 526.9135131835938)","(24.274070739746094, 23.422582626342773, 530.0579833984375)","(3.4224700927734375, 146.6145477294922, 42.72154235839844)","(11.990379333496094, 146.9027099609375, 42.826416015625)",POINT (0.5214572250843048 0.2944144159555435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8307912328,1087021540,1,1,"(0.5109893679618835, 0.2990648150444031)","(0.5356959104537964, 0.28578710556030273)",1,1,3.08319091796875,3.062118530273437,"(-40.747501373291016, 21.55369758605957, 526.8697509765625)","(24.31344223022461, 23.3834285736084, 530.22705078125)","(4.078938961029053, 145.90679931640625, 42.46396255493164)","(12.640654563903809, 148.33889770507812, 43.34917449951172)",POINT (0.52334263920784 0.2924259603023529),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8307928992,1087038204,1,1,"(0.51446533203125, 0.3059425354003906)","(0.534332275390625, 0.29139333963394165)",1,1,3.077728271484375,3.0725860595703125,"(-40.730255126953125, 21.551773071289062, 526.9652709960938)","(24.34288787841797, 23.36131477355957, 530.2874755859375)","(5.283489227294922, 144.64700317382812, 42.00542068481445)","(12.168113708496094, 147.31199645996094, 42.97540283203125)",POINT (0.5243988037109375 0.2986679375171661),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,14,8307945660,1087054871,1,1,"(0.5119764804840088, 0.29923027753829956)","(0.5326313972473145, 0.2920469343662262)",1,1,3.072738647460937,3.058334350585937,"(-40.72314453125, 21.56509017944336, 527.0596923828125)","(24.353492736816406, 23.370269775390625, 530.3643798828125)","(4.421021461486816, 145.87649536132812, 42.45291519165039)","(11.578710556030273, 147.19227600097656, 42.93183898925781)",POINT (0.5223039388656616 0.2956386059522629),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8307962327,1087071538,1,1,"(0.5099245309829712, 0.29916319251060486)","(0.5388641357421875, 0.2844153642654419)",1,1,3.083740234375,3.0694732666015625,"(-40.728355407714844, 21.59758758544922, 527.1675415039062)","(24.34941864013672, 23.400346755981445, 530.5527954101562)","(3.709923505783081, 145.88877868652344, 42.4574089050293)","(13.738565444946289, 148.5901641845703, 43.44060134887695)",POINT (0.5243943333625793 0.2917892783880234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8307978994,1087088204,1,1,"(0.5114707350730896, 0.30478131771087646)","(0.5337161421775818, 0.2915778160095215)",1,1,3.0685272216796875,3.075225830078125,"(-40.74085998535156, 21.649372100830078, 527.1966552734375)","(24.33704948425293, 23.449172973632812, 530.5531005859375)","(4.245754718780518, 144.85971069335938, 42.08283615112305)","(11.954608917236328, 147.27821350097656, 42.96308517456055)",POINT (0.5225934386253357 0.298179566860199),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,14,8307995663,1087104873,1,1,"(0.5088545083999634, 0.30299025774002075)","(0.5404596328735352, 0.2946009933948517)",1,1,3.081268310546875,3.079940795898437,"(-40.767066955566406, 21.70181655883789, 527.1773681640625)","(24.295269012451172, 23.494510650634766, 530.6812744140625)","(3.33913254737854, 145.18775939941406, 42.2022819519043)","(14.29146957397461, 146.7244415283203, 42.76156997680664)",POINT (0.5246570706367493 0.2987956255674362),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,14,8308012334,1087121544,1,1,"(0.5086607336997986, 0.3044751286506653)","(0.5327173471450806, 0.30214643478393555)",1,1,3.070068359375,3.0691375732421875,"(-40.81712341308594, 21.752803802490234, 527.2951049804688)","(24.240821838378906, 23.551372528076172, 530.5444946289062)","(3.27199125289917, 144.91578674316406, 42.103271484375)","(11.608471870422363, 145.3423309326172, 42.25852966308594)",POINT (0.5206890404224396 0.3033107817173004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,14,8308029001,1087138210,1,1,"(0.511014461517334, 0.3043801188468933)","(0.534296989440918, 0.29450172185897827)",1,1,3.082122802734375,3.0647430419921875,"(-40.892578125, 21.78679084777832, 527.5030517578125)","(24.186315536499023, 23.587772369384766, 530.6893310546875)","(4.08765172958374, 144.93319702148438, 42.109588623046875)","(12.155888557434082, 146.7426300048828, 42.76818084716797)",POINT (0.522655725479126 0.2994409203529358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,14,8308045668,1087154877,1,1,"(0.5065059065818787, 0.3060891926288605)","(0.5379248261451721, 0.2941060960292816)",1,1,3.075927734375,3.0645751953125,"(-40.947025299072266, 21.775009155273438, 527.2780151367188)","(24.103734970092773, 23.607614517211914, 530.7105712890625)","(2.5252699851989746, 144.62013244628906, 41.99565887451172)","(13.413061141967773, 146.81509399414062, 42.794551849365234)",POINT (0.5222153663635254 0.300097644329071),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,14,8308062336,1087171544,1,1,"(0.5108409523963928, 0.3085007667541504)","(0.5354120135307312, 0.2943597733974457)",1,1,3.0761871337890625,3.061798095703125,"(-41.05425262451172, 21.76041603088379, 527.5913696289062)","(24.02974510192871, 23.594072341918945, 530.7156982421875)","(4.027512073516846, 144.1783905029297, 41.83490753173828)","(12.542279243469238, 146.7686309814453, 42.77764129638672)",POINT (0.523126482963562 0.301430270075798),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,14,8308095670,1087204877,1,1,"(0.5128973722457886, 0.29479172825813293)","(0.5334444046020508, 0.29847726225852966)",1,1,3.07281494140625,3.0758819580078125,"(-41.25287628173828, 21.606969833374023, 527.7072143554688)","(23.839935302734375, 23.492088317871094, 530.6665649414062)","(4.740127086639404, 146.68951416015625, 42.74884033203125)","(11.860447883605957, 146.01443481445312, 42.503116607666016)",POINT (0.5231708884239197 0.2966344952583313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,14,8308112337,1087221544,1,1,"(0.5117416977882385, 0.2944110035896301)","(0.5378960371017456, 0.29611074924468994)",1,1,3.06622314453125,3.0464630126953125,"(-41.34801483154297, 21.518888473510742, 527.4935913085938)","(23.731964111328125, 23.435396194458008, 530.7206420898438)","(4.33965539932251, 146.75924682617188, 42.774234771728516)","(13.403097152709961, 146.44789123535156, 42.66094207763672)",POINT (0.5248188674449921 0.29526087641716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8308129002,1087238208,1,1,"(0.5127317905426025, 0.2885096073150635)","(0.5348082184791565, 0.29201021790504456)",1,1,3.0601806640625,3.057220458984375,"(-41.475067138671875, 21.443035125732422, 527.742431640625)","(23.619964599609375, 23.373577117919922, 530.6813354492188)","(4.682760715484619, 147.84022521972656, 43.167640686035156)","(12.333046913146973, 147.19900512695312, 42.93428039550781)",POINT (0.5237700045108795 0.290259912610054),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8308145674,1087254880,1,1,"(0.5156519412994385, 0.2864242494106293)","(0.5323497653007507, 0.30122777819633484)",1,1,3.0706787109375,3.0526275634765625,"(-41.612911224365234, 21.403417587280273, 527.8657836914062)","(23.500900268554688, 23.341777801513672, 530.767578125)","(5.694701194763184, 148.22219848632812, 43.30668640136719)","(11.48108959197998, 145.51060485839844, 42.31977462768555)",POINT (0.5240008533000946 0.2938260138034821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8308162342,1087271547,1,1,"(0.5115042924880981, 0.28441447019577026)","(0.5373989343643188, 0.29583171010017395)",1,1,3.06103515625,3.05352783203125,"(-41.710044860839844, 21.368663787841797, 527.8226318359375)","(23.38241958618164, 23.329544067382812, 530.91650390625)","(4.257381916046143, 148.59033203125, 43.44065856933594)","(13.230823516845703, 146.49900817871094, 42.67952346801758)",POINT (0.5244516134262085 0.2901230901479721),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8308179008,1087288213,1,1,"(0.5114476680755615, 0.28063449263572693)","(0.53963303565979, 0.29397115111351013)",1,1,3.0527801513671875,3.041046142578125,"(-41.83305740356445, 21.385896682739258, 528.0562744140625)","(23.267261505126953, 23.34909439086914, 531.0968017578125)","(4.237754821777344, 149.28271484375, 43.69266891479492)","(14.005026817321777, 146.83981323242188, 42.803558349609375)",POINT (0.5255403518676758 0.2873028218746185),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8308195676,1087304880,1,1,"(0.5144056081771851, 0.2814028263092041)","(0.5367740988731384, 0.30073362588882446)",1,1,3.0349578857421875,3.0315704345703125,"(-41.97487258911133, 21.42732810974121, 528.318603515625)","(23.151222229003906, 23.381149291992188, 531.1358642578125)","(5.262791156768799, 149.1419677734375, 43.64147186279297)","(13.014294624328613, 145.6011199951172, 42.352699279785156)",POINT (0.5255898535251617 0.2910682260990143),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8308212343,1087321547,1,1,"(0.5089704990386963, 0.2792985737323761)","(0.5350038409233093, 0.29892903566360474)",1,1,3.0322418212890625,3.022125244140625,"(-42.06616973876953, 21.47646141052246, 528.447265625)","(23.039466857910156, 23.450794219970703, 531.425537109375)","(3.379340648651123, 149.5274200439453, 43.78173828125)","(12.40082836151123, 145.93167114257812, 42.473018646240234)",POINT (0.5219871699810028 0.2891138046979904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8308229010,1087338213,1,1,"(0.5081565976142883, 0.2739153802394867)","(0.5384536385536194, 0.29287785291671753)",1,1,3.030746459960937,3.01165771484375,"(-42.19047546386719, 21.541332244873047, 528.6031494140625)","(22.908496856689453, 23.50867462158203, 531.65380859375)","(3.0972886085510254, 150.51345825195312, 44.14064407348633)","(13.59631061553955, 147.0400848388672, 42.87640380859375)",POINT (0.5233051180839539 0.2833966165781021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8308245677,1087354880,1,1,"(0.5136110186576843, 0.2844858169555664)","(0.5395060181617737, 0.29398655891418457)",1,1,3.0206756591796875,2.992919921875,"(-42.33860397338867, 21.622543334960938, 529.0064086914062)","(22.78083038330078, 23.581775665283203, 531.9921264648438)","(4.987436771392822, 148.57725524902344, 43.4359245300293)","(13.96099853515625, 146.83700561523438, 42.802490234375)",POINT (0.526558518409729 0.2892361879348755),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8308262343,1087371546,1,1,"(0.512100875377655, 0.28317561745643616)","(0.537244439125061, 0.2996484041213989)",1,1,3.00390625,2.9844512939453125,"(-42.475791931152344, 21.651525497436523, 529.0501708984375)","(22.63555145263672, 23.651216506958008, 532.206298828125)","(4.464115142822266, 148.81724548339844, 43.52327346801758)","(13.17729377746582, 145.79991149902344, 42.42503356933594)",POINT (0.524672657251358 0.2914120107889175),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8308279017,1087388219,1,1,"(0.5120648741722107, 0.28626108169555664)","(0.5401970148086548, 0.29391008615493774)",1,1,2.993194580078125,2.975936889648437,"(-42.622230529785156, 21.662857055664062, 529.3125)","(22.481124877929688, 23.690481185913086, 532.4522094726562)","(4.4516425132751465, 148.25209045410156, 43.317527770996094)","(14.200477600097656, 146.85101318359375, 42.80758285522461)",POINT (0.5261309444904327 0.2900855839252472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8308295683,1087404885,1,1,"(0.507588267326355, 0.2797493040561676)","(0.5385348796844482, 0.2919468283653259)",1,1,2.9871826171875,2.9593505859375,"(-42.7652473449707, 21.621952056884766, 529.467529296875)","(22.321548461914062, 23.684833526611328, 532.6517333984375)","(2.9003427028656006, 149.44485473632812, 43.75169372558594)","(13.624463081359863, 147.2106170654297, 42.93848419189453)",POINT (0.5230615735054016 0.2858480662107468),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8308312351,1087421552,1,1,"(0.509210467338562, 0.2798999845981598)","(0.5414733290672302, 0.283326119184494)",1,1,2.982757568359375,2.9493408203125,"(-42.91546630859375, 21.5248966217041, 529.556396484375)","(22.16598129272461, 23.63423728942871, 532.8509521484375)","(3.46250057220459, 149.417236328125, 43.74169158935547)","(14.64275074005127, 148.78968811035156, 43.51321792602539)",POINT (0.5253418982028961 0.2816130518913269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8308329017,1087438218,1,1,"(0.5109626650810242, 0.2856386601924896)","(0.5415847301483154, 0.2810467779636383)",1,1,2.9624481201171875,2.95123291015625,"(-43.07466125488281, 21.419673919677734, 529.6926879882812)","(22.005373001098633, 23.56406021118164, 532.9244384765625)","(4.0696892738342285, 148.3660888671875, 43.359066009521484)","(14.681352615356445, 149.20718383789062, 43.665225982666016)",POINT (0.5262736976146698 0.283342719078064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8308345685,1087454885,1,1,"(0.5129743814468384, 0.28450438380241394)","(0.537675142288208, 0.2874351739883423)",1,1,2.963226318359375,2.927947998046875,"(-43.219810485839844, 21.293222427368164, 529.9735107421875)","(21.875606536865234, 23.463314056396484, 532.9956665039062)","(4.766833782196045, 148.5738525390625, 43.4346923828125)","(13.3265380859375, 148.03701782226562, 43.239295959472656)",POINT (0.5253247618675232 0.2859697788953781),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8308362352,1087471552,1,1,"(0.512724757194519, 0.28067776560783386)","(0.5341930389404297, 0.29223352670669556)",1,1,2.94378662109375,2.923248291015625,"(-43.339561462402344, 21.153427124023438, 529.9263305664062)","(21.74799346923828, 23.373781204223633, 532.9090576171875)","(4.680329322814941, 149.2747802734375, 43.68981170654297)","(12.119855880737305, 147.15809631347656, 42.919403076171875)",POINT (0.5234588980674744 0.2864556461572647),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,14,8308379019,1087488218,1,1,"(0.5119613409042358, 0.27334147691726685)","(0.5356019735336304, 0.29519474506378174)",1,1,2.930328369140625,2.9229736328125,"(-43.44512939453125, 21.01473045349121, 530.1480102539062)","(21.634241104125977, 23.286075592041016, 533.152587890625)","(4.415771961212158, 150.61859130859375, 44.17888259887695)","(12.608105659484863, 146.61569213867188, 42.72195816040039)",POINT (0.5237816572189331 0.2842681109905243),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
