,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,num-list.1,  .1,cond.1,-----------.1,    .1,nan.1,num-list.2,-----------.2,-----------.3,-----------.4,-----------.5,    .2,even.1,car.1,num-list.3,-----------.6,     .1,append.1,afunc.2,cdr.1,num-list.4,-----------.7,list.1,car.2,num-list.5,-----------.8,-----------.9,-----------.10,    .3,else.1,cons.1,car.3,num-list.6,afunc.3,cdr.2,num-list.7,-----------.11,-----------.12,-----------.13,-----------.14,-----------.15,question,code,choices
0,23,27,82770033159,957406097,1,1,"(0.44528821110725403, 0.2893306612968445)","(0.41019248962402344, 0.26258111000061035)",1,1,2.4827423095703125,2.4059600830078125,"(-47.47719192504883, -52.79029846191406, 600.6904296875)","(18.014080047607422, -42.292320251464844, 604.42919921875)","(-20.52395248413086, 147.30992126464844, 42.97465133666992)","(-32.65042495727539, 152.19540405273438, 44.752742767333984)",POINT (0.4277403503656387 0.2759558856487274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,27,82770049826,957422763,1,1,"(0.44096848368644714, 0.29813799262046814)","(0.4075773060321808, 0.26733487844467163)",1,1,2.5002899169921875,2.40496826171875,"(-47.49980926513672, -52.792449951171875, 600.6670532226562)","(17.98663330078125, -42.279884338378906, 604.3298950195312)","(-22.016536712646484, 145.70140075683594, 42.38914489746094)","(-33.55402755737305, 151.32716369628906, 44.43680953979492)",POINT (0.424272894859314 0.2827364355325699),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,27,82770066493,957439430,1,1,"(0.4432171583175659, 0.3035238981246948)","(0.4100193679332733, 0.26321250200271606)",1,1,2.488388061523437,2.3999481201171875,"(-47.52177429199219, -52.79412841796875, 600.7244262695312)","(17.97024154663086, -42.269134521484375, 604.330810546875)","(-21.239564895629883, 144.71771240234375, 42.03117752075195)","(-32.71023941040039, 152.08006286621094, 44.71083450317383)",POINT (0.4266182631254196 0.2833682000637054),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,27,82770083161,957456097,1,1,"(0.4436338245868683, 0.3020336627960205)","(0.41116946935653687, 0.26359137892723083)",1,1,2.490570068359375,2.4053192138671875,"(-47.53833770751953, -52.81251525878906, 600.7425537109375)","(17.95151138305664, -42.29175567626953, 604.4124755859375)","(-21.09560203552246, 144.98988342285156, 42.130252838134766)","(-32.3128547668457, 152.0108642578125, 44.6856575012207)",POINT (0.4274016469717026 0.2828125208616257),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,27,82770099827,957472763,1,1,"(0.4452518820762634, 0.30649760365486145)","(0.4181708097457886, 0.2606651186943054)",1,1,2.4908447265625,2.4200439453125,"(-47.545623779296875, -52.82343292236328, 600.76171875)","(17.950870513916016, -42.31129455566406, 604.5136108398438)","(-20.536508560180664, 144.1746063232422, 41.83349609375)","(-29.893712997436523, 152.54530334472656, 44.88018798828125)",POINT (0.431711345911026 0.2835813611745834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,27,82770116498,957489433,1,1,"(0.4429357945919037, 0.3008195161819458)","(0.41892209649086, 0.26472505927085876)",1,1,2.4759063720703125,2.402572631835937,"(-47.533714294433594, -52.836158752441406, 600.7440185546875)","(17.966014862060547, -42.340309143066406, 604.634033203125)","(-21.336774826049805, 145.2116241455078, 42.21097183227539)","(-29.634132385253906, 151.80381774902344, 44.61027526855469)",POINT (0.4309289455413818 0.2827722877264023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,27,82770133165,957506100,1,1,"(0.4421801269054413, 0.293014794588089)","(0.42001357674598694, 0.254841685295105)",1,1,2.4763641357421875,2.400177001953125,"(-47.52810287475586, -52.83551788330078, 600.8060302734375)","(17.978878021240234, -42.3546142578125, 604.673583984375)","(-21.597883224487305, 146.63706970214844, 42.72975158691406)","(-29.256986618041992, 153.60887145996094, 45.267303466796875)",POINT (0.4310968518257141 0.273928239941597),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,27,82770149832,957522766,1,1,"(0.4407930076122284, 0.2978458106517792)","(0.4120769798755646, 0.2598278224468231)",1,1,2.465423583984375,2.391632080078125,"(-47.51112747192383, -52.83866882324219, 600.7677001953125)","(17.988868713378906, -42.35696029663086, 604.572265625)","(-22.077157974243164, 145.7547607421875, 42.40856170654297)","(-31.999286651611328, 152.69822692871094, 44.93583297729492)",POINT (0.4264349937438965 0.2788368165493012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,27,82770166499,957539433,1,1,"(0.4382679760456085, 0.3028518855571747)","(0.4115728735923767, 0.25719407200813293)",1,1,2.479476928710937,2.388671875,"(-47.49119186401367, -52.8320198059082, 600.810302734375)","(18.002933502197266, -42.357398986816406, 604.490478515625)","(-22.949630737304688, 144.84046936035156, 42.07578659057617)","(-32.173458099365234, 153.1792449951172, 45.11091995239258)",POINT (0.4249204248189926 0.2800229787826538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,27,82770183167,957556100,1,1,"(0.442532479763031, 0.2830659747123718)","(0.4109620749950409, 0.25863969326019287)",1,1,2.4814605712890625,2.384521484375,"(-47.47275161743164, -52.83037567138672, 600.812255859375)","(18.021671295166016, -42.36107635498047, 604.4093017578125)","(-21.476137161254883, 148.45408630371094, 43.3911018371582)","(-32.38450622558594, 152.9152374267578, 45.01477813720703)",POINT (0.426747277379036 0.2708528339862824),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
