,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,std::vector<int>.1,sequence.1,int.1,start.1,int.2,end.1,int.3,diff.1,-----------.2,std::vector<int>.2,result.1,if.1,start.2,>.1,end.2,return.1,result.2,-----------.5,else.1,while.1,start.3,<=.1,end.3,result.3,push_back.1,end.4,-----------.8,end.5,-=.1,diff.2,-----------.10,return.2,result.4,-----------.11,-----------.12,question,code,choices
0,23,13,83423784476,1611137503,1,1,"(0.5149747729301453, 0.7025431394577026)","(0.4671122133731842, 0.6658517718315125)",1,1,2.549911499023437,2.5194854736328125,"(-49.41027069091797, -57.685237884521484, 598.365478515625)","(16.638263702392578, -55.697731018066406, 606.452880859375)","(3.5545105934143066, 71.84213256835938, 15.506625175476074)","(-12.9832181930542, 78.54332733154297, 17.945661544799805)",POINT (0.4910434931516647 0.6841974556446075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,23,13,83423801143,1611154170,1,1,"(0.509484589099884, 0.7090959548950195)","(0.456792414188385, 0.6739537119865417)",1,1,2.5587615966796875,2.5295562744140625,"(-49.42669677734375, -57.67123031616211, 598.2822875976562)","(16.602846145629883, -55.66664505004883, 606.3125)","(1.6575177907943726, 70.64532470703125, 15.071063995361328)","(-16.54897117614746, 77.06361389160156, 17.407072067260742)",POINT (0.4831385016441345 0.6915248334407806),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,23,13,83423817817,1611170843,1,1,"(0.5049107670783997, 0.7226372957229614)","(0.44983798265457153, 0.6693934202194214)",1,1,2.5845947265625,2.5201873779296875,"(-49.43306350708008, -57.65940856933594, 598.2606201171875)","(16.58064842224121, -55.64771270751953, 606.2735595703125)","(0.07715190947055817, 68.1722183227539, 14.170825004577637)","(-18.95189666748047, 77.896484375, 17.710247039794922)",POINT (0.4773743748664856 0.6960153579711914),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,23,13,83423834484,1611187510,1,1,"(0.5075601935386658, 0.7293059229850769)","(0.445984423160553, 0.6791966557502747)",1,1,2.6107940673828125,2.54571533203125,"(-49.47364044189453, -57.65107727050781, 598.5146484375)","(16.565052032470703, -55.60662841796875, 606.1723022460938)","(0.9925870895385742, 66.95426940917969, 13.72755241394043)","(-20.283403396606445, 76.10607147216797, 17.05853843688965)",POINT (0.4767723083496094 0.7042512893676758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,23,13,83423851152,1611204177,1,1,"(0.5157793164253235, 0.7214146256446838)","(0.45124709606170654, 0.6789592504501343)",1,1,2.570419311523437,2.537078857421875,"(-49.511863708496094, -57.64775085449219, 598.6693725585938)","(16.540729522705078, -55.59309387207031, 606.2752685546875)","(3.8325045108795166, 68.39551544189453, 14.252124786376953)","(-18.465007781982422, 76.14942169189453, 17.074316024780273)",POINT (0.483513206243515 0.7001869380474091),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,23,13,83423867819,1611220843,1,1,"(0.5165770649909973, 0.721150815486908)","(0.45710036158561707, 0.6806572079658508)",1,1,2.5862274169921875,2.536407470703125,"(-49.5228385925293, -57.63593292236328, 598.6474609375)","(16.532184600830078, -55.593841552734375, 606.3975219726562)","(4.108139991760254, 68.44369506835938, 14.269694328308105)","(-16.44256591796875, 75.83932495117188, 16.961442947387695)",POINT (0.4868387132883072 0.7009040117263794),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,23,13,83423884486,1611237510,1,1,"(0.5163818001747131, 0.7141505479812622)","(0.4520993232727051, 0.6766184568405151)",1,1,2.556991577148437,2.525115966796875,"(-49.535255432128906, -57.646392822265625, 598.685546875)","(16.529178619384766, -55.60679626464844, 606.41845703125)","(4.04067325592041, 69.7221908569336, 14.735013008117676)","(-18.17055320739746, 76.57694244384766, 17.229921340942383)",POINT (0.4842405617237091 0.6953845024108887),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,23,13,83423901154,1611254177,1,1,"(0.5100529193878174, 0.7247080206871033)","(0.45365431904792786, 0.6716285347938538)",1,1,2.58349609375,2.518783569335937,"(-49.538047790527344, -57.66444778442383, 598.7056274414062)","(16.527469635009766, -55.631683349609375, 606.3982543945312)","(1.8538742065429688, 67.7940444946289, 14.033158302307129)","(-17.633255004882812, 77.48828125, 17.561622619628906)",POINT (0.4818536192178726 0.6981682777404785),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,23,13,83423917820,1611270843,1,1,"(0.5184227228164673, 0.7155839204788208)","(0.45118215680122375, 0.6710212230682373)",1,1,2.5812225341796875,2.509124755859375,"(-49.53672790527344, -57.70059585571289, 598.7464599609375)","(16.53777313232422, -55.66949462890625, 606.295166015625)","(4.745860576629639, 69.4604263305664, 14.639731407165527)","(-18.487464904785156, 77.59919738769531, 17.601993560791016)",POINT (0.4848024398088455 0.693302571773529),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,23,13,83423934488,1611287510,1,1,"(0.5071293115615845, 0.71110999584198)","(0.4531334638595581, 0.6659120917320251)",1,1,2.589202880859375,2.5059051513671875,"(-49.516483306884766, -57.72505569458008, 598.669921875)","(16.54718780517578, -55.701904296875, 606.2940673828125)","(0.8436969518661499, 70.27751922607422, 14.937100410461426)","(-17.813230514526367, 78.53233337402344, 17.941598892211914)",POINT (0.4801313877105713 0.6885110437870026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
