,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,35,30,338532414407,9199399209,1,1,"(0.4154300391674042, 0.6102638244628906)","(0.460513174533844, 0.5087067484855652)",1,1,2.96527099609375,3.1060791015625,"(-65.03080749511719, 73.21615600585938, 597.4168090820312)","(-4.8423919677734375, 70.93094635009766, 602.3401489257812)","(-29.035852432250977, 88.90408325195312, 21.716659545898438)","(-13.412900924682617, 107.50641632080078, 28.48737335205078)",POINT (0.4379716068506241 0.5594852864742279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,30,338532431074,9199415875,1,1,"(0.41078582406044006, 0.603511393070221)","(0.461875319480896, 0.5168942213058472)",1,1,2.958038330078125,3.121932983398437,"(-65.0577621459961, 73.21148681640625, 597.4519653320312)","(-4.861442565917969, 70.95571899414062, 602.3797607421875)","(-30.645246505737305, 90.14093780517578, 22.166820526123047)","(-12.940869331359863, 106.00670623779297, 27.94150733947754)",POINT (0.436330571770668 0.5602028071880341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,30,338532447741,9199432542,1,1,"(0.4123792350292206, 0.625129759311676)","(0.46180790662765503, 0.5266428589820862)",1,1,2.985946655273437,3.1394500732421875,"(-65.08028411865234, 73.16459655761719, 597.3502197265625)","(-4.897300720214844, 71.00299072265625, 602.5988159179688)","(-30.09307098388672, 86.18107604980469, 20.725563049316406)","(-12.96423053741455, 104.2210464477539, 27.291568756103516)",POINT (0.4370935708284378 0.5758863091468811),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,30,338532464409,9199449209,1,1,"(0.40518227219581604, 0.6119412779808044)","(0.4667878746986389, 0.5393460988998413)",1,1,2.9781646728515625,3.14361572265625,"(-65.11310577392578, 73.12559509277344, 597.321044921875)","(-4.936063766479492, 71.03495025634766, 602.6180419921875)","(-32.58707809448242, 88.59683227539062, 21.604806900024414)","(-11.23850154876709, 101.89417266845703, 26.444658279418945)",POINT (0.4359850734472275 0.5756436884403229),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,30,338532481079,9199465879,1,1,"(0.40616172552108765, 0.6047581434249878)","(0.461853563785553, 0.5317565202713013)",1,1,2.984725952148437,3.145492553710937,"(-65.1567611694336, 73.06884765625, 597.23193359375)","(-4.982370376586914, 71.0118408203125, 602.294189453125)","(-32.2476692199707, 89.91256713867188, 22.083717346191406)","(-12.94841194152832, 103.28436279296875, 26.950679779052734)",POINT (0.4340076446533203 0.5682573318481445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,30,338532497747,9199482546,1,1,"(0.4135496914386749, 0.5988955497741699)","(0.46506786346435547, 0.48000234365463257)",1,1,3.0079345703125,3.144622802734375,"(-65.20846557617188, 73.11831665039062, 597.3035888671875)","(-5.009060859680176, 71.03633880615234, 602.0350952148438)","(-29.687477111816406, 90.9864273071289, 22.47453498840332)","(-11.834541320800781, 112.76423645019531, 30.401073455810547)",POINT (0.4393087774515152 0.5394489467144012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,30,338532514414,9199499213,1,1,"(0.41601839661598206, 0.5726944208145142)","(0.46386659145355225, 0.48258939385414124)",1,1,3.0106201171875,3.154754638671875,"(-65.24609375, 73.1371841430664, 597.2767333984375)","(-5.04976749420166, 71.1291732788086, 602.15478515625)","(-28.83196449279785, 95.78570556640625, 24.221403121948242)","(-12.250825881958008, 112.29035186767578, 30.22862434387207)",POINT (0.4399424940347672 0.5276419073343277),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,30,338532531081,9199515879,1,1,"(0.4180176258087158, 0.565628170967102)","(0.4663000702857971, 0.48593831062316895)",1,1,3.02947998046875,3.146636962890625,"(-65.29808807373047, 73.137451171875, 597.2642211914062)","(-5.08342170715332, 71.18988037109375, 602.3736572265625)","(-28.139162063598633, 97.08004760742188, 24.692474365234375)","(-11.407537460327148, 111.67694854736328, 30.005298614501953)",POINT (0.4421588480472565 0.5257832407951355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,30,338532547748,9199532546,1,1,"(0.41644206643104553, 0.535876452922821)","(0.4646214246749878, 0.4866821765899658)",1,1,3.02587890625,3.1726531982421875,"(-65.32040405273438, 73.10752868652344, 596.9784545898438)","(-5.125270366668701, 71.19023132324219, 602.09130859375)","(-28.685148239135742, 102.52970886230469, 26.675973892211914)","(-11.989243507385254, 111.54070281982422, 29.955690383911133)",POINT (0.4405317455530167 0.5112793147563934),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,30,338532564415,9199549212,1,1,"(0.42408591508865356, 0.5387731194496155)","(0.4716487228870392, 0.4727991819381714)",1,1,3.032211303710937,3.147079467773437,"(-65.38613891601562, 73.15396118164062, 597.0601806640625)","(-5.18198299407959, 71.22681427001953, 601.9317626953125)","(-26.036291122436523, 101.9991226196289, 26.482877731323242)","(-9.55402946472168, 114.08367156982422, 30.881250381469727)",POINT (0.4478673189878464 0.5057861506938934),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,30,338532581083,9199565881,1,1,"(0.4228077232837677, 0.5264396667480469)","(0.46817535161972046, 0.4669207036495209)",1,1,3.03857421875,3.149322509765625,"(-65.42202758789062, 73.17697143554688, 597.135009765625)","(-5.202280521392822, 71.24138641357422, 601.6104125976562)","(-26.479225158691406, 104.25825500488281, 27.305137634277344)","(-10.757675170898438, 115.16041564941406, 31.27320671081543)",POINT (0.4454915374517441 0.4966801851987839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
