,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,lst.1,cons.1,cons.2,cons.3,'a.1,'b.1,cons.4,cons.5,-----------.1,cons.6,'d.1,'.2,().3,-----------.4,-----------.5,'.6,().7,-----------.8,-----------.9,cons.7,'e.1,'.10,().11,).12,).13,).14,question,code,choices
0,55,26,837763551131,1714624219,1,1,"(0.5114671587944031, 0.3491181433200836)","(0.4811977744102478, 0.33657869696617126)",1,1,3.249603271484375,3.1097564697265625,"(-34.47325897216797, 55.26047897338867, 504.6455383300781)","(23.21112632751465, 54.02069091796875, 506.712890625)","(2.3425371646881104, 136.39053344726562, 39.00031661987305)","(-8.11629867553711, 138.68069458007812, 39.833885192871094)",POINT (0.4963324666023254 0.3428484201431274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,26,837763567797,1714640885,1,1,"(0.5106339454650879, 0.3445395529270172)","(0.4799553453922272, 0.3380639851093292)",1,1,3.245147705078125,3.0970916748046875,"(-34.45966720581055, 55.242130279541016, 504.63232421875)","(23.240596771240234, 53.99876403808594, 506.796630859375)","(2.0546364784240723, 137.22674560546875, 39.3046989440918)","(-8.545586585998535, 138.409423828125, 39.73514175415039)",POINT (0.4952946454286575 0.3413017690181732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,26,837763584464,1714657552,1,1,"(0.5085937976837158, 0.34550756216049194)","(0.48040029406547546, 0.3216288685798645)",1,1,3.2352752685546875,3.078460693359375,"(-34.45005416870117, 55.1855583190918, 504.591552734375)","(23.254453659057617, 53.96458435058594, 506.6956787109375)","(1.3497225046157837, 137.0499725341797, 39.24029541015625)","(-8.391839027404785, 141.41107177734375, 40.82767868041992)",POINT (0.4944970458745956 0.3335682153701782),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,26,837763601132,1714674219,1,1,"(0.5109834671020508, 0.3537348806858063)","(0.4761129319667816, 0.32638660073280334)",1,1,3.220428466796875,3.072128295898437,"(-34.44847106933594, 55.15643310546875, 504.47845458984375)","(23.26421546936035, 53.9364013671875, 506.60968017578125)","(2.175407648086548, 135.54734802246094, 38.693424224853516)","(-9.873250961303711, 140.54214477539062, 40.51139450073242)",POINT (0.4935481995344162 0.3400607407093048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,26,837763617798,1714690885,1,1,"(0.510063648223877, 0.3436202108860016)","(0.4774198830127716, 0.3353390395641327)",1,1,3.230560302734375,3.066314697265625,"(-34.452613830566406, 55.09372329711914, 504.4053955078125)","(23.24847412109375, 53.87041473388672, 506.6246032714844)","(1.857586145401001, 137.39466857910156, 39.36576843261719)","(-9.421653747558594, 138.90708923339844, 39.916297912597656)",POINT (0.4937417656183243 0.3394796252250671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,26,837763634466,1714707552,1,1,"(0.5104051232337952, 0.3438674211502075)","(0.48064351081848145, 0.3311072885990143)",1,1,3.218658447265625,3.073516845703125,"(-34.479896545410156, 55.065345764160156, 504.40325927734375)","(23.22979164123535, 53.83021545410156, 506.5835876464844)","(1.9755769968032837, 137.34951782226562, 39.349327087402344)","(-8.30781078338623, 139.6799774169922, 40.197566986083984)",POINT (0.4955243170261383 0.3374873548746109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,26,837763651139,1714724225,1,1,"(0.5087679624557495, 0.35206297039985657)","(0.48487889766693115, 0.32989153265953064)",1,1,3.21954345703125,3.0774078369140625,"(-34.51116943359375, 55.045005798339844, 504.3703308105469)","(23.191131591796875, 53.78596496582031, 506.3863525390625)","(1.4099019765853882, 135.85269165039062, 38.8045768737793)","(-6.844369888305664, 139.9020233154297, 40.27836608886719)",POINT (0.4968234300613403 0.3409772515296936),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,26,837763667805,1714740891,1,1,"(0.5067641735076904, 0.34780237078666687)","(0.48206278681755066, 0.33103111386299133)",1,1,3.2000274658203125,3.058441162109375,"(-34.57352066040039, 55.043121337890625, 504.36322021484375)","(23.143720626831055, 53.802391052246094, 506.40386962890625)","(0.7175347208976746, 136.63084411621094, 39.08778762817383)","(-7.817412376403809, 139.6938934326172, 40.20263671875)",POINT (0.4944134801626205 0.3394167423248291),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,26,837763684472,1714757558,1,1,"(0.5023248791694641, 0.3451380729675293)","(0.4792141318321228, 0.33015984296798706)",1,1,3.2091522216796875,3.060455322265625,"(-34.64732360839844, 55.040016174316406, 504.4404296875)","(23.07339096069336, 53.81172180175781, 506.39410400390625)","(-0.8163483142852783, 137.11744689941406, 39.26487350463867)","(-8.80169677734375, 139.85299682617188, 40.26060104370117)",POINT (0.4907695055007935 0.3376489579677582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,26,837763701140,1714774225,1,1,"(0.5086277723312378, 0.35123178362846375)","(0.4797057807445526, 0.3325754404067993)",1,1,3.2041015625,3.0625,"(-34.73358917236328, 55.01593780517578, 504.2326354980469)","(22.983718872070312, 53.82784652709961, 506.28533935546875)","(1.3614572286605835, 136.00450134277344, 38.85982131958008)","(-8.631827354431152, 139.41183471679688, 40.0999870300293)",POINT (0.4941667765378952 0.3419036120176315),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
