,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,46,3,70136818445,1087151902,1,1,"(0.49673888087272644, 0.28576165437698364)","(0.444399893283844, 0.28247255086898804)",1,1,3.729751586914064,3.58575439453125,"(-45.375579833984375, -8.85916519165039, 608.7445068359375)","(14.210454940795898, -11.026535987854004, 610.482177734375)","(-2.746455192565918, 147.96176147460938, 43.2119026184082)","(-20.83089256286621, 148.56248474121094, 43.43051528930664)",POINT (0.4705693870782852 0.2841171026229858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,46,3,70136835113,1087168569,1,1,"(0.49107274413108826, 0.29285550117492676)","(0.44595929980278015, 0.27909624576568604)",1,1,3.725982666015625,3.58111572265625,"(-45.36618423461914, -8.839001655578613, 608.745849609375)","(14.226877212524414, -11.018752098083496, 610.5226440429688)","(-4.704241752624512, 146.66615295410156, 42.740360260009766)","(-20.29207992553711, 149.17909240722656, 43.65498352050781)",POINT (0.4685160219669342 0.2859758734703064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,46,3,70136851779,1087185235,1,1,"(0.4945678412914276, 0.3193557858467102)","(0.4522612690925598, 0.2703595459461212)",1,1,3.76385498046875,3.56121826171875,"(-45.365081787109375, -8.821621894836426, 608.7562866210938)","(14.231159210205078, -11.009618759155273, 610.532958984375)","(-3.4966042041778564, 141.82623291015625, 40.978763580322266)","(-18.114593505859375, 150.77474975585938, 44.23572540283203)",POINT (0.4734145551919937 0.2948576658964157),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,46,3,70136868447,1087201902,1,1,"(0.49573537707328796, 0.2894643247127533)","(0.4488612413406372, 0.27467915415763855)",1,1,3.700454711914064,3.5706329345703125,"(-45.37281799316406, -8.801017761230469, 608.6517333984375)","(14.212581634521484, -10.985583305358887, 610.5236206054688)","(-3.093195915222168, 147.28550720214844, 42.96575927734375)","(-19.289382934570312, 149.98583984375, 43.94856643676758)",POINT (0.4722983092069626 0.2820717394351959),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,46,3,70136885113,1087218568,1,1,"(0.4887387156486511, 0.2940639555454254)","(0.45763251185417175, 0.29095250368118286)",1,1,3.7142486572265625,3.5808563232421875,"(-45.39421081542969, -8.790542602539062, 608.607421875)","(14.179913520812988, -10.943290710449219, 610.5458374023438)","(-5.510711193084717, 146.44546508789062, 42.65998077392578)","(-16.258695602416992, 147.01373291015625, 42.866790771484375)",POINT (0.4731856137514114 0.2925082296133041),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,46,3,70136901781,1087235235,1,1,"(0.48887497186660767, 0.2902342975139618)","(0.4510558247566223, 0.2870523929595947)",1,1,3.6939697265625,3.549301147460937,"(-45.46052551269531, -8.782157897949219, 608.8671875)","(14.141551971435547, -10.903299331665039, 610.4853515625)","(-5.463630676269531, 147.1448974609375, 42.91455841064453)","(-18.53110122680664, 147.72601318359375, 43.1260871887207)",POINT (0.469965398311615 0.2886433452367783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,46,3,70136918448,1087251902,1,1,"(0.4862915277481079, 0.28887006640434265)","(0.44411587715148926, 0.28221526741981506)",1,1,3.702362060546875,3.55078125,"(-45.53366470336914, -8.778398513793945, 608.8980712890625)","(14.093805313110352, -10.870830535888672, 610.4359130859375)","(-6.356285095214844, 147.39405822753906, 43.00528335571289)","(-20.92903709411621, 148.60943603515625, 43.44766616821289)",POINT (0.4652037024497986 0.2855426669120789),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,46,3,70136935123,1087268576,1,1,"(0.4966893196105957, 0.274385005235672)","(0.4460555613040924, 0.2823941111564636)",1,1,3.69189453125,3.5382537841796875,"(-45.56697082519531, -8.77829360961914, 608.5208740234375)","(14.037237167358398, -10.850412368774414, 610.3037109375)","(-2.7635672092437744, 150.03955078125, 43.968170166015625)","(-20.25882339477539, 148.57681274414062, 43.435707092285156)",POINT (0.4713724404573441 0.2783895581960678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,46,3,70136951789,1087285242,1,1,"(0.4835221469402313, 0.2842073440551758)","(0.458650678396225, 0.3005821704864502)",1,1,3.697174072265625,3.5583953857421875,"(-45.60676574707031, -8.770768165588379, 608.587646484375)","(13.981304168701172, -10.831645965576172, 610.2131958007812)","(-7.313170909881592, 148.2456512451172, 43.3151969909668)","(-15.906874656677246, 145.25498962402344, 42.226722717285156)",POINT (0.4710864126682282 0.292394757270813),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,46,3,70136968457,1087301909,1,1,"(0.49687159061431885, 0.2788764238357544)","(0.4472070336341858, 0.29144248366355896)",1,1,3.702468872070313,3.526229858398437,"(-45.67753982543945, -8.768146514892578, 608.6809692382812)","(13.935168266296387, -10.820719718933105, 610.1837768554688)","(-2.7006027698516846, 149.21925354003906, 43.66959762573242)","(-19.8609619140625, 146.92425537109375, 42.8342170715332)",POINT (0.4720393121242523 0.2851594537496567),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
