,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,num1.1,int.3,num2.1,if.1,num1.2,==.1,0.1,return.1,num2.2,+.1,num1.3,-----------.4,else.1,if.2,num2.3,==.2,0.2,return.2,num1.4,*.1,2.1,-----------.5,else.2,return.3,afunc.2,num1.5,-.1,1.1,num2.4,-.2,1.2,-----------.8,-----------.9,-----------.10,question,code,choices
0,30,21,2184840667,14068565947,1,1,"(0.4713793694972992, 0.08042067289352417)","(0.47613587975502014, 0.11322462558746338)",1,1,3.2528228759765625,2.9729766845703125,"(-63.17494201660156, -19.098974227905273, 670.513916015625)","(0.2863706648349762, -19.258625030517578, 668.245849609375)","(-11.508801460266113, 185.46456909179688, 56.861793518066406)","(-9.865307807922363, 179.47335815429688, 54.68117904663086)",POINT (0.4737576246261597 0.0968226492404938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2184857301,14068582614,1,1,"(0.46911293268203735, 0.07642783224582672)","(0.47186511754989624, 0.11772339791059494)",1,1,3.2704315185546875,2.97039794921875,"(-63.16818618774414, -19.09107208251953, 670.54052734375)","(0.2985270321369171, -19.239131927490234, 668.208984375)","(-12.291927337646484, 186.1938018798828, 57.127227783203125)","(-11.340970993041992, 178.65171813964844, 54.382118225097656)",POINT (0.4704890251159668 0.0970756150782108),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2184873935,14068599280,1,1,"(0.46889570355415344, 0.07328007370233536)","(0.4646156430244446, 0.1177503764629364)",1,1,3.2635955810546875,2.9591217041015625,"(-63.141876220703125, -19.077102661132812, 670.4442749023438)","(0.31769371032714844, -19.215927124023438, 668.2091064453125)","(-12.366985321044922, 186.76873779296875, 57.33644104003906)","(-13.845850944519043, 178.64678955078125, 54.38031005859375)",POINT (0.466755673289299 0.0955152250826359),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2184890569,14068615947,1,1,"(0.4707173705101013, 0.04957391694188118)","(0.4720243215560913, 0.12486771494150162)",1,1,3.208099365234375,2.9130096435546875,"(-63.138771057128906, -19.06207847595215, 670.4322509765625)","(0.3326231837272644, -19.175006866455078, 668.122802734375)","(-11.737550735473633, 191.0983428955078, 58.912296295166016)","(-11.285964012145996, 177.34690856933594, 53.90719985961914)",POINT (0.4713708460330963 0.0872208159416914),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2184907203,14068632614,1,1,"(0.47420504689216614, 0.0501992329955101)","(0.4668748080730438, 0.14572998881340027)",1,1,3.2184600830078125,2.930282592773437,"(-63.122920989990234, -19.046911239624023, 670.422607421875)","(0.3530466556549072, -19.147315979003906, 668.048828125)","(-10.532464027404785, 190.98411560058594, 58.87075424194336)","(-13.065258979797363, 173.5366973876953, 52.520389556884766)",POINT (0.470539927482605 0.0979646109044552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2184923836,14068649280,1,1,"(0.4758933484554291, 0.05527905747294426)","(0.46598488092422485, 0.14395199716091156)",1,1,3.2038726806640625,2.9076385498046875,"(-63.10342788696289, -19.029451370239258, 670.4136962890625)","(0.3827730417251587, -19.13732147216797, 668.0490112304688)","(-9.949105262756348, 190.05636596679688, 58.53303909301758)","(-13.372745513916016, 173.8614044189453, 52.638614654541016)",POINT (0.470939114689827 0.0996155273169279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2184940471,14068665947,1,1,"(0.4777590036392212, 0.07235821336507797)","(0.46704351902008057, 0.14088545739650726)",1,1,3.200225830078125,2.913970947265625,"(-63.071075439453125, -19.002044677734375, 670.2434692382812)","(0.41493189334869385, -19.124608993530273, 667.9871826171875)","(-9.304487228393555, 186.9370880126953, 57.39769744873047)","(-13.006958961486816, 174.4215087890625, 52.842384338378906)",POINT (0.4724012613296509 0.1066218353807926),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2184957103,14068682613,1,1,"(0.47452908754348755, 0.059186697006225586)","(0.4685805141925812, 0.12860506772994995)",1,1,3.1735382080078125,2.886581420898437,"(-63.03886032104492, -18.990808486938477, 670.1741333007812)","(0.4562493562698364, -19.132526397705078, 667.9381103515625)","(-10.420494079589844, 189.34268188476562, 58.27330780029297)","(-12.475885391235352, 176.66433715820312, 53.65876388549805)",POINT (0.4715548008680344 0.0938958823680878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2184973742,14068699284,1,1,"(0.4808952510356903, 0.07111255079507828)","(0.46976757049560547, 0.14119087159633636)",1,1,3.16571044921875,2.891632080078125,"(-62.99998092651367, -18.988494873046875, 670.1436767578125)","(0.4983639121055603, -19.14508819580078, 667.9503784179688)","(-8.220827102661133, 187.1645965576172, 57.480525970458984)","(-12.06572437286377, 174.36572265625, 52.82210159301758)",POINT (0.4753314107656479 0.1061517111957073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2184990376,14068715951,1,1,"(0.475396990776062, 0.06642093509435654)","(0.47374165058135986, 0.14095471799373627)",1,1,3.15802001953125,2.882598876953125,"(-62.958038330078125, -18.9886531829834, 670.0003051757812)","(0.523054838180542, -19.154972076416016, 667.8150634765625)","(-10.120613098144531, 188.0214385986328, 57.792449951171875)","(-10.692580223083496, 174.40882873535156, 52.837825775146484)",POINT (0.4745693206787109 0.1036878265440464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2185007009,14068732617,1,1,"(0.4717802107334137, 0.07922234386205673)","(0.47331440448760986, 0.1286100596189499)",1,1,3.162094116210937,2.853057861328125,"(-62.92085266113281, -18.993289947509766, 669.9443969726562)","(0.5501229763031006, -19.166305541992188, 667.642822265625)","(-11.370306015014648, 185.6834259033203, 56.94147872924805)","(-10.840206146240234, 176.66342163085938, 53.658443450927734)",POINT (0.4725473076105118 0.1039162017405033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2185023643,14068749284,1,1,"(0.4809827506542206, 0.06410805135965347)","(0.47423869371414185, 0.13464249670505524)",1,1,3.1320037841796875,2.8706512451171875,"(-62.89176940917969, -19.001585006713867, 669.9628295898438)","(0.5806879997253418, -19.191272735595703, 667.6056518554688)","(-8.19060230255127, 188.44386291503906, 57.946170806884766)","(-10.520831108093262, 175.56166076660156, 53.257450103759766)",POINT (0.4776107221841812 0.0993752740323544),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2185040276,14068765950,1,1,"(0.482608437538147, 0.09377513825893402)","(0.47626054286956787, 0.11939822137355804)",1,1,3.1861114501953125,2.824462890625,"(-62.882938385009766, -18.994972229003906, 670.0025024414062)","(0.5939282178878784, -19.196897506713867, 667.630126953125)","(-7.6288838386535645, 183.02557373046875, 55.97404098510742)","(-9.822237014770508, 178.34585571289062, 54.270748138427734)",POINT (0.4794344902038574 0.106586679816246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2185056910,14068782617,1,1,"(0.47903797030448914, 0.0766199603676796)","(0.47611376643180847, 0.12270554900169373)",1,1,3.143310546875,2.8501739501953125,"(-62.88005065917969, -19.01732063293457, 670.0283203125)","(0.5992486476898193, -19.227815628051758, 667.6300048828125)","(-8.86255931854248, 186.1587371826172, 57.11442947387695)","(-9.872960090637207, 177.74180603027344, 54.050926208496094)",POINT (0.4775758683681488 0.0996627546846867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2185073544,14068799284,1,1,"(0.48331716656684875, 0.0809963196516037)","(0.47444701194763184, 0.12346182018518448)",1,1,3.139862060546875,2.834716796875,"(-62.86111831665039, -19.014328002929688, 669.9689331054688)","(0.6116347312927246, -19.22442626953125, 667.64208984375)","(-7.384003639221191, 185.3594207763672, 56.82355499267578)","(-10.448858261108398, 177.60366821289062, 54.000675201416016)",POINT (0.4788820892572403 0.1022290699183941),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2185090183,14068815956,1,1,"(0.4776315689086914, 0.07858346402645111)","(0.4758109450340271, 0.11873440444469452)",1,1,3.1201324462890625,2.8250885009765625,"(-62.86652374267578, -19.022891998291016, 670.0056762695312)","(0.6050554513931274, -19.226032257080078, 667.666748046875)","(-9.348515510559082, 185.8000946044922, 56.98393249511719)","(-9.977592468261719, 178.4670867919922, 54.31489944458008)",POINT (0.4767212569713592 0.0986589342355728),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2185106818,14068832624,1,1,"(0.43197697401046753, 0.07169705629348755)","(0.42998021841049194, 0.1270543336868286)",1,1,3.1002960205078125,2.8253631591796875,"(-62.955528259277344, -18.99897003173828, 669.9249267578125)","(0.4935277998447418, -19.174842834472656, 667.6055908203125)","(-25.123323440551758, 187.0578155517578, 57.441680908203125)","(-25.81325912475586, 176.9475555419922, 53.76185989379883)",POINT (0.4309785962104797 0.0993756949901581),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2185123450,14068849290,1,1,"(0.3630896210670471, 0.09448383748531342)","(0.3602675199508667, 0.14174924790859222)",1,1,3.140487670898437,2.854965209960937,"(-63.206504821777344, -19.011791229248047, 670.1151733398438)","(0.21846456825733185, -19.17376708984375, 667.4577026367188)","(-48.92565155029297, 182.89613342285156, 55.92694091796875)","(-49.90076446533203, 174.26373291015625, 52.784996032714844)",POINT (0.3616785705089569 0.1181165426969528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2185140084,14068865956,1,1,"(0.3585316836833954, 0.05506275221705437)","(0.34829646348953247, 0.1482997089624405)",1,1,3.0760040283203125,2.830291748046875,"(-63.30347442626953, -18.983728408813477, 670.513916015625)","(0.1515568196773529, -19.11899185180664, 667.505859375)","(-50.50053405761719, 190.0958709716797, 58.54743576049805)","(-54.03706359863281, 173.06736755371094, 52.349586486816406)",POINT (0.3534140735864639 0.1016812305897474),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2185156718,14068882624,1,1,"(0.3645632863044739, 0.04404710978269577)","(0.34126025438308716, 0.14255718886852264)",1,1,3.041168212890625,2.849761962890625,"(-63.324275970458984, -18.98870086669922, 670.585693359375)","(0.14067460596561432, -19.10194969177246, 667.4442138671875)","(-48.41646194458008, 192.1077117919922, 59.279701232910156)","(-56.46824264526367, 174.1161651611328, 52.731319427490234)",POINT (0.3529117703437805 0.0933021493256092),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2185173351,14068899290,1,1,"(0.3617312014102936, 0.05487340688705444)","(0.3394823670387268, 0.14208711683750153)",1,1,3.031967163085937,2.829925537109375,"(-63.341156005859375, -18.9688777923584, 670.6202392578125)","(0.14153455197811127, -19.078271865844727, 667.4686889648438)","(-49.39502716064453, 190.13043212890625, 58.56004333496094)","(-57.08255386352539, 174.2020263671875, 52.762542724609375)",POINT (0.3506067842245102 0.098480261862278),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2185189985,14068915957,1,1,"(0.3578609228134155, 0.06331390887498856)","(0.34147360920906067, 0.1458110213279724)",1,1,3.0614013671875,2.8250885009765625,"(-63.356300354003906, -18.953950881958008, 670.6170654296875)","(0.13804137706756592, -19.067981719970703, 667.4315185546875)","(-50.7322998046875, 188.58889770507812, 57.99897003173828)","(-56.39453887939453, 173.52188110351562, 52.5150260925293)",POINT (0.3496672660112381 0.1045624651014805),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2185206618,14068932623,1,1,"(0.3590888977050781, 0.07356086373329163)","(0.33634889125823975, 0.1386742740869522)",1,1,3.053955078125,2.833358764648437,"(-63.36039733886719, -18.90975570678711, 670.6666259765625)","(0.14335179328918457, -19.05078125, 667.3822631835938)","(-50.30799865722656, 186.71743774414062, 57.317779541015625)","(-58.165252685546875, 174.82533264160156, 52.989463806152344)",POINT (0.3477188944816589 0.1061175689101219),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2185223255,14068949294,1,1,"(0.3625516891479492, 0.08111906051635742)","(0.33583202958106995, 0.13206975162029266)",1,1,3.0723419189453125,2.81036376953125,"(-63.35117721557617, -18.895078659057617, 670.668212890625)","(0.15661974251270294, -19.044828414916992, 667.3826904296875)","(-49.11153030395508, 185.3370361328125, 56.81536865234375)","(-58.34384536743164, 176.03152465820312, 53.42849349975586)",POINT (0.3491918593645096 0.106594406068325),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2185239889,14068965961,1,1,"(0.35259053111076355, 0.06544503569602966)","(0.3410888612270355, 0.11957389116287231)",1,1,3.044219970703125,2.791961669921875,"(-63.33958053588867, -18.870100021362305, 670.6068115234375)","(0.1414388120174408, -19.018569946289062, 667.6898193359375)","(-52.55335998535156, 188.19967651367188, 57.85727310180664)","(-56.527462005615234, 178.31375122070312, 54.25909423828125)",POINT (0.3468396961688995 0.092509463429451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2185256521,14068982627,1,1,"(0.3167586028575897, 0.08466646075248718)","(0.3161635100841522, 0.1457078903913498)",1,1,3.0771026611328125,2.811630249023437,"(-63.462440490722656, -18.866943359375, 670.7728881835938)","(0.007909893989562988, -18.99896812438965, 668.132568359375)","(-64.93418884277344, 184.68914794921875, 56.57954406738281)","(-65.13980865478516, 173.54075622558594, 52.52180862426758)",POINT (0.316461056470871 0.1151871755719185),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2185273156,14068999294,1,1,"(0.3168775141239166, 0.06562972813844681)","(0.3196987211704254, 0.15522262454032898)",1,1,3.04376220703125,2.842132568359375,"(-63.4605827331543, -18.856586456298828, 670.5584716796875)","(-0.009105324745178223, -18.964399337768555, 668.2554321289062)","(-64.89309692382812, 188.16592407226562, 57.845035552978516)","(-63.918304443359375, 171.80299377441406, 51.88936996459961)",POINT (0.318288117647171 0.1104261763393879),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2185289788,14069015960,1,1,"(0.31273597478866577, 0.056975558400154114)","(0.31297188997268677, 0.16328321397304535)",1,1,3.0370330810546875,2.8329315185546875,"(-63.4888801574707, -18.846405029296875, 670.7169799804688)","(-0.02508637309074402, -18.939533233642578, 668.317138671875)","(-66.32410430908203, 189.7465057373047, 58.42032241821289)","(-66.24259185791016, 170.33082580566406, 51.353546142578125)",POINT (0.3128539323806763 0.1101293861865997),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,21,2185306422,14069032627,1,1,"(0.31248000264167786, 0.06115218997001648)","(0.315131813287735, 0.16645735502243042)",1,1,3.031951904296875,2.8308258056640625,"(-63.510440826416016, -18.83384895324707, 670.7633056640625)","(-0.0393173024058342, -18.915122985839844, 668.4161987304688)","(-66.41255187988281, 188.9837188720703, 58.142642974853516)","(-65.49628448486328, 169.7510986328125, 51.142578125)",POINT (0.3138059079647064 0.1138047724962234),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
