,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,55,22,838926294182,2877331809,1,1,"(0.49875685572624207, 0.3230653405189514)","(0.47291773557662964, 0.367328941822052)",1,1,3.1075897216796875,3.038604736328125,"(-38.870628356933594, 26.679954528808594, 541.5989990234375)","(18.93146514892578, 28.761804580688477, 540.30908203125)","(-2.049194812774658, 141.1487274169922, 40.73218536376953)","(-10.97725772857666, 133.06459045410156, 37.78972625732422)",POINT (0.4858372956514358 0.3451971411705017),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,22,838926310848,2877348475,1,1,"(0.5010700821876526, 0.3336198329925537)","(0.4703238904476166, 0.3637554347515106)",1,1,3.125579833984375,3.033599853515625,"(-38.867706298828125, 26.696075439453125, 541.7791748046875)","(18.944719314575195, 28.75394058227539, 540.4223022460938)","(-1.2499065399169922, 139.2211151123047, 40.03050994873047)","(-11.873505592346191, 133.71722412109375, 38.02730941772461)",POINT (0.4856969863176346 0.3486876338720322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,22,838926327516,2877365142,1,1,"(0.4992370307445526, 0.33580106496810913)","(0.472858726978302, 0.364802747964859)",1,1,3.1298065185546875,3.0471954345703125,"(-38.844764709472656, 26.706817626953125, 541.7825927734375)","(18.96471405029297, 28.756328582763672, 540.5180053710938)","(-1.8832921981811523, 138.82272338867188, 39.88554382324219)","(-10.997647285461426, 133.5259552001953, 37.95766067504883)",POINT (0.4860478788614273 0.3503019064664841),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,22,838926344187,2877381813,1,1,"(0.49680066108703613, 0.3284614682197571)","(0.47597354650497437, 0.3549773097038269)",1,1,3.115829467773437,3.028564453125,"(-38.818023681640625, 26.704639434814453, 541.8358154296875)","(18.988525390625, 28.753856658935547, 540.6956176757812)","(-2.7251060009002686, 140.16322326660156, 40.3734016418457)","(-9.921406745910645, 135.3204345703125, 38.61083221435547)",POINT (0.4863871037960052 0.341719388961792),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,22,838926360854,2877398479,1,1,"(0.496012419462204, 0.3323837220668793)","(0.47149303555488586, 0.3748623728752136)",1,1,3.1109771728515625,3.0401763916015625,"(-38.78864288330078, 26.712627410888672, 541.8222045898438)","(19.023632049560547, 28.754104614257812, 540.7099609375)","(-2.9974730014801025, 139.4468536376953, 40.11272048950195)","(-11.469534873962402, 131.68870544433594, 37.28895568847656)",POINT (0.4837527275085449 0.3536230474710464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,22,838926377521,2877415146,1,1,"(0.500117301940918, 0.32426872849464417)","(0.47743844985961914, 0.3658253848552704)",1,1,3.1044464111328125,3.030746459960937,"(-38.763877868652344, 26.690982818603516, 541.8589477539062)","(19.048328399658203, 28.717636108398438, 540.7891845703125)","(-1.5791094303131104, 140.92897033691406, 40.652099609375)","(-9.415237426757812, 133.33917236328125, 37.88972473144531)",POINT (0.4887778759002686 0.3450470566749573),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,22,838926394189,2877431813,1,1,"(0.495524525642395, 0.3415128290653229)","(0.47444456815719604, 0.3716740608215332)",1,1,3.12646484375,3.03057861328125,"(-38.694236755371094, 26.66663360595703, 541.7669677734375)","(19.10216522216797, 28.663528442382812, 540.6727905273438)","(-3.166045904159546, 137.779541015625, 39.50586700439453)","(-10.449701309204102, 132.27099609375, 37.50090789794922)",POINT (0.4849845468997955 0.356593444943428),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,22,838926410855,2877448479,1,1,"(0.49734145402908325, 0.322219580411911)","(0.47203776240348816, 0.37265294790267944)",1,1,3.108795166015625,3.045318603515625,"(-38.63987350463867, 26.613807678222656, 541.757568359375)","(19.166133880615234, 28.585895538330078, 540.6376953125)","(-2.538248300552368, 141.30320739746094, 40.788352966308594)","(-11.2813138961792, 132.0922088623047, 37.43585968017578)",POINT (0.4846896082162857 0.3474362641572952),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,22,838926427523,2877465146,1,1,"(0.5010780692100525, 0.33071720600128174)","(0.4696469008922577, 0.37947016954421997)",1,1,3.10382080078125,3.040145874023437,"(-38.57923889160156, 26.581722259521484, 541.7485961914062)","(19.239206314086914, 28.49040985107422, 540.4391479492188)","(-1.2471400499343872, 139.751220703125, 40.223506927490234)","(-12.107420921325684, 130.84715270996094, 36.98263931274414)",POINT (0.4853624850511551 0.3550936877727508),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,22,838926444190,2877481813,1,1,"(0.5003308057785034, 0.33001309633255005)","(0.4766698479652405, 0.36444801092147827)",1,1,3.113739013671875,3.043609619140625,"(-38.48200988769531, 26.519287109375, 541.564697265625)","(19.325702667236328, 28.389606475830078, 540.482177734375)","(-1.5053603649139404, 139.8798370361328, 40.270267486572266)","(-9.68082332611084, 133.5907440185547, 37.98124694824219)",POINT (0.488500326871872 0.3472305536270142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,22,838926460857,2877498479,1,1,"(0.49715641140937805, 0.33102864027023315)","(0.47222453355789185, 0.37986814975738525)",1,1,3.124542236328125,3.04486083984375,"(-38.40220260620117, 26.461950302124023, 541.4920654296875)","(19.412216186523438, 28.304439544677734, 540.2508544921875)","(-2.6021814346313477, 139.69436645507812, 40.20273208618164)","(-11.216784477233887, 130.77444458007812, 36.95624923706055)",POINT (0.484690472483635 0.3554483950138092),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
