,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,44,11,163888869526,4727161484,1,1,"(0.4740391671657562, 0.6354202032089233)","(0.495139479637146, 0.6594366431236267)",1,1,2.9654541015625,3.3161163330078125,"(-71.15483093261719, -93.00784301757812, 704.7191162109375)","(4.73753023147583, -104.90455627441406, 710.778076171875)","(-10.589778900146484, 84.10124969482422, 19.968591690063477)","(-3.299105167388916, 79.71499633789062, 18.37204933166504)",POINT (0.4845893234014511 0.647428423166275),,,,,,,,,,,,1
0,44,11,163888886194,4727178151,1,1,"(0.46061044931411743, 0.6302867531776428)","(0.48705369234085083, 0.640738844871521)",1,1,2.9583282470703125,3.2818756103515625,"(-71.15052795410156, -92.97698974609375, 704.6357421875)","(4.749459266662598, -104.85673522949219, 710.6249389648438)","(-15.229743003845215, 85.03881072998047, 20.309803009033203)","(-6.092926979064941, 83.12986755371094, 19.614986419677734)",POINT (0.4738320708274841 0.6355127990245819),,,,,,,,,,,,1
0,44,11,163888902861,4727194818,1,1,"(0.46353083848953247, 0.6071925163269043)","(0.5028172135353088, 0.6698697805404663)",1,1,2.9699249267578125,3.360107421875,"(-71.14513397216797, -92.92442321777344, 704.4166870117188)","(4.743986129760742, -104.81822204589844, 710.6248779296875)","(-14.220678329467773, 89.25666809082031, 21.84496307373047)","(-0.6462590098381042, 77.80948638916016, 17.678577423095703)",POINT (0.4831740260124206 0.6385311484336853),,,,,,,,,,,,1
0,44,11,163888919528,4727211484,1,1,"(0.460793673992157, 0.6353136897087097)","(0.480429470539093, 0.662714958190918)",1,1,3.0146484375,3.36712646484375,"(-71.16141510009766, -92.92544555664062, 704.4124145507812)","(4.732945442199707, -104.82463073730469, 710.7508544921875)","(-15.166431427001953, 84.12069702148438, 19.975643157958984)","(-8.381768226623535, 79.11620330810547, 18.154184341430664)",POINT (0.470611572265625 0.6490143239498138),,,,,,,,,,,,1
0,44,11,163888936195,4727228151,1,1,"(0.45241108536720276, 0.6419262886047363)","(0.4912399649620056, 0.6594172716140747)",1,1,3.0242156982421875,3.396759033203125,"(-71.19467163085938, -92.94227600097656, 704.5593872070312)","(4.722698211669922, -104.8130874633789, 710.7646484375)","(-18.062833786010742, 82.9129867553711, 19.5361270904541)","(-4.646462440490723, 79.71849060058594, 18.37339210510254)",POINT (0.4718255251646042 0.6506717801094055),,,,,,,,,,,,1
0,44,11,163888952863,4727244818,1,1,"(0.4583621919155121, 0.6297062039375305)","(0.48638567328453064, 0.6554897427558899)",1,1,3.0027313232421875,3.3718414306640625,"(-71.24111938476562, -92.98037719726562, 704.7294311523438)","(4.7032365798950195, -104.82899475097656, 710.8624267578125)","(-16.006561279296875, 85.14485931396484, 20.348360061645508)","(-6.323739051818848, 80.4358139038086, 18.634416580200195)",POINT (0.4723739326000214 0.6425979733467102),,,,,,,,,,,,1
0,44,11,163888969533,4727261488,1,1,"(0.45329123735427856, 0.6302126049995422)","(0.4956915080547333, 0.6570037603378296)",1,1,3.004745483398437,3.379257202148437,"(-71.2657470703125, -92.9941177368164, 704.7647705078125)","(4.692312240600586, -104.82231903076172, 710.862548828125)","(-17.758712768554688, 85.05235290527344, 20.314720153808594)","(-3.10833740234375, 80.1593246459961, 18.533756256103516)",POINT (0.4744913727045059 0.6436081826686859),,,,,,,,,,,,1
0,44,11,163888986201,4727278155,1,1,"(0.4594087302684784, 0.618650496006012)","(0.4794442355632782, 0.6626275777816772)",1,1,2.9847564697265625,3.3907012939453125,"(-71.27490997314453, -93.00288391113281, 704.7334594726562)","(4.691693305969238, -104.81341552734375, 710.7788696289062)","(-15.644964218139648, 87.16401672363281, 21.083303451538086)","(-8.72219467163086, 79.13218688964844, 18.159969329833984)",POINT (0.4694264829158783 0.6406390368938446),,,,,,,,,,,,1
0,44,11,163889002868,4727294822,1,1,"(0.4686204493045807, 0.6252121925354004)","(0.5103851556777954, 0.665631115436554)",1,1,2.96270751953125,3.3742218017578125,"(-71.27076721191406, -92.99969482421875, 704.7070922851562)","(4.703973293304443, -104.79546356201172, 710.653564453125)","(-12.462076187133789, 85.96562957763672, 20.647092819213867)","(1.9686847925186157, 78.5836181640625, 17.960344314575195)",POINT (0.489502802491188 0.6454216539859772),,,,,,,,,,,,1
0,44,11,163889019535,4727311488,1,1,"(0.46907758712768555, 0.6499810218811035)","(0.49163734912872314, 0.6765609979629517)",1,1,3.03228759765625,3.4305572509765625,"(-71.23998260498047, -92.98526000976562, 704.6307373046875)","(4.723483085632324, -104.7728271484375, 710.486083984375)","(-12.304120063781738, 81.44190979003906, 19.000633239746094)","(-4.509158134460449, 76.58743286132812, 17.233745574951172)",POINT (0.4803574681282044 0.6632710099220276),,,,,,,,,,,,1
