,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,40,30,"{'x': 487.21112078475835, 'y': 540.0117125265541, 'elapsedTime': 86079.59999999963}",3678729333,3764567350,POINT (0.253755792075395 0.5000108449319945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,30,"{'x': 487.21112078475835, 'y': 540.0117125265541, 'elapsedTime': 86079.59999999963}",3678746000,3764584016,POINT (0.253755792075395 0.5000108449319945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,30,"{'x': 487.21112078475835, 'y': 540.0117125265541, 'elapsedTime': 86079.59999999963}",3678762667,3764600683,POINT (0.253755792075395 0.5000108449319945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,30,"{'x': 487.21112078475835, 'y': 540.0117125265541, 'elapsedTime': 86079.59999999963}",3678779335,3764617350,POINT (0.253755792075395 0.5000108449319945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,30,"{'x': 487.21112078475835, 'y': 540.0117125265541, 'elapsedTime': 86079.59999999963}",3678796007,3764634022,POINT (0.253755792075395 0.5000108449319945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,30,"{'x': 487.21112078475835, 'y': 540.0117125265541, 'elapsedTime': 86079.59999999963}",3678812674,3764650689,POINT (0.253755792075395 0.5000108449319945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,30,"{'x': 487.21112078475835, 'y': 540.0117125265541, 'elapsedTime': 86079.59999999963}",3678829341,3764667355,POINT (0.253755792075395 0.5000108449319945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,30,"{'x': 487.21112078475835, 'y': 540.0117125265541, 'elapsedTime': 86079.59999999963}",3678846008,3764684022,POINT (0.253755792075395 0.5000108449319945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,30,"{'x': 487.21112078475835, 'y': 540.0117125265541, 'elapsedTime': 86079.59999999963}",3678862675,3764700688,POINT (0.253755792075395 0.5000108449319945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,30,"{'x': 487.21112078475835, 'y': 540.0117125265541, 'elapsedTime': 86079.59999999963}",3678879342,3764717355,POINT (0.253755792075395 0.5000108449319945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
