,pid,stimulus_number,coordinates,current_time,current_time1,geometry,-----------.1,Breadth-first.1,BFS.1,is.1,equivalent.1,which.1,type.1,traversal.1,in.1,trees.1,question,code,choices
0,25,8,"{'x': 811.5105869315223, 'y': 528.7944767596838, 'elapsedTime': 28553.100000023842}",250026076643,1521600610,POINT (0.4226617640268345 0.4896245155182257),,,,,,,,,,,,1,
0,25,8,"{'x': 811.5105869315223, 'y': 528.7944767596838, 'elapsedTime': 28553.100000023842}",250026093310,1521617276,POINT (0.4226617640268345 0.4896245155182257),,,,,,,,,,,,1,
0,25,8,"{'x': 839.0211370328128, 'y': 535.9347453940502, 'elapsedTime': 28620.30000001192}",250026109977,1521633943,POINT (0.4369901755379234 0.4962358753648613),,,,,,,,,,,,1,
0,25,8,"{'x': 839.0211370328128, 'y': 535.9347453940502, 'elapsedTime': 28620.30000001192}",250026126650,1521650615,POINT (0.4369901755379234 0.4962358753648613),,,,,,,,,,,,1,
0,25,8,"{'x': 839.0211370328128, 'y': 535.9347453940502, 'elapsedTime': 28620.30000001192}",250026143316,1521667281,POINT (0.4369901755379234 0.4962358753648613),,,,,,,,,,,,1,
0,25,8,"{'x': 839.0211370328128, 'y': 535.9347453940502, 'elapsedTime': 28620.30000001192}",250026159984,1521683948,POINT (0.4369901755379234 0.4962358753648613),,,,,,,,,,,,1,
0,25,8,"{'x': 839.0211370328128, 'y': 535.9347453940502, 'elapsedTime': 28620.30000001192}",250026176651,1521700615,POINT (0.4369901755379234 0.4962358753648613),,,,,,,,,,,,1,
0,25,8,"{'x': 839.0211370328128, 'y': 535.9347453940502, 'elapsedTime': 28620.30000001192}",250026193319,1521717282,POINT (0.4369901755379234 0.4962358753648613),,,,,,,,,,,,1,
0,25,8,"{'x': 839.0211370328128, 'y': 535.9347453940502, 'elapsedTime': 28620.30000001192}",250026209986,1521733949,POINT (0.4369901755379234 0.4962358753648613),,,,,,,,,,,,1,
0,25,8,"{'x': 839.0211370328128, 'y': 535.9347453940502, 'elapsedTime': 28620.30000001192}",250026226654,1521750616,POINT (0.4369901755379234 0.4962358753648613),,,,,,,,,,,,1,
0,25,8,"{'x': 839.0211370328128, 'y': 535.9347453940502, 'elapsedTime': 28620.30000001192}",250026243320,1521767282,POINT (0.4369901755379234 0.4962358753648613),,,,,,,,,,,,1,
0,25,8,"{'x': 839.0211370328128, 'y': 535.9347453940502, 'elapsedTime': 28620.30000001192}",250026259995,1521783955,POINT (0.4369901755379234 0.4962358753648613),,,,,,,,,,,,1,
0,25,8,"{'x': 839.0211370328128, 'y': 535.9347453940502, 'elapsedTime': 28620.30000001192}",250026276662,1521800622,POINT (0.4369901755379234 0.4962358753648613),,,,,,,,,,,,1,
0,25,8,"{'x': 839.0211370328128, 'y': 535.9347453940502, 'elapsedTime': 28620.30000001192}",250026293329,1521817288,POINT (0.4369901755379234 0.4962358753648613),,,,,,,,,,,,1,
0,25,8,"{'x': 839.0211370328128, 'y': 535.9347453940502, 'elapsedTime': 28620.30000001192}",250026309996,1521833955,POINT (0.4369901755379234 0.4962358753648613),,,,,,,,,,,,1,
0,25,8,"{'x': 839.0211370328128, 'y': 535.9347453940502, 'elapsedTime': 28620.30000001192}",250026326664,1521850622,POINT (0.4369901755379234 0.4962358753648613),,,,,,,,,,,,1,
