,pid,stimulus_number,coordinates,current_time,current_time1,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233152327,2451731542,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233168994,2451748209,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233185667,2451764881,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233202333,2451781547,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233219001,2451798214,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233235668,2451814881,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233252335,2451831547,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233269002,2451848214,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233285670,2451864881,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233302336,2451881547,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233319009,2451898220,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233335676,2451914886,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233352343,2451931553,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233369011,2451948220,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233385677,2451964886,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233402347,2451981555,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233419014,2451998222,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233435682,2452014888,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233452348,2452031554,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233469018,2452048223,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233485684,2452064889,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233502352,2452081556,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233519019,2452098223,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233535686,2452114889,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233552353,2452131556,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233569021,2452148223,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233585693,2452164895,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233602359,2452181560,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233619026,2452198227,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233635695,2452214895,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233652362,2452231562,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,12,"{'x': 556.8554402782046, 'y': 300.8650063587566, 'elapsedTime': 29594.200000000186}",2233669030,2452248229,POINT (0.2900288751448982 0.2785787095914413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
