,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,50,30,"{'x': 817.4835968978723, 'y': 257.05038445716883, 'elapsedTime': 105285.1000000001}",2271634772,2406318641,POINT (0.4257727067176418 0.2380096152381193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,30,"{'x': 817.4835968978723, 'y': 257.05038445716883, 'elapsedTime': 105285.1000000001}",2271651438,2406335307,POINT (0.4257727067176418 0.2380096152381193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,30,"{'x': 817.4835968978723, 'y': 257.05038445716883, 'elapsedTime': 105285.1000000001}",2271668106,2406351974,POINT (0.4257727067176418 0.2380096152381193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,30,"{'x': 817.4835968978723, 'y': 257.05038445716883, 'elapsedTime': 105285.1000000001}",2271684773,2406368641,POINT (0.4257727067176418 0.2380096152381193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,30,"{'x': 817.4835968978723, 'y': 257.05038445716883, 'elapsedTime': 105285.1000000001}",2271701440,2406385307,POINT (0.4257727067176418 0.2380096152381193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,30,"{'x': 817.4835968978723, 'y': 257.05038445716883, 'elapsedTime': 105285.1000000001}",2271718112,2406401978,POINT (0.4257727067176418 0.2380096152381193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,30,"{'x': 817.4835968978723, 'y': 257.05038445716883, 'elapsedTime': 105285.1000000001}",2271734780,2406418645,POINT (0.4257727067176418 0.2380096152381193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,30,"{'x': 817.4835968978723, 'y': 257.05038445716883, 'elapsedTime': 105285.1000000001}",2271751447,2406435311,POINT (0.4257727067176418 0.2380096152381193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,30,"{'x': 817.4835968978723, 'y': 257.05038445716883, 'elapsedTime': 105285.1000000001}",2271768114,2406451978,POINT (0.4257727067176418 0.2380096152381193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,30,"{'x': 817.4835968978723, 'y': 257.05038445716883, 'elapsedTime': 105285.1000000001}",2271784782,2406468645,POINT (0.4257727067176418 0.2380096152381193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,30,"{'x': 817.4835968978723, 'y': 257.05038445716883, 'elapsedTime': 105285.1000000001}",2271801448,2406485311,POINT (0.4257727067176418 0.2380096152381193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,30,"{'x': 817.4835968978723, 'y': 257.05038445716883, 'elapsedTime': 105285.1000000001}",2271818116,2406501978,POINT (0.4257727067176418 0.2380096152381193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,30,"{'x': 817.4835968978723, 'y': 257.05038445716883, 'elapsedTime': 105285.1000000001}",2271834783,2406518645,POINT (0.4257727067176418 0.2380096152381193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,30,"{'x': 817.4835968978723, 'y': 257.05038445716883, 'elapsedTime': 105285.1000000001}",2271851455,2406535316,POINT (0.4257727067176418 0.2380096152381193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,30,"{'x': 817.4835968978723, 'y': 257.05038445716883, 'elapsedTime': 105285.1000000001}",2271868122,2406551983,POINT (0.4257727067176418 0.2380096152381193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,30,"{'x': 817.4835968978723, 'y': 257.05038445716883, 'elapsedTime': 105285.1000000001}",2271884790,2406568650,POINT (0.4257727067176418 0.2380096152381193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,30,"{'x': 817.4835968978723, 'y': 257.05038445716883, 'elapsedTime': 105285.1000000001}",2271901456,2406585316,POINT (0.4257727067176418 0.2380096152381193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
