,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,3,30,"{'x': 652.8309967666455, 'y': 467.3933830160305, 'elapsedTime': 54586.80000001192}",430949645234,2847088663,POINT (0.3400161441492945 0.432771650940769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,30,"{'x': 652.8309967666455, 'y': 467.3933830160305, 'elapsedTime': 54586.80000001192}",430949661905,2847105334,POINT (0.3400161441492945 0.432771650940769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,30,"{'x': 652.8309967666455, 'y': 467.3933830160305, 'elapsedTime': 54586.80000001192}",430949678573,2847122001,POINT (0.3400161441492945 0.432771650940769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,30,"{'x': 652.8309967666455, 'y': 467.3933830160305, 'elapsedTime': 54586.80000001192}",430949695240,2847138668,POINT (0.3400161441492945 0.432771650940769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,30,"{'x': 652.8309967666455, 'y': 467.3933830160305, 'elapsedTime': 54586.80000001192}",430949711907,2847155334,POINT (0.3400161441492945 0.432771650940769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,30,"{'x': 652.8309967666455, 'y': 467.3933830160305, 'elapsedTime': 54586.80000001192}",430949728574,2847172001,POINT (0.3400161441492945 0.432771650940769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,30,"{'x': 652.8309967666455, 'y': 467.3933830160305, 'elapsedTime': 54586.80000001192}",430949745242,2847188668,POINT (0.3400161441492945 0.432771650940769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,30,"{'x': 652.8309967666455, 'y': 467.3933830160305, 'elapsedTime': 54586.80000001192}",430949761908,2847205334,POINT (0.3400161441492945 0.432771650940769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,30,"{'x': 652.8309967666455, 'y': 467.3933830160305, 'elapsedTime': 54586.80000001192}",430949778581,2847222006,POINT (0.3400161441492945 0.432771650940769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,30,"{'x': 652.8309967666455, 'y': 467.3933830160305, 'elapsedTime': 54586.80000001192}",430949795248,2847238673,POINT (0.3400161441492945 0.432771650940769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,30,"{'x': 652.8309967666455, 'y': 467.3933830160305, 'elapsedTime': 54586.80000001192}",430949811915,2847255339,POINT (0.3400161441492945 0.432771650940769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,30,"{'x': 652.8309967666455, 'y': 467.3933830160305, 'elapsedTime': 54586.80000001192}",430949828582,2847272006,POINT (0.3400161441492945 0.432771650940769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,30,"{'x': 652.8309967666455, 'y': 467.3933830160305, 'elapsedTime': 54586.80000001192}",430949845250,2847288673,POINT (0.3400161441492945 0.432771650940769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,30,"{'x': 652.8309967666455, 'y': 467.3933830160305, 'elapsedTime': 54586.80000001192}",430949861916,2847305339,POINT (0.3400161441492945 0.432771650940769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,30,"{'x': 652.8309967666455, 'y': 467.3933830160305, 'elapsedTime': 54586.80000001192}",430949878584,2847322006,POINT (0.3400161441492945 0.432771650940769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,30,"{'x': 652.8309967666455, 'y': 467.3933830160305, 'elapsedTime': 54586.80000001192}",430949895250,2847338672,POINT (0.3400161441492945 0.432771650940769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,30,"{'x': 652.8309967666455, 'y': 467.3933830160305, 'elapsedTime': 54586.80000001192}",430949911920,2847355341,POINT (0.3400161441492945 0.432771650940769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,30,"{'x': 652.8309967666455, 'y': 467.3933830160305, 'elapsedTime': 54586.80000001192}",430949928587,2847372008,POINT (0.3400161441492945 0.432771650940769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
