,pid,stimulus_number,coordinates,current_time,current_time1,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436297814736,864202653,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436297831411,864219328,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436297848071,864235987,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436297864745,864252661,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436297881412,864269328,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436297898071,864285986,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436297914751,864302666,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436297931418,864319332,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436297948084,864335998,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436297964753,864352666,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436297981419,864369332,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436297998087,864385999,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436298014754,864402666,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436298031412,864419323,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436298048092,864436003,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436298064751,864452661,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436298081426,864469336,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436298098085,864485994,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436298114752,864502661,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436298131419,864519328,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436298148086,864535994,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436298164753,864552661,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436298181425,864569333,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,12,"{'x': 810.288035315567, 'y': 525.3063466651805, 'elapsedTime': 28732}",436298198092,864585999,POINT (0.4220250183935245 0.4863947654307227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
