,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837707730827,1658805589,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837707747494,1658822256,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837707764161,1658838922,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837707780828,1658855589,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837707797496,1658872256,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837707814166,1658888926,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837707830834,1658905593,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837707847501,1658922260,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837707864168,1658938926,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837707880835,1658955593,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837707897503,1658972260,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837707914169,1658988926,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837707930837,1659005593,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837707947507,1659022263,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837707964174,1659038929,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837707980841,1659055596,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837707997509,1659072263,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708014175,1659088929,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708030843,1659105596,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708047510,1659122263,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708064177,1659138929,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708080849,1659155601,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708097516,1659172267,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708114183,1659188934,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708130851,1659205601,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708147518,1659222268,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708164185,1659238934,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708180843,1659255592,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708197511,1659272259,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708214184,1659288932,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708230851,1659305598,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708247518,1659322265,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708264194,1659338940,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708280861,1659355607,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708297528,1659372273,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708314195,1659388940,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708330868,1659405612,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708347534,1659422278,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708364202,1659438945,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708380869,1659455612,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708397536,1659472278,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708414195,1659488937,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708430862,1659505603,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708447529,1659522270,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708464199,1659538939,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708480866,1659555606,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708497534,1659572273,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708514201,1659588940,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708530869,1659605607,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708547536,1659622274,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708564202,1659638940,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708580870,1659655607,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708597543,1659672280,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708614210,1659688946,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708630877,1659705613,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708647545,1659722280,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708664211,1659738946,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708680879,1659755613,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708697546,1659772280,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708714213,1659788946,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708730884,1659805617,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708747552,1659822284,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708764218,1659838950,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708780886,1659855617,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708797553,1659872284,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708814220,1659888950,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708830887,1659905617,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708847555,1659922284,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708864226,1659938955,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708880894,1659955622,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708897560,1659972288,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708914228,1659988955,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708930895,1660005622,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708947563,1660022289,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708964229,1660038955,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708980897,1660055622,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837708997568,1660072293,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837709014236,1660088960,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837709030903,1660105627,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,"{'x': 663.3095490429274, 'y': 321.5660746811286, 'elapsedTime': 36108.09999990463}",837709047570,1660122293,POINT (0.345473723459858 0.2977463654454894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
