,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,20,30,"{'x': 767.4519783204696, 'y': 43.349345778819355, 'elapsedTime': 81062.40000000596}",175239492243,1405680273,POINT (0.3997145720419112 0.0401382831285364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,30,"{'x': 767.4519783204696, 'y': 43.349345778819355, 'elapsedTime': 81062.40000000596}",175239508911,1405696940,POINT (0.3997145720419112 0.0401382831285364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,30,"{'x': 767.4519783204696, 'y': 43.349345778819355, 'elapsedTime': 81062.40000000596}",175239525578,1405713607,POINT (0.3997145720419112 0.0401382831285364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,30,"{'x': 767.4519783204696, 'y': 43.349345778819355, 'elapsedTime': 81062.40000000596}",175239542245,1405730273,POINT (0.3997145720419112 0.0401382831285364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,30,"{'x': 767.4519783204696, 'y': 43.349345778819355, 'elapsedTime': 81062.40000000596}",175239558912,1405746940,POINT (0.3997145720419112 0.0401382831285364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,30,"{'x': 767.4519783204696, 'y': 43.349345778819355, 'elapsedTime': 81062.40000000596}",175239575580,1405763607,POINT (0.3997145720419112 0.0401382831285364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,30,"{'x': 767.4519783204696, 'y': 43.349345778819355, 'elapsedTime': 81062.40000000596}",175239592251,1405780278,POINT (0.3997145720419112 0.0401382831285364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,30,"{'x': 767.4519783204696, 'y': 43.349345778819355, 'elapsedTime': 81062.40000000596}",175239608919,1405796945,POINT (0.3997145720419112 0.0401382831285364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,30,"{'x': 767.4519783204696, 'y': 43.349345778819355, 'elapsedTime': 81062.40000000596}",175239625586,1405813612,POINT (0.3997145720419112 0.0401382831285364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,30,"{'x': 767.4519783204696, 'y': 43.349345778819355, 'elapsedTime': 81062.40000000596}",175239642253,1405830278,POINT (0.3997145720419112 0.0401382831285364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
