,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,52,30,"{'x': 789.0253448187269, 'y': 506.29262113291014, 'elapsedTime': 241812.60000002384}",415501950504,4446378731,POINT (0.4109507004264203 0.4687894640119538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,30,"{'x': 789.0253448187269, 'y': 506.29262113291014, 'elapsedTime': 241812.60000002384}",415501967173,4446395399,POINT (0.4109507004264203 0.4687894640119538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,30,"{'x': 789.0253448187269, 'y': 506.29262113291014, 'elapsedTime': 241812.60000002384}",415501983839,4446412065,POINT (0.4109507004264203 0.4687894640119538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,30,"{'x': 789.0253448187269, 'y': 506.29262113291014, 'elapsedTime': 241812.60000002384}",415502000507,4446428732,POINT (0.4109507004264203 0.4687894640119538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,30,"{'x': 789.0253448187269, 'y': 506.29262113291014, 'elapsedTime': 241812.60000002384}",415502017173,4446445398,POINT (0.4109507004264203 0.4687894640119538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,30,"{'x': 789.0253448187269, 'y': 506.29262113291014, 'elapsedTime': 241812.60000002384}",415502033841,4446462065,POINT (0.4109507004264203 0.4687894640119538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,30,"{'x': 789.0253448187269, 'y': 506.29262113291014, 'elapsedTime': 241812.60000002384}",415502050510,4446478734,POINT (0.4109507004264203 0.4687894640119538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,30,"{'x': 789.0253448187269, 'y': 506.29262113291014, 'elapsedTime': 241812.60000002384}",415502067177,4446495400,POINT (0.4109507004264203 0.4687894640119538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,30,"{'x': 789.0253448187269, 'y': 506.29262113291014, 'elapsedTime': 241812.60000002384}",415502083844,4446512067,POINT (0.4109507004264203 0.4687894640119538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,30,"{'x': 789.0253448187269, 'y': 506.29262113291014, 'elapsedTime': 241812.60000002384}",415502100511,4446528733,POINT (0.4109507004264203 0.4687894640119538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,30,"{'x': 789.0253448187269, 'y': 506.29262113291014, 'elapsedTime': 241812.60000002384}",415502117178,4446545400,POINT (0.4109507004264203 0.4687894640119538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,30,"{'x': 789.0253448187269, 'y': 506.29262113291014, 'elapsedTime': 241812.60000002384}",415502133846,4446562067,POINT (0.4109507004264203 0.4687894640119538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
