,pid,stimulus_number,coordinates,current_time,current_time1,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,num1.1,int.3,num2.1,if.1,num1.2,==.1,0.1,return.1,num2.2,+.1,num1.3,-----------.4,else.1,if.2,num2.3,==.2,0.2,return.2,num1.4,*.1,2.1,-----------.5,else.2,return.3,afunc.2,num1.5,-.1,1.1,num2.4,-.2,1.2,-----------.8,-----------.9,-----------.10,question,code,choices
0,14,21,"{'x': 777.4673299633616, 'y': 544.7087340773394, 'elapsedTime': 170790.80000001192}",234925676759,1558487197,POINT (0.4049309010225842 0.5043599389604995),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234925693426,1558503864,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234925710094,1558520531,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234925726760,1558537197,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234925743428,1558553864,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234925760095,1558570531,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234925776762,1558587197,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234925793433,1558603868,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234925810101,1558620535,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234925826767,1558637201,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234925843435,1558653868,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234925860102,1558670535,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234925876768,1558687201,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234925893436,1558703868,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234925910094,1558720526,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234925926766,1558737197,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234925943434,1558753865,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234925960102,1558770532,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234925976769,1558787199,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234925993436,1558803865,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926010103,1558820532,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926026772,1558837200,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926043438,1558853866,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926060111,1558870539,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926076779,1558887206,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926093445,1558903872,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926110113,1558920539,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926126782,1558937208,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926143449,1558953874,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926160116,1558970541,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926176784,1558987208,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926193454,1559003878,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926210122,1559020545,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926226789,1559037212,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926243455,1559053878,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926260123,1559070545,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926276792,1559087214,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926293459,1559103880,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926310128,1559120549,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926326796,1559137216,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926343462,1559153882,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926360130,1559170549,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926376796,1559187215,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926393464,1559203882,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926410131,1559220549,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926426797,1559237215,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926443472,1559253889,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926460139,1559270556,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926476808,1559287224,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926493475,1559303891,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926510143,1559320558,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926526809,1559337224,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926543477,1559353891,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926560144,1559370558,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926576816,1559387229,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926593474,1559403887,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926610141,1559420554,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926626808,1559437220,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926643476,1559453888,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926660144,1559470555,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926676810,1559487221,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926693478,1559503888,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926710149,1559520559,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926726816,1559537225,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926743483,1559553892,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926760151,1559570559,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926776817,1559587225,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926793484,1559603892,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926810152,1559620559,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926826818,1559637225,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926843490,1559653896,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926860157,1559670563,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926876825,1559687230,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926893491,1559703896,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926910159,1559720563,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926926825,1559737229,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926943493,1559753896,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926960159,1559770562,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926976831,1559787233,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234926993497,1559803899,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234927010163,1559820565,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 742.6588248129268, 'y': 564.5170238573418, 'elapsedTime': 170836.30000001192}",234927026831,1559837232,POINT (0.3868014712567327 0.5227009480160572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,14,21,"{'x': 499.8354839532846, 'y': 499.98499527912696, 'elapsedTime': 16.400000005960464}",234927043506,1559853907,POINT (0.2603309812256691 0.4629490697028953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,21,"{'x': 499.8354839532846, 'y': 499.98499527912696, 'elapsedTime': 16.400000005960464}",234927060174,1559870574,POINT (0.2603309812256691 0.4629490697028953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,21,"{'x': 499.8354839532846, 'y': 499.98499527912696, 'elapsedTime': 16.400000005960464}",234927076841,1559887241,POINT (0.2603309812256691 0.4629490697028953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,21,"{'x': 500.1309974817717, 'y': 499.03867627889355, 'elapsedTime': 515.5}",234927093508,1559903907,POINT (0.2604848945217561 0.4620728484063829),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,21,"{'x': 500.1309974817717, 'y': 499.03867627889355, 'elapsedTime': 515.5}",234927110182,1559920581,POINT (0.2604848945217561 0.4620728484063829),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,21,"{'x': 498.5122197922673, 'y': 501.5841215357792, 'elapsedTime': 562.5999999940395}",234927126848,1559937246,POINT (0.2596417811418059 0.4644297421627585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
