,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492451697,8268535227,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492468371,8268551900,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492485037,8268568566,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492501705,8268585233,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492518372,8268601900,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492535039,8268618566,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492551706,8268635233,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492568374,8268651899,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492585041,8268668566,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492601713,8268685237,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492618379,8268701903,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492635047,8268718570,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492651714,8268735237,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492668381,8268751903,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492685048,8268768570,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492701716,8268785237,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492718382,8268801903,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492735055,8268818575,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492751721,8268835241,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492768389,8268851908,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492785056,8268868575,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492801723,8268885241,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492818390,8268901908,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492835058,8268918575,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492851724,8268935241,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492868398,8268951914,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492885065,8268968581,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492901732,8268985247,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,5,30,"{'x': 844.1304087588854, 'y': 533.5455603145912, 'elapsedTime': 48554.20000000298}",66492918399,8269001914,POINT (0.4396512545619195 0.4940236669579548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
