,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416361071,6582395140,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416377738,6582411807,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416394406,6582428474,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416411073,6582445141,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416427740,6582461807,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416444407,6582478474,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416461083,6582495149,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416477741,6582511807,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416494414,6582528479,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416511080,6582545145,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416527747,6582561811,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416544414,6582578478,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416561082,6582595145,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416577748,6582611811,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416594414,6582628477,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416611087,6582645149,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416627753,6582661815,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416644420,6582678481,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416661088,6582695149,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416677755,6582711815,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416694422,6582728482,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416711090,6582745149,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416727756,6582761815,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416744429,6582778487,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416761095,6582795153,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416777763,6582811820,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416794430,6582828487,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416811097,6582845153,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416827773,6582861829,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416844432,6582878487,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416861098,6582895153,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416877770,6582911824,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416894437,6582928491,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416911104,6582945157,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416927771,6582961824,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,30,"{'x': 662.0518692953787, 'y': 440.2328436779305, 'elapsedTime': 14304}",180416944440,6582978492,POINT (0.3448186819246764 0.4076230034054912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
