,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,27,30,"{'x': 734.3536410342683, 'y': 640.5058761808949, 'elapsedTime': 115381.60000002384}",243008130677,9640710921,POINT (0.3824758547053481 0.5930609964637916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,30,"{'x': 734.3536410342683, 'y': 640.5058761808949, 'elapsedTime': 115381.60000002384}",243008147345,9640727588,POINT (0.3824758547053481 0.5930609964637916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,30,"{'x': 734.3536410342683, 'y': 640.5058761808949, 'elapsedTime': 115381.60000002384}",243008164011,9640744254,POINT (0.3824758547053481 0.5930609964637916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,30,"{'x': 734.3536410342683, 'y': 640.5058761808949, 'elapsedTime': 115381.60000002384}",243008180679,9640760921,POINT (0.3824758547053481 0.5930609964637916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,30,"{'x': 734.3536410342683, 'y': 640.5058761808949, 'elapsedTime': 115381.60000002384}",243008197346,9640777588,POINT (0.3824758547053481 0.5930609964637916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,30,"{'x': 734.3536410342683, 'y': 640.5058761808949, 'elapsedTime': 115381.60000002384}",243008214018,9640794259,POINT (0.3824758547053481 0.5930609964637916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,30,"{'x': 734.3536410342683, 'y': 640.5058761808949, 'elapsedTime': 115381.60000002384}",243008230685,9640810926,POINT (0.3824758547053481 0.5930609964637916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,30,"{'x': 734.3536410342683, 'y': 640.5058761808949, 'elapsedTime': 115381.60000002384}",243008247352,9640827592,POINT (0.3824758547053481 0.5930609964637916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,30,"{'x': 734.3536410342683, 'y': 640.5058761808949, 'elapsedTime': 115381.60000002384}",243008264019,9640844259,POINT (0.3824758547053481 0.5930609964637916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,30,"{'x': 734.3536410342683, 'y': 640.5058761808949, 'elapsedTime': 115381.60000002384}",243008280687,9640860926,POINT (0.3824758547053481 0.5930609964637916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,30,"{'x': 734.3536410342683, 'y': 640.5058761808949, 'elapsedTime': 115381.60000002384}",243008297353,9640877592,POINT (0.3824758547053481 0.5930609964637916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,30,"{'x': 734.3536410342683, 'y': 640.5058761808949, 'elapsedTime': 115381.60000002384}",243008314021,9640894259,POINT (0.3824758547053481 0.5930609964637916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,30,"{'x': 734.3536410342683, 'y': 640.5058761808949, 'elapsedTime': 115381.60000002384}",243008330688,9640910926,POINT (0.3824758547053481 0.5930609964637916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,30,"{'x': 734.3536410342683, 'y': 640.5058761808949, 'elapsedTime': 115381.60000002384}",243008347357,9640927594,POINT (0.3824758547053481 0.5930609964637916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,30,"{'x': 734.3536410342683, 'y': 640.5058761808949, 'elapsedTime': 115381.60000002384}",243008364024,9640944261,POINT (0.3824758547053481 0.5930609964637916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,30,"{'x': 734.3536410342683, 'y': 640.5058761808949, 'elapsedTime': 115381.60000002384}",243008380692,9640960928,POINT (0.3824758547053481 0.5930609964637916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
