,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,15,30,"{'x': 728.2930658982777, 'y': 682.4191742956641, 'elapsedTime': 131597.19999992847}",937085118510,5543512285,POINT (0.379319305155353 0.6318696058293186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,15,30,"{'x': 728.2930658982777, 'y': 682.4191742956641, 'elapsedTime': 131597.19999992847}",937085135176,5543528951,POINT (0.379319305155353 0.6318696058293186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,15,30,"{'x': 728.2930658982777, 'y': 682.4191742956641, 'elapsedTime': 131597.19999992847}",937085151845,5543545618,POINT (0.379319305155353 0.6318696058293186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,15,30,"{'x': 728.2930658982777, 'y': 682.4191742956641, 'elapsedTime': 131597.19999992847}",937085168512,5543562285,POINT (0.379319305155353 0.6318696058293186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,15,30,"{'x': 728.2930658982777, 'y': 682.4191742956641, 'elapsedTime': 131597.19999992847}",937085185179,5543578951,POINT (0.379319305155353 0.6318696058293186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,15,30,"{'x': 728.2930658982777, 'y': 682.4191742956641, 'elapsedTime': 131597.19999992847}",937085201846,5543595618,POINT (0.379319305155353 0.6318696058293186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,15,30,"{'x': 728.2930658982777, 'y': 682.4191742956641, 'elapsedTime': 131597.19999992847}",937085218519,5543612290,POINT (0.379319305155353 0.6318696058293186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,15,30,"{'x': 728.2930658982777, 'y': 682.4191742956641, 'elapsedTime': 131597.19999992847}",937085235185,5543628956,POINT (0.379319305155353 0.6318696058293186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,15,30,"{'x': 728.2930658982777, 'y': 682.4191742956641, 'elapsedTime': 131597.19999992847}",937085251861,5543645631,POINT (0.379319305155353 0.6318696058293186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,15,30,"{'x': 728.2930658982777, 'y': 682.4191742956641, 'elapsedTime': 131597.19999992847}",937085268529,5543662299,POINT (0.379319305155353 0.6318696058293186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
