,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,59,30,"{'x': 958.6319230293626, 'y': 226.53254056163956, 'elapsedTime': 66808.60000002384}",336687530388,6349201268,POINT (0.4992874599111264 0.2097523523718885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,30,"{'x': 958.6319230293626, 'y': 226.53254056163956, 'elapsedTime': 66808.60000002384}",336687547055,6349217935,POINT (0.4992874599111264 0.2097523523718885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,30,"{'x': 958.6319230293626, 'y': 226.53254056163956, 'elapsedTime': 66808.60000002384}",336687563722,6349234601,POINT (0.4992874599111264 0.2097523523718885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,30,"{'x': 958.6319230293626, 'y': 226.53254056163956, 'elapsedTime': 66808.60000002384}",336687580389,6349251268,POINT (0.4992874599111264 0.2097523523718885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,30,"{'x': 958.6319230293626, 'y': 226.53254056163956, 'elapsedTime': 66808.60000002384}",336687597057,6349267935,POINT (0.4992874599111264 0.2097523523718885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,30,"{'x': 958.6319230293626, 'y': 226.53254056163956, 'elapsedTime': 66808.60000002384}",336687613724,6349284601,POINT (0.4992874599111264 0.2097523523718885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,30,"{'x': 958.6319230293626, 'y': 226.53254056163956, 'elapsedTime': 66808.60000002384}",336687630391,6349301268,POINT (0.4992874599111264 0.2097523523718885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,30,"{'x': 958.6319230293626, 'y': 226.53254056163956, 'elapsedTime': 66808.60000002384}",336687647059,6349317935,POINT (0.4992874599111264 0.2097523523718885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,30,"{'x': 958.6319230293626, 'y': 226.53254056163956, 'elapsedTime': 66808.60000002384}",336687663729,6349334604,POINT (0.4992874599111264 0.2097523523718885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,30,"{'x': 958.6319230293626, 'y': 226.53254056163956, 'elapsedTime': 66808.60000002384}",336687680396,6349351271,POINT (0.4992874599111264 0.2097523523718885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,30,"{'x': 958.6319230293626, 'y': 226.53254056163956, 'elapsedTime': 66808.60000002384}",336687697064,6349367938,POINT (0.4992874599111264 0.2097523523718885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,30,"{'x': 958.6319230293626, 'y': 226.53254056163956, 'elapsedTime': 66808.60000002384}",336687713730,6349384604,POINT (0.4992874599111264 0.2097523523718885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,30,"{'x': 958.6319230293626, 'y': 226.53254056163956, 'elapsedTime': 66808.60000002384}",336687730397,6349401271,POINT (0.4992874599111264 0.2097523523718885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,30,"{'x': 958.6319230293626, 'y': 226.53254056163956, 'elapsedTime': 66808.60000002384}",336687747065,6349417938,POINT (0.4992874599111264 0.2097523523718885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,30,"{'x': 958.6319230293626, 'y': 226.53254056163956, 'elapsedTime': 66808.60000002384}",336687763732,6349434604,POINT (0.4992874599111264 0.2097523523718885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,30,"{'x': 958.6319230293626, 'y': 226.53254056163956, 'elapsedTime': 66808.60000002384}",336687780400,6349451271,POINT (0.4992874599111264 0.2097523523718885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,30,"{'x': 958.6319230293626, 'y': 226.53254056163956, 'elapsedTime': 66808.60000002384}",336687797064,6349467935,POINT (0.4992874599111264 0.2097523523718885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
