,pid,stimulus_number,coordinates,current_time,current_time1,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,25,12,"{'x': 492.99856239381234, 'y': 360.8119958217395, 'elapsedTime': 44339.70000001788}",250085738947,1581261038,POINT (0.2567700845801106 0.3340851813164254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,12,"{'x': 661.7944651046823, 'y': 282.09145635320215, 'elapsedTime': 44388.20000001788}",250085755615,1581277705,POINT (0.344684617242022 0.2611957929196316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,25,12,"{'x': 661.7944651046823, 'y': 282.09145635320215, 'elapsedTime': 44388.20000001788}",250085772287,1581294376,POINT (0.344684617242022 0.2611957929196316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,25,12,"{'x': 661.7944651046823, 'y': 282.09145635320215, 'elapsedTime': 44388.20000001788}",250085788953,1581311042,POINT (0.344684617242022 0.2611957929196316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,25,12,"{'x': 661.7944651046823, 'y': 282.09145635320215, 'elapsedTime': 44388.20000001788}",250085805621,1581327709,POINT (0.344684617242022 0.2611957929196316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,25,12,"{'x': 661.7944651046823, 'y': 282.09145635320215, 'elapsedTime': 44388.20000001788}",250085822289,1581344376,POINT (0.344684617242022 0.2611957929196316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,25,12,"{'x': 661.7944651046823, 'y': 282.09145635320215, 'elapsedTime': 44388.20000001788}",250085838955,1581361042,POINT (0.344684617242022 0.2611957929196316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,25,12,"{'x': 661.7944651046823, 'y': 282.09145635320215, 'elapsedTime': 44388.20000001788}",250085855623,1581377709,POINT (0.344684617242022 0.2611957929196316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,25,12,"{'x': 661.7944651046823, 'y': 282.09145635320215, 'elapsedTime': 44388.20000001788}",250085872289,1581394375,POINT (0.344684617242022 0.2611957929196316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,25,12,"{'x': 661.7944651046823, 'y': 282.09145635320215, 'elapsedTime': 44388.20000001788}",250085888957,1581411042,POINT (0.344684617242022 0.2611957929196316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,25,12,"{'x': 661.7944651046823, 'y': 282.09145635320215, 'elapsedTime': 44388.20000001788}",250085905631,1581427716,POINT (0.344684617242022 0.2611957929196316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,25,12,"{'x': 661.7944651046823, 'y': 282.09145635320215, 'elapsedTime': 44388.20000001788}",250085922298,1581444382,POINT (0.344684617242022 0.2611957929196316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,25,12,"{'x': 661.7944651046823, 'y': 282.09145635320215, 'elapsedTime': 44388.20000001788}",250085938965,1581461049,POINT (0.344684617242022 0.2611957929196316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,25,12,"{'x': 661.7944651046823, 'y': 282.09145635320215, 'elapsedTime': 44388.20000001788}",250085955632,1581477715,POINT (0.344684617242022 0.2611957929196316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,25,12,"{'x': 661.7944651046823, 'y': 282.09145635320215, 'elapsedTime': 44388.20000001788}",250085972299,1581494382,POINT (0.344684617242022 0.2611957929196316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
