,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,11,30,"{'x': 792.1391094479076, 'y': 602.8866599774315, 'elapsedTime': 72509.39999999851}",65764393096,1963240408,POINT (0.4125724528374519 0.5582283888679921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,30,"{'x': 792.1391094479076, 'y': 602.8866599774315, 'elapsedTime': 72509.39999999851}",65764409762,1963257074,POINT (0.4125724528374519 0.5582283888679921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,30,"{'x': 792.1391094479076, 'y': 602.8866599774315, 'elapsedTime': 72509.39999999851}",65764426429,1963273741,POINT (0.4125724528374519 0.5582283888679921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,30,"{'x': 792.1391094479076, 'y': 602.8866599774315, 'elapsedTime': 72509.39999999851}",65764443096,1963290407,POINT (0.4125724528374519 0.5582283888679921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,30,"{'x': 792.1391094479076, 'y': 602.8866599774315, 'elapsedTime': 72509.39999999851}",65764459763,1963307074,POINT (0.4125724528374519 0.5582283888679921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,30,"{'x': 792.1391094479076, 'y': 602.8866599774315, 'elapsedTime': 72509.39999999851}",65764476431,1963323741,POINT (0.4125724528374519 0.5582283888679921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,30,"{'x': 792.1391094479076, 'y': 602.8866599774315, 'elapsedTime': 72509.39999999851}",65764493098,1963340408,POINT (0.4125724528374519 0.5582283888679921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,30,"{'x': 792.1391094479076, 'y': 602.8866599774315, 'elapsedTime': 72509.39999999851}",65764509765,1963357074,POINT (0.4125724528374519 0.5582283888679921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,30,"{'x': 792.1391094479076, 'y': 602.8866599774315, 'elapsedTime': 72509.39999999851}",65764526433,1963373742,POINT (0.4125724528374519 0.5582283888679921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,30,"{'x': 792.1391094479076, 'y': 602.8866599774315, 'elapsedTime': 72509.39999999851}",65764543101,1963390409,POINT (0.4125724528374519 0.5582283888679921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
