,pid,stimulus_number,coordinates,current_time,current_time1,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,num1.1,int.3,num2.1,if.1,num1.2,==.1,0.1,return.1,num2.2,+.1,num1.3,-----------.4,else.1,if.2,num2.3,==.2,0.2,return.2,num1.4,*.1,2.1,-----------.5,else.2,return.3,afunc.2,num1.5,-.1,1.1,num2.4,-.2,1.2,-----------.8,-----------.9,-----------.10,question,code,choices
0,49,21,"{'x': 661.7802643894004, 'y': 708.7138723479119, 'elapsedTime': 65434.80000001192}",442044954165,2548377392,POINT (0.344677221036146 0.6562165484702888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,21,"{'x': 661.7802643894004, 'y': 708.7138723479119, 'elapsedTime': 65434.80000001192}",442044970831,2548394058,POINT (0.344677221036146 0.6562165484702888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,21,"{'x': 711.7268458267374, 'y': 639.3044790206009, 'elapsedTime': 65531.90000003576}",442044987499,2548410725,POINT (0.3706910655347591 0.5919485916857415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,21,"{'x': 711.7268458267374, 'y': 639.3044790206009, 'elapsedTime': 65531.90000003576}",442045004166,2548427392,POINT (0.3706910655347591 0.5919485916857415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,21,"{'x': 711.7268458267374, 'y': 639.3044790206009, 'elapsedTime': 65531.90000003576}",442045020833,2548444058,POINT (0.3706910655347591 0.5919485916857415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,21,"{'x': 711.7268458267374, 'y': 639.3044790206009, 'elapsedTime': 65531.90000003576}",442045037500,2548460725,POINT (0.3706910655347591 0.5919485916857415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,21,"{'x': 711.7268458267374, 'y': 639.3044790206009, 'elapsedTime': 65531.90000003576}",442045054167,2548477391,POINT (0.3706910655347591 0.5919485916857415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,21,"{'x': 711.7268458267374, 'y': 639.3044790206009, 'elapsedTime': 65531.90000003576}",442045070834,2548494058,POINT (0.3706910655347591 0.5919485916857415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,21,"{'x': 711.7268458267374, 'y': 639.3044790206009, 'elapsedTime': 65531.90000003576}",442045087507,2548510730,POINT (0.3706910655347591 0.5919485916857415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,21,"{'x': 711.7268458267374, 'y': 639.3044790206009, 'elapsedTime': 65531.90000003576}",442045104173,2548527396,POINT (0.3706910655347591 0.5919485916857415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,21,"{'x': 711.7268458267374, 'y': 639.3044790206009, 'elapsedTime': 65531.90000003576}",442045120841,2548544063,POINT (0.3706910655347591 0.5919485916857415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,21,"{'x': 711.7268458267374, 'y': 639.3044790206009, 'elapsedTime': 65531.90000003576}",442045137508,2548560730,POINT (0.3706910655347591 0.5919485916857415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,21,"{'x': 711.7268458267374, 'y': 639.3044790206009, 'elapsedTime': 65531.90000003576}",442045154175,2548577396,POINT (0.3706910655347591 0.5919485916857415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,21,"{'x': 711.7268458267374, 'y': 639.3044790206009, 'elapsedTime': 65531.90000003576}",442045170842,2548594063,POINT (0.3706910655347591 0.5919485916857415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,21,"{'x': 711.7268458267374, 'y': 639.3044790206009, 'elapsedTime': 65531.90000003576}",442045187510,2548610730,POINT (0.3706910655347591 0.5919485916857415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,21,"{'x': 711.7268458267374, 'y': 639.3044790206009, 'elapsedTime': 65531.90000003576}",442045204176,2548627396,POINT (0.3706910655347591 0.5919485916857415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,21,"{'x': 711.7268458267374, 'y': 639.3044790206009, 'elapsedTime': 65531.90000003576}",442045220849,2548644068,POINT (0.3706910655347591 0.5919485916857415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,21,"{'x': 711.7268458267374, 'y': 639.3044790206009, 'elapsedTime': 65531.90000003576}",442045237516,2548660735,POINT (0.3706910655347591 0.5919485916857415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
