,pid,stimulus_number,coordinates,current_time,current_time1,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380250801,1514962138,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380267468,1514978804,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380284135,1514995471,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380300803,1515012138,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380317469,1515028804,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380334137,1515045471,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380350805,1515062138,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380367476,1515078809,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380384144,1515095476,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380400811,1515112143,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380417478,1515128809,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380434145,1515145476,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380450813,1515162143,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380467479,1515178809,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380484147,1515195476,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380500818,1515212147,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380517485,1515228813,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380534152,1515245480,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380550820,1515262147,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380567486,1515278813,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380584154,1515295480,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380600821,1515312147,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380617488,1515328813,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380634160,1515345485,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380650827,1515362151,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380667494,1515378818,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380684163,1515395485,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380700830,1515412151,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380717497,1515428818,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380734165,1515445485,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380750831,1515462151,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380767504,1515478823,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380784171,1515495490,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380800839,1515512157,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380817505,1515528823,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380834173,1515545490,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380850839,1515562156,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380867507,1515578823,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380884174,1515595490,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380900845,1515612160,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380917512,1515628827,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380934180,1515645494,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380950846,1515662160,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380967514,1515678827,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
0,50,7,"{'x': 691.7130450552542, 'y': 651.3162023479704, 'elapsedTime': 206607.7999999998}",1380984181,1515695494,POINT (0.3602672109662782 0.6030705577296022),,,,,,,,,,,,,,,,,,,,,,,
