,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687359993025,998407000,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360009693,998423667,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360026368,998440342,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360043036,998457009,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360059694,998473667,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360076361,998490333,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360093037,998507009,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360109707,998523678,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360126374,998540345,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360143042,998557012,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360159708,998573678,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360176376,998590345,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360193043,998607012,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360209710,998623679,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360226377,998640345,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360243049,998657017,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360259717,998673684,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360276381,998690348,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360293049,998707015,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360309715,998723681,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360326383,998740348,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360343050,998757015,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,"{'x': 701.764216705945, 'y': 522.4704510652473, 'elapsedTime': 32425.200000047684}",687360359717,998773681,POINT (0.365502196201013 0.4837689361715253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
