,pid,stimulus_number,coordinates,current_time,current_time1,geometry,int.1,-----------.1,main.1,int.2,a.1,=.1,1.1,b.1,=.2,2.1,c.1,=.3,3.1,c.2,=.4,a.2,==.1,b.2,std.1,cout.1,<<.1,c.3,return.1,0.1,-----------.6,question,code,choices
0,2,6,"{'x': 513.9820682531466, 'y': 783.0360895051647, 'elapsedTime': 72520.5}",168835618339,1533258650,POINT (0.2676989938818472 0.7250334162084858),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835635006,1533275317,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835651674,1533291984,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835668344,1533308654,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835685012,1533325321,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835701679,1533341988,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835718346,1533358654,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835735013,1533375321,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835751680,1533391987,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835768347,1533408654,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835785015,1533425321,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835801688,1533441994,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835818356,1533458661,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835835023,1533475328,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835851690,1533491994,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835868357,1533508661,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835885025,1533525328,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835901693,1533541996,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835918360,1533558662,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835935028,1533575330,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835951695,1533591996,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835968362,1533608663,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168835985030,1533625330,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168836001697,1533641997,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168836018364,1533658663,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168836035031,1533675330,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168836051698,1533691996,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,6,"{'x': 512.232178645008, 'y': 685.7655994887539, 'elapsedTime': 72589.80000001192}",168836068371,1533708669,POINT (0.266787593044275 0.634968147674772),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
