,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532414407,9199399209,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532431074,9199415875,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532447741,9199432542,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532464409,9199449209,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532481079,9199465879,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532497747,9199482546,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532514414,9199499213,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532531081,9199515879,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532547748,9199532546,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532564415,9199549212,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532581083,9199565881,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532597751,9199582548,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532614421,9199599218,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532631087,9199615883,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532647754,9199632550,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532664422,9199649217,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532681090,9199665885,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532697756,9199682550,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532714424,9199699218,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532731092,9199715885,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532747764,9199732557,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532764431,9199749223,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532781098,9199765890,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532797766,9199782557,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532814432,9199799223,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532831100,9199815890,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532847767,9199832557,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532864437,9199849226,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532881103,9199865893,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532897771,9199882560,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532914437,9199899226,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532931105,9199915893,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532947772,9199932560,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532964439,9199949226,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532981106,9199965893,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338532997783,9199982569,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338533014449,9199999235,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338533031117,9200015902,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338533047784,9200032569,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338533064451,9200049235,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338533081118,9200065902,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338533097785,9200082568,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338533114452,9200099235,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338533131123,9200115905,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338533147789,9200132571,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338533164456,9200149238,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338533181124,9200165905,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338533197790,9200182571,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338533214458,9200199238,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338533231125,9200215905,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338533247791,9200232571,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338533264464,9200249243,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338533281131,9200265910,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338533297798,9200282576,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,30,"{'x': 552.346129477867, 'y': 528.6821911515734, 'elapsedTime': 54888.10000002384}",338533314465,9200299243,POINT (0.2876802757697224 0.489520547362568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
