,pid,stimulus_number,coordinates,current_time,current_time1,geometry,long.1,long.2,operate.1,int.1,n.1,switch.1,n.2,case.1,0.1,return.1,0.2,case.2,1.1,return.2,1.2,default.1,long.3,long.4,mystery1.1,=.1,0.3,long.5,long.6,mystery2.1,=.2,1.3,for.1,int.2,i.1,=.3,2.1,i.2,n.3,<=.1,++i.1,-----------.6,long.7,long.8,mystery3.1,=.4,mystery1.2,+.1,mystery2.2,mystery1.3,=.5,mystery2.3,mystery2.4,=.6,mystery3.2,-----------.8,return.3,mystery2.5,-----------.10,-----------.11,question,code,choices
0,13,24,"{'x': 796.5432958781339, 'y': 618.1158929494735, 'elapsedTime': 58017.700000047684}",407372121220,1528983053,POINT (0.4148662999365281 0.5723295305087718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,13,24,"{'x': 735.1034253479011, 'y': 592.6899747699365, 'elapsedTime': 58069.90000003576}",407372137887,1528999719,POINT (0.3828663673686984 0.5487870136758671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,13,24,"{'x': 735.1034253479011, 'y': 592.6899747699365, 'elapsedTime': 58069.90000003576}",407372154554,1529016386,POINT (0.3828663673686984 0.5487870136758671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,13,24,"{'x': 735.1034253479011, 'y': 592.6899747699365, 'elapsedTime': 58069.90000003576}",407372171222,1529033053,POINT (0.3828663673686984 0.5487870136758671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,13,24,"{'x': 735.1034253479011, 'y': 592.6899747699365, 'elapsedTime': 58069.90000003576}",407372187889,1529049720,POINT (0.3828663673686984 0.5487870136758671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,13,24,"{'x': 735.1034253479011, 'y': 592.6899747699365, 'elapsedTime': 58069.90000003576}",407372204556,1529066386,POINT (0.3828663673686984 0.5487870136758671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,13,24,"{'x': 735.1034253479011, 'y': 592.6899747699365, 'elapsedTime': 58069.90000003576}",407372221223,1529083053,POINT (0.3828663673686984 0.5487870136758671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,13,24,"{'x': 735.1034253479011, 'y': 592.6899747699365, 'elapsedTime': 58069.90000003576}",407372237890,1529099720,POINT (0.3828663673686984 0.5487870136758671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,13,24,"{'x': 735.1034253479011, 'y': 592.6899747699365, 'elapsedTime': 58069.90000003576}",407372254564,1529116393,POINT (0.3828663673686984 0.5487870136758671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,13,24,"{'x': 735.1034253479011, 'y': 592.6899747699365, 'elapsedTime': 58069.90000003576}",407372271231,1529133060,POINT (0.3828663673686984 0.5487870136758671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
