,pid,stimulus_number,coordinates,current_time,current_time1,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921544371,1583352681,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921561038,1583369347,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921577711,1583386020,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921594378,1583402686,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921611045,1583419353,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921627712,1583436019,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921644379,1583452686,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921661047,1583469353,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921677713,1583486019,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921694381,1583502686,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921711051,1583519356,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921727719,1583536023,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921744386,1583552690,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921761054,1583569357,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921777720,1583586023,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921794388,1583602690,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921811054,1583619356,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921827722,1583636023,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921844394,1583652695,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921861062,1583669362,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921877728,1583686028,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921894396,1583702695,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921911063,1583719362,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921927730,1583736028,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921944396,1583752694,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921961065,1583769362,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921977735,1583786032,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331921994403,1583802699,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331922011070,1583819365,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331922027737,1583836032,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331922044405,1583852699,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,22,12,"{'x': 608.4177205185553, 'y': 265.6274155246011, 'elapsedTime': 27062.899999976158}",331922061072,1583869366,POINT (0.3168842294367475 0.2459513106709269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
