,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,51,30,"{'x': 597.0123407708162, 'y': 532.6546657550059, 'elapsedTime': 24140.700000047684}",603228287076,8453772228,POINT (0.3109439274848001 0.4931987645879684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,30,"{'x': 597.0123407708162, 'y': 532.6546657550059, 'elapsedTime': 24140.700000047684}",603228303744,8453788895,POINT (0.3109439274848001 0.4931987645879684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,30,"{'x': 597.0123407708162, 'y': 532.6546657550059, 'elapsedTime': 24140.700000047684}",603228320411,8453805562,POINT (0.3109439274848001 0.4931987645879684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,30,"{'x': 597.0123407708162, 'y': 532.6546657550059, 'elapsedTime': 24140.700000047684}",603228337078,8453822228,POINT (0.3109439274848001 0.4931987645879684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,30,"{'x': 597.0123407708162, 'y': 532.6546657550059, 'elapsedTime': 24140.700000047684}",603228353745,8453838895,POINT (0.3109439274848001 0.4931987645879684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,30,"{'x': 597.0123407708162, 'y': 532.6546657550059, 'elapsedTime': 24140.700000047684}",603228370413,8453855562,POINT (0.3109439274848001 0.4931987645879684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,30,"{'x': 597.0123407708162, 'y': 532.6546657550059, 'elapsedTime': 24140.700000047684}",603228387079,8453872228,POINT (0.3109439274848001 0.4931987645879684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,30,"{'x': 597.0123407708162, 'y': 532.6546657550059, 'elapsedTime': 24140.700000047684}",603228403746,8453888895,POINT (0.3109439274848001 0.4931987645879684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,30,"{'x': 597.0123407708162, 'y': 532.6546657550059, 'elapsedTime': 24140.700000047684}",603228420419,8453905567,POINT (0.3109439274848001 0.4931987645879684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,30,"{'x': 597.0123407708162, 'y': 532.6546657550059, 'elapsedTime': 24140.700000047684}",603228437085,8453922233,POINT (0.3109439274848001 0.4931987645879684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,30,"{'x': 597.0123407708162, 'y': 532.6546657550059, 'elapsedTime': 24140.700000047684}",603228453753,8453938900,POINT (0.3109439274848001 0.4931987645879684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,30,"{'x': 597.0123407708162, 'y': 532.6546657550059, 'elapsedTime': 24140.700000047684}",603228470420,8453955567,POINT (0.3109439274848001 0.4931987645879684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
