,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,36,30,"{'x': 659.9752065295379, 'y': 311.88729427230163, 'elapsedTime': 15217.900000035763}",343350363568,2165748708,POINT (0.3437370867341343 0.2887845317336126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,36,30,"{'x': 659.9752065295379, 'y': 311.88729427230163, 'elapsedTime': 15217.900000035763}",343350380239,2165765378,POINT (0.3437370867341343 0.2887845317336126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,36,30,"{'x': 659.9752065295379, 'y': 311.88729427230163, 'elapsedTime': 15217.900000035763}",343350396906,2165782045,POINT (0.3437370867341343 0.2887845317336126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,36,30,"{'x': 659.9752065295379, 'y': 311.88729427230163, 'elapsedTime': 15217.900000035763}",343350413572,2165798711,POINT (0.3437370867341343 0.2887845317336126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,36,30,"{'x': 659.9752065295379, 'y': 311.88729427230163, 'elapsedTime': 15217.900000035763}",343350430240,2165815378,POINT (0.3437370867341343 0.2887845317336126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,36,30,"{'x': 659.9752065295379, 'y': 311.88729427230163, 'elapsedTime': 15217.900000035763}",343350446907,2165832045,POINT (0.3437370867341343 0.2887845317336126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,36,30,"{'x': 659.9752065295379, 'y': 311.88729427230163, 'elapsedTime': 15217.900000035763}",343350463574,2165848711,POINT (0.3437370867341343 0.2887845317336126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,36,30,"{'x': 659.9752065295379, 'y': 311.88729427230163, 'elapsedTime': 15217.900000035763}",343350480241,2165865378,POINT (0.3437370867341343 0.2887845317336126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,36,30,"{'x': 659.9752065295379, 'y': 311.88729427230163, 'elapsedTime': 15217.900000035763}",343350496909,2165882045,POINT (0.3437370867341343 0.2887845317336126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,36,30,"{'x': 659.9752065295379, 'y': 311.88729427230163, 'elapsedTime': 15217.900000035763}",343350513582,2165898718,POINT (0.3437370867341343 0.2887845317336126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
